CDC;Nome;Peso;Grade
00434142146;UNID MONIT PORTFOLIO;800;442
00434142176;SUP DES CORPORATIVO TECNOLOGIA;210;442
00434142180;SUP DESENV ATAC CAMBIO SEGUROS;210;442
00434142348;COORD REVISAO ESTRA AG LARANJA;210;442
00434142389;COORD CONTROLE GAR INCLUS ATEN;2190;442
00434142390;GOVERNANCA DE PENDENCIAS;1600;442
00434142399;GER OPER CENTRALIZADAS PF;210;442
00434142428;SUP TEC PROD SERV DE TESOURARI;210;442
00434142439;GER PRODUTOS DERIVATIVOS;1400;442
00434142441;DIR EXEC OPER E ATENDIMENTO;410;442
00434142442;DIR PLANEJ ESTRATEGIA E FRANQ;800;442
00434142445;DIR OPERACOES ATACADO;600;442
00434142446;SUP CONTR ATIVOS MN GARAN FORM;410;442
00434142448;GER CONTRATACAO DER. E RF;600;442
00434142449;SUP OPERACOES TESOURARIA;410;442
00434142451;DIRETORIA GERAL DE ATACADO;620;442
00434142478;DIR EXEC CORP & IB;600;442
00434142479;REGIONAL CLIENTES LARGE SP3;1000;442
00434142480;DIR COMERCIAL ULTRA 1;1000;442
00434142482;GER PROD CAPTACAO DOMESTICA;1600;442
00434142486;SUPT AGRO;410;442
00434142654;UNID SOL ANALITICAS COBRANCA;210;442
00434142668;SUP CRED GDES EMPRESA PORTF;210;442
00434142673;COORD GEST OP REC DIREC;1990;442
00434142675;COORD SQUAD REC DIREC;800;442
00434142676;GER ATIVOS ME;210;442
00434142677;COORD ATEND ATIVOS ME E SERV;2190;442
00434142679;COORD CONTRATACAO TRADE ME;410;442
00434142680;COORD PROC TRADE FINANCE;1600;442
00434142681;COORD LEGALIZACAO ATEND REV;2190;442
00434142682;COORD CONTROLES ABONO CIB OFF;210;442
00434142683;COORD CONTROLES ABONO MID ON;800;442
00434142684;COORD CONTROLE GAR LIBER RELAT;3380;442
00434142689;COORD CONTRAT FIANCA NACIONAL;2590;442
00434142691;COORD CONTRAT CASH MID MARKET;210;442
00434142692;GER SERV AMP CASH L DIR COLET;210;442
00434142693;GER CONTRATATACAO ATIVOS MN;210;442
00434142696;COORD CONTRAT ATIVOS SUPORTE;800;442
00434142705;GER PLANEJ E FRANQ AGRO;1000;442
00434142707;SUP PROD ME UNID EXT E INST;410;442
00434142719;SUP PESQ ECONOMICA LATAM;210;442
00434142725;GER PLAN FIN OPER E ATEND;410;442
00434142727;SUP PESQ ECONOMICA BUYSIDE;600;442
00434142729;GER CONTRATACAO DE GARANTIAS;210;442
00434142757;COORD PROCES RF ME ITUB;410;442
00434142758;COORD  PROCES RF ME ATACADO;410;442
00434142761;SUP FI CORPORATE & MIDDLE;600;442
00434142787;UNID RO INVEST SERV OPERATIONS;210;442
00434142788;UNID RO FRANQUIA E OPERACOES;1600;442
00434142810;UNID GESTAO RISCOS ESTRATEGICO;410;442
00434142813;SUP MERC PRODUTOS;410;442
00434142819;UNID GOVERNANCA SOCIOAMBIENT;800;442
00434142823;COORD PLANEJAMENTO AGRO;800;442
00434142824;COORD PLANEJ FERRAMENTAS;1000;442
00434142827;COORD QUANT STRATS;1000;442
00434142829;GER OP PLANO EMPRESARIO;210;442
00434142831;SUP CONCESSAO MIDDLE 3;410;442
00434142832;SUP CONCESSAO MIDDLE 2;210;442
00434142840;UNID DE INFRA E AUTOMACAO;210;442
00434142854;UNID CONSUM CONCOR E MERC CAP;410;442
00434142901;GER PROD GARANTIAS;600;442
00434143035;COORD ENG SOFT RISC CAP B;800;442
00434143037;AE CONSORCIO. LOYALTY E SEGURO;1200;442
00434143067;UNID CONT E GEST CRISES IBBA;410;442
00434143082;GER ENG IMPLA INFRA;10520;442
00434143089;COORD PODERES LARGE VCORP IF;800;442
00434143090;COORD CONTROLES ABONO UPPER OF;410;442
00434143091;COORD PODERES ULTRA RURAL CORP;210;442
00434143093;GER TES EXTERNAS GRUPO II EQUI;410;442
00434143147;SUP ARQUITETURA DE CLOUD;210;442
00434143180;DIR AGRO REGIONAL;600;442
00434143190;COORD PLANEJ INCENTIVOS;410;442
00434143191;GOVERNANCA E PLANEJAMENTO DOA;600;442
00434143198;PROD VENDAS CASH 1 UPPER SP;210;442
00434143216;GER MONIT POLIT E INTELIG CRED;210;442
00434143254;GER GESTAO DIGITAL IN FINANCE;210;442
00434143285;COORD DESENV FINANCAS CONTABIL;210;442
00434143292;COORD ENG SOFT TES RT PF III;1400;442
00434143293;COORD DES PLAT DIST MID INTEG;600;442
00434143298;COORD AT PROD CAPTACAO E RF;1790;442
00434143299;COORD DESEN PROD CAPTACAO E RF;210;442
00434143300;COORD AT NPT DERIV ESTRUT;800;442
00434143320;COORD MANUT CIB LARGE E TOKEN;600;442
00434143321;GER TES TRAD TECNOLOGIA;210;442
00434143325;PROC&LIQ&CAIXA-PROC RF ON;600;442
00434143385;UNID QA E GESTAO DE RELACION;210;442
00434143393;COORD AUTOMACAO;410;442
00434143394;COORD FERR OMNIA E ANALYTICS;800;442
00434143412;UNID RO PRODUTOS ATACADO;410;442
00434143446;COORD FORMALIZACAO ATIVOS;410;442
00434143655;UNID PROJECOES DE RISCO;210;442
00434143657;UNID APETITE RISCO HOLDING;600;442
00434143662;UNID CAP REGULATORIO RISC CRED;210;442
00434143663;UNID ATEND CAPITAL DE CREDITO;210;442
00434143671;UNID DIGITALIZACAO - MIS;1990;442
00434143672;UNID PROC CUSTOS ATACADO;800;442
00434143673;UNID RESULTADO ATENDIMENTO CIB;1600;442
00434143788;COORD PROD DIREC CRED IMOB;1400;442
00434143811;UNID POLITICAS CONTAB VAREJO;210;442
00434143934;SUP DE OPERACOES AP;1990;442
00434144214;UPSA-1610 SP XXV DE MARCO;5760;442
00434145209;GER PROGRAMAS DE TALENTOS 2;210;442
00434145392;SUP RO WMS E SEGUROS;410;442
00434145398;GER RIS CRED CIB;420;442
00434146443;PLAT ITAU-EMP 3 0319 PASSO FUN;210;442
00434146668;SUP PROCESSOS PRATICAS TECNO;210;442
00434148651;SUP RIS CRED GRANDES EMPRESAS;1620;442
00434157536;UNID DE PAGAMENTOS IBBA;1200;442
00434157638;COORD ENG ASSESORIA INVEST II;410;442
00434157655;GER IBD FIG RETA AND EDUCATION;210;442
00434157656;SUP IBD TMT RE AND CAP&CONS GO;410;442
00434157658;PRODUTOS CASH MANAG-SOLUC ELET;1200;442
00434157678;UNID PROC MENSAL;2390;442
00434157689;COORD PLANEJAMENTO TI;600;442
00434157690;UNID GEST CONT TVM/DERIV;1000;442
00434160814;UNID EXT-REPRESENT.COLOMBIA;8660;442
00434160888;UNID DE POLITICAS;600;442
00434160889;COORD GESTAO DE RISCOS 3;1000;442
00434160890;UNID MONITORAMENTO PREVENTIVO;600;442
00434160891;GER MONIT PREVENTIVO E PORTF;600;442
00434161502;UNID SOLUCOES ANALITICAS MM;210;442
00434161547;COORD SUP BACKUP DISTRIBUIDA;210;442
00434161638;COORD ARQ SOL CLOUD;210;442
00434161642;COORD FERRAM CICLO DE DESENV;1200;442
00434161893;SUP INVEST FOF;210;442
00434161961;GER DIREC MIDDLE E CORP 2 BH;210;442
00434161965;PROD VENDAS ATIVOS 9 SP;210;442
00434162022;UNID SECRETARIA AUD INTERNA;210;442
00434162041;GER OTIMIZACAO E EXCELEN COML;210;442
00434162105;UNID FRAUDE E SEG PATR;210;442
00434162109;UNID GESTAO DE MODELOS;210;442
00434162204;GER AE - GESTAO CONTROLE CORP;210;442
00434162505;UNID PLANO CONTAS E CAD CORP;210;442
00434162528;UNID AUTOMACAO E DADOS RO;210;442
00434162542;GER ANALISE ESTUDOS DE RISCOS;1600;442
00434162564;PROD VENDAS ATIVOS 1;210;442
00434163958;GER MANUTENCAO E IMPLANT TEC;6380;442
00434164238;UNID PROC DIARIO;2390;442
00434164257;UNID DE RELACIONAMENTO E PROJ;210;442
00434164258;UNID CONFORMIDADE ACESSOS;210;442
00434164263;UNID SEG OPERACIONAL I;210;442
00434164264;UNID SEG OPERACIONAL II;210;442
00434164293;COORD EXPERIENCIA COLABORADOR;210;442
00434164347;COORD GESTAO RISCOS TI TRIAGEM;210;442
00434164353;COORD QUALIDADE PREVIDENCIA N2;210;442
00434164365;COORD PRODUTIVIDADE DE TI;3180;442
00434164369;COORD PIPELINES MF E DIST;210;442
00434164370;COORD EVOL COMUNIDADES I;210;442
00434164434;POLITICA MONIT WL REESTRUT CB;210;442
00434164479;GER ENG PLAT GESTAO SERV AUTOM;1790;442
00434164583;COORD GESTAO TATICA DE PORTFOL;210;442
00434164736;COORD GEST POR INVEST PRODUT 1;800;442
00434164744;GER SOLUCOES EMPS E ENG DADOS;410;442
00434164770;GER PROCESS NOTURNO;210;442
00434164976;COORD ENG FUNDOS INVEST;210;442
00434164991;COORD QUALIDADE RM SOLUC INVES;210;442
00434164996;COORD ENG DERIVATIVOS;210;442
00434165106;GER RELAC CORRETORA E PRIVATE;2600;442
00434165260;PROD VENDAS ATIVOS 8 POA;210;442
00434165479;GER RENDA FIXA II;210;442
00434165519;PROD VENDAS CRED IMOB SP;800;442
00434165581;GER CONTROL ROOM E COMPLIANCE;600;442
00434165585;GER PROCESSAMENTO RF RV DERIV;210;442
00434165589;DIR TES BANKING E TES EXTERNAS;410;442
00434165592;SUP TES EXTERNAS GRUPO I;800;442
00434165599;MESA CAMBIO MIDDLE MKT;2790;442
00434165656;DIR TES TRADING;410;442
00434165657;SUP TES TRAD CAMBIO;1600;442
00434165658;SUP TES TRAD EQUITIES;1200;442
00434165659;SUP TES TRAD RENDA FIXA LOCAL;1790;442
00434165662;SUP TES TRAD INTERNACIONAL;600;442
00434165663;SUP TES TRAD VOL E COMMODITIES;2390;442
00434165664;COORD PROD RENDA FIXA;1400;442
00434165667;SUP TES ALM & GCP;1400;442
00434165780;SUP TES TRAD CRED E OP ESTRUT;1000;442
00434165787;GER ABERT RELAC E ONBOARDING;210;442
00434165805;UNID GOVERNANCA;1790;442
00434166110;COORD CLIENTES IMPACT E TESTES;600;442
00434166136;GER GESTAO INTEGRADA RISCOS;210;442
00434166282;PROD VENDAS ATIVOS 7 UBERLAND;210;442
00434166462;PROD VENDAS ATIVOS 7 RECIFE;210;442
00434166944;UNID REC CONT DECL E FISCAL;600;442
00434166949;UNID MARGEM FINANCEIRA VAREJO;1600;442
00434166998;GER AUTO TESOURARIA E ESTUDOS;210;442
00434167030;SUP PROC OPER BCO ATAC E TES;420;442
00434167202;GER PROC GERENCIAL;1600;442
00434169389;DIR CRED CIB LARGE AGRO;800;442
00434169391;FIXED INCOME;210;442
00434169479;UNID CONTROLE UN EXTERNAS;210;442
00434169481;UNID CONT TRAD MESA CLIENT;1000;442
00434169483;UNID PRICING;3380;442
00434169720;COORD ENG SOFT SIMPLES ATUARIA;210;442
00434169723;COORD GESTAO DA PDD;210;442
00434169724;COORD PROJETOS 2;410;442
00434169725;COORD QA REESTRUTURACAO;1000;442
00434170059;DIR EXEC OPERACOES VAREJO;800;442
00434170061;DIR COMERCIAL CORP SP/INT/SUL;410;442
00434170062;SUP COML CORP SP2;800;442
00434170063;SUP COML CORP BH RJ;410;442
00434170068;SUP COML CORP SP1;600;442
00434170122;SUP GLOBAL INST SOLUTIONS CRED;210;442
00434170275;OP CIB-OP CASH MG PG PRC AGSP;600;442
00434170432;GER CONCESSAO MIDDLE RECIFE;600;442
00434170541;GER AUDIT CRED ATACADO;800;442
00434170551;GER MODELAGEM DE PRICING;410;442
00434170777;COORD FI MESA INSTITUCIONAL;210;442
00434170817;GER CUST CONT - ADMINISTRADOR;210;442
00434170843;FOLHA ESPECIAL-BANESTADO;210;442
00434170927;UNID M PRIVATE R FIXA DERIVATI;600;442
00434170940;GER POL CRED MIDDLE CORP DGA;210;442
00434171006;SUP AUD PRO INV SER MERCAP PLD;210;442
00434171011;SUP AUDITORIA VAREJO II;210;442
00434171013;GER AUDIT CARTOES E FIN;210;442
00434171025;GER PROJ LIQUIDEZ E REG;210;442
00434171029;GER RO MONIT CERT ACVIC REDE;210;442
00434171148;GER SOLUCOES E INTELIG DE MERC;210;442
00434171312;UNID CLIENT SERVICES EXCLUS;410;442
00434171321;GER PLAN FIN RISC FINAN E AUD;210;442
00434171787;SUP PROD OP E CLIENTES ESTRAN;210;442
00434171789;UNID COMISSAO PJ VEICULOS;210;442
00434171863;PLATAFORMA INSTITUCIONAL I;210;442
00434171864;GER COMERCIAL INVEST INTITUC;210;442
00434171866;SUP POLIT ANALISE RISC CRED;420;442
00434171917;GER CONC VAL COTAS E INF LEG;210;442
00434171947;ITAU LATAM;600;442
00434171967;GER MKT SEGMENTO IA;1000;442
00434171969;GER VENDAS ESP IMOB;1000;442
00434171996;COORD DADOS 1;210;442
00434172014;SUP CONT RISCO MERC E LIQ;600;442
00434172202;SUP GOV INT RISCOS UIS;210;442
00434172339;GER RELACION REGULADORES;600;442
00434172395;SUP REG PERSONNALITE 18;210;442
00434172456;PROD VENDAS DIRECIONADOS;410;442
00434172727;GAN CANAIS E ATENDIMENTO;2190;442
00434172739;GER DE COACH E PRATICAS AGEIS;210;442
00434172774;GER PROD ESTRUTURACAO TECNICA;210;442
00434172936;SUP COML CORP CPS INT;1000;442
00434172937;SUP COML CORP SUL;210;442
00434172938;SUP COML CORP BH CO;210;442
00434172946;GER CONCESSAO MIDDLE RIB PRETO;210;442
00434172947;GER CRED REAL ESTATE;1000;442
00434173324;PROD VENDAS ATIVOS 7;210;442
00434173491;GER SERV OP IBBA-SUPORTE;210;442
00434173500;CEL OPER CONST DE GARANTIAS;210;442
00434173504;UNID CONT UEX;1790;442
00434173593;SUP RECUP CREDITO CORP E MM;410;442
00434173748;GER DE SUPORTE A GESTAO ASSET;410;442
00434174919;SUP COML NEC;1600;442
00434174971;GER POLITICAS E PORTIF ATACADO;1610;442
00434175010;GER CONTROLE RISCO MERCADO;410;442
00434175155;GERENCIA DE GOVERNANCA;1840;442
00434175156;UNID RISCO SOCIAMB AGRO;210;442
00434175180;GER INCENTIVOS MENSAL;210;442
00434175205;GER RISCO GESTAO ASSET E FOF;210;442
00434175207;GER GESTAO RISCOS ASSET ITAU;600;442
00434175867;DIR CAPITAL RISC MERC LIQUIDEZ;410;442
00434175886;GER RISCO DE LIQUIDEZ;1810;442
00434175890;SUP ESPEC ESTUDOS RISCO RESULT;800;442
00434175891;GER ATEND A PRODUTOS;1000;442
00434175892;GER ATEND REGULA E QUALI PROC;410;442
00434175893;GER PROJ E PLANEJAMENTO;3180;442
00434175895;UNID RISCO DE PAIS;1000;442
00434175896;GER SOL ANALITICAS ATACADO;210;442
00434175920;GER TRANSF PORTFOLIO E CONCORR;410;442
00434175954;SUP CRED. COBR E POLITICAS LAT;210;442
00434175997;CHAPTER ESTRAT E GEST DE PRECO;210;442
00434176321;GER PLANEJ FINANC WMS;210;442
00434176389;GER OPERACOES WMS;410;442
00434176390;GER RO SEGINFO;210;442
00434176393;GER RO TI DESENVOLVIMENTO;210;442
00434176550;COORD POL MONIT E REEST DGA;1000;442
00434176593;GER DADOS CREDITO DGA;210;442
00434176668;UNID CONTROL ROOM MONITORAMENT;210;442
00434176681;GER AVALIACAO CUSTOS DGA;1000;442
00434176687;SUP PLANEJ FINANCEIRO ATACADO;410;442
00434176689;UNID RESULT MENSAL TESOURARIA;1400;442
00434176690;GER RESULTADO DE TESOURARIA;600;442
00434176691;GER DE RESULTADO TESOURARIA TR;2980;442
00434176699;GER PROC DE TRIBUTOS PROPRIOS;210;442
00434176725;GER PROCESSOS E PROJETOS ERP;210;442
00434176730;SUP DE SUPORTE OPER FINANCAS;420;442
00434176741;GER PAG OPER E REEMBOLSO;210;442
00434176751;SUP PROC FISCAL E PAGAMENTOS;210;442
00434176754;GER PROC CONTABIL;600;442
00434176951;UNID SUPORTE JUR E PARALEGAL;210;442
00434177021;GER AUDITORIA RISCO DE MODELOS;210;442
00434177029;GER CUSTOMER SUCCESS;210;442
00434177039;GER AUDIT RISC MERC LIQ SEG CA;1000;442
00434177045;SUP AUDIT ATACADO;210;442
00434177046;GER AUDIT TESOURARIA E PROD;800;442
00434177243;UNID OP FINANCEIRO CARTOES;210;442
00434177438;SUP CONCESSAO MIDDLE 1;410;442
00434177440;COORD GESTAO DE RISCOS 2;1790;442
00434177441;GER CONCESSAO MIDDLE POA;210;442
00434177443;COORD MONIT MIDDLE E CORP II;210;442
00434177462;UNID CONTROLE E POS-VENDA;210;442
00434177464;UNID CONTRATACAO OPER RURAIS;210;442
00434177673;UNID CONTR CONTABIL TRIBUTARIO;210;442
00434177748;GER COML IMOB;1200;442
00434177799;COORD OPER CART PF ATENDIMEN;210;442
00434178110;UNID COMMAND CENTER DISPONIB;1200;442
00434178302;GER OPER MONIT SERV CLOUD;210;442
00434178592;SUP PLANEJAMENTO E CMI;210;442
00434179826;GER PRICING;1200;442
00434190632;GER QUALIDADE E RISCO OP JUR;420;442
00434190820;DIR RESEARCH;210;442
Z - CC Nao cadastrado;#N/D;810;442
