CDC;Nome;Peso;Grade
00434132712;COORD ESTRAT PRICING FOLHAS;99;135
00434132713;COORD PLAN COM FOLHAS VAREJO;66;135
00434132714;COORD PRODUTOS FOLHAS PABS;66;135
00434132746;SUP CANAIS INTERNOS;132;135
00434132750;SUP PLAN ESTR FOLHA PAB CONSIG;1254;135
00434132853;UNID DETECCAO TRATAMEN CRISE 2;297;135
00434132863;DIR JUR VAREJO INST INTL TRIB;1650;135
00434132864;SUP CONTROLE E PLANEJ FINANC;495;135
00434132865;GER ATUARIAL PREVIDENCIA;132;135
00434132867;UNID ATUARIAL PREV ABERTA;198;135
00434132868;GER PROVISOES SEGUROS;33;135
00434132869;UNID PROVISOES DE SEGUROS;231;135
00434132874;CEL COBR RJ DOE CAMBIO;33;135
00434132876;UNID RECURSOS ESPECIAIS 1;231;135
00434132877;CEL OPER E CONTROLE CAT 1;132;135
00434132910;UNID RISCO OP E GESTAO CONSEQ;594;135
00434132911;COORD DE VENDA DE IMOVEIS;33;135
00434132924;UNID REVISAO CREDITO;66;135
00434132927;GER NEGOCIACOES ESPECIAIS;33;135
00434132932;UNID PLANEJAMENTO PJ;66;135
00434132933;UNID MIS;132;135
00434132934;UNID GEST RESULTS E INCENTIVOS;330;135
00434132936;UNID JUR SOCIETARIO NAC E GOV;33;135
00434132939;GER DE KAIZEN;3300;135
00434132961;COORD SERVICOS CAMBIAIS;165;135
00434132966;GER SERVS REGIONAIS CAMBIO;1815;135
00434132980;UNID DETEC TRATAMENTO CRISE 1;33;135
00434132982;UNID CONTR SUP AOS PROCESSOS;33;135
00434132996;SUP INFRAESTRUTURA DE RISCOS;99;135
00434133006;GER GEST PORT INVEST SERVICES;132;135
00434133009;UNID APURACAO-ACOES CONT COBR;528;135
00434133014;GER RO ADQUIRENCIA;264;135
00434133015;UNID RO ADQ PROD E CANAIS DIG;33;135
00434133016;GER DE COMPLIANCE CROSS-BORDER;33;135
00434133017;UNID CONTR CONT TRIB CONSOLID;33;135
00434133023;GER DOC RESCISAO ADMISSAO AP;1023;135
00434133028;SUP OPERACOES TRABALHISTAS;1056;135
00434133035;GER SELECAO DESENV SOLUCAO AP;33;135
00434133036;COORD DES DGA - CIB CB E APOIO;99;135
00434133039;UNID CONTEUDO NORMATIVO;66;135
00434133042;AREA DE MARKETING;33;135
00434133063;UNID GOVERNANCA E INTELIGENCIA;297;135
00434133066;UNID CONSULTORIA ESTRATEGICA;264;135
00434133069;UNID GESTAO RESULTADOS CONSIG;231;135
00434133078;UNID MOBILIDADE MIDDLE GOV AP;396;135
00434133079;GER ATENDIMENTO CIB;462;135
00434133080;GER CUSTOS ATACADO E PLAN CASH;264;135
00434133081;GER MIS DGA;429;135
00434133082;GER ATEND COMMERCIAL BANKING;33;135
00434133088;USO SOP MINAS;66;135
00434133089;USO SOP RECIFE;33;135
00434133091;USO SOP PORTO ALEGRE;165;135
00434133092;USO SOP CURITIBA;132;135
00434133095;USO SOP SAO PAULO 2;33;135
00434133096;USO SOP RIO DE JANEIRO 1;132;135
00434133097;USO SOP RIO DE JANEIRO 2;132;135
00434133100;SECRETARIA WMS;33;135
00434133110;UNID INCENTIVOS;66;135
00434133122;UNID TERCEIROS I;33;135
00434133123;COORD DES PLAT DIST UE;33;135
00434133128;UNID APUR SINISTROS SP;33;135
00434133134;COORD MONTADORAS PARCEIRAS;33;135
00434133135;UNID DE CREDITO PJ LEVES;99;135
00434133136;UNID GRUPO ECONOMICO E BI SEG;330;135
00434133137;GER DE RELAC CART E RENEG PF;231;135
00434133139;GER PROJETOS SEGUROS;99;135
00434133140;GER CONFIG PROD FINANCEIROS;132;135
00434133141;GER PLAN DE NEGOCIOS CARTOES;99;135
00434133143;SUP GESTAO INTEGRADA CAPITAL;429;135
00434133145;UNID RO CUST LIQ E CONTROL;33;135
00434133148;UNID RO ADM FID CONT E SETUP;33;135
00434133155;COORD NEG CAMBIO 10;231;135
00434133156;COORD NEG CAMBIO 09;66;135
00434133157;UNID CAMBIO EMP 3 SP;66;135
00434133159;GER MKT REDE;165;135
00434133160;GER POL VEIC IC E ESTR CRED PJ;66;135
00434133165;UNID INTELIG SETORIAL I;132;135
00434133166;COORD DEC SCI JURIDICO;231;135
00434133167;GER TELEMETRIA CENT BACK QUAL;396;135
00434133175;UNID 1 PRESENCIAL DICOM 9;165;135
00434133182;GER CAPACITACAO E ENGAJAMENTO;231;135
00434133183;GER QUALIDADE;33;135
00434133203;APJ 9335 SP JARDIM SUL;429;135
00434133264;APJ 0345 SAO GABRIEL-RS;33;135
00434133368;UNID CAMBIO EMP 2 SP;33;135
00434133375;GER GESTAO CONSIG ITAU;1023;135
00434133388;BACKEND POS CONTRATACAO 3;33;135
00434133395;COORD ENG SIST ESTEIRAS GIRO 1;132;135
00434133519;GER GESTAO DE PORTFOLIO;198;135
00434133520;PLAT ATEND CENTRALIZADO;66;135
00434133892;FUNDACAO ITAUBANCO/CRCC;66;135
00434133900;UNID RO OPERACOES CONTABEIS I;132;135
00434134037;SUP SIST PROD OPER ATACADO;594;135
00434134053;DIR CTO INFRA E OPERACOES TI;429;135
00434134061;SUP SOLUC REDES E DATA CENTER;3465;135
00434134062;DIR DESENVOLVIMENTO SISTEMAS;99;135
00434134103;GER MIS. PDD & ANALISE DAS DFS;198;135
00434134121;SUP COML REG 54-ZON L/IPIRANGA;132;135
00434134155;DIR GERAL ITAUSA;132;135
00434134294;AREA DE TECNOLOGIA E OPERACOES;2112;135
00434134353;SUP SEGURANCA PESSOAL E PATRIM;33;135
00434134432;SUP SUSTENTABILIDADE NEG INCL;561;135
00434134453;GER DE GOV E APURACAO CUSTOS;198;135
00434134462;CENTRO TP - BELO HORIZONTE;33;135
00434134471;UNID CORRETORA E ACIONISTAS;33;135
00434134473;CENTRO TP - RECIFE;165;135
00434134475;CENTRO TP - SALVADOR;726;135
00434134517;SUP SAO PAULO 1;66;135
00434134541;GSO SP CENTRO;33;135
00434134589;SUP INTERIOR SP;66;135
00434134603;GSO CURITIBA NORTE;297;135
00434134607;SUP NORDESTE;198;135
00434134608;GSO MG BH IPATINGA;66;135
00434134609;GSO RECIFE/PE INTERIOR;33;135
00434134620;GSO MG BH ARAXA;165;135
00434134672;SUPERINT COML EMPRESAS REG 15;66;135
00434134673;SUPERINT COML REG 77-AM;99;135
00434134688;UNID SEG ESTRATEG RIO-NORDESTE;33;135
00434134712;CENTRO TP - CEIC;99;135
00434134729;SUP OPER CC PGTOS ARREC E CHS;1782;135
00434134744;ASS PRESID ITAUSA-T EUDORO;99;135
00434134836;GER AUTOMACAO UX E BI;462;135
00434134948;GER SISTEMAS PF ICI;132;135
00434134993;SUPERINT COML REG 44-PR NORTE;33;135
00434134996;SUPERINT COML REG 57-SPMOEMA;33;135
00434134997;SUPINT COML EMPRESAS 2 REG 08;66;135
00434134999;SUPERINT COML REG 63-RIO/NORDE;165;135
00434135001;SUPERINT COML REG 42-SANTA CAT;66;135
00434135017;GER PATROCINIOS E LIVE;165;135
00434135018;SUP MKT BRANDING IHOUSE;3300;135
00434135042;UNID SEG ESTRATEG SUL-NORTE;165;135
00434135164;AREA OPERACOES COML AGS (RS);396;135
00434135223;DIR COML ITAU BBA;33;135
00434135275;SUPERINT CAMBIO;792;135
00434135281;SUP REG PERSONNALITE 17;99;135
00434135305;GER MKT WMS RESEARCH MACROECO;99;135
00434135325;DIR EXEC MARKETING;1749;135
00434135332;COORD DE MIDIA;33;135
00434135391;SUP POL CREDITO PF E CONSIGNAD;165;135
00434135429;DIR PRIVATE BANK;165;135
00434135433;GER CONTEUDO;33;135
00434135434;GER DE VENDA DE ATIVOS;396;135
00434135498;GER PLANEJ E GESTAO OPERAC;627;135
00434135512;AREA ITAUCRED VEICULOS;165;135
00434135517;GER CERTIFICACAO SOX;99;135
00434135565;SUP MONITORAMENTO E RECEBIVEIS;462;135
00434135575;SUP ORIGI ABERT CERTIF E BUREA;957;135
00434135576;SUP SOLUCOES ANALITICAS VAREJO;1485;135
00434135600;GER DE OPERACOES GARANTIAS;858;135
00434135626;SUP RIO DE JANEIRO 2;198;135
00434135633;SUP CONTR AQUIS LIQ E PARC;1254;135
00434135652;PRESID ITAU UNIBANCO HOLDING;528;135
00434135653;SECRETARIA PRES EXEC ITAUBANCO;66;135
00434135658;AREA CONTROLE ECONOMICO;99;135
00434135671;SUPERINT COML REG 26-MG SUL DE;66;135
00434135705;CEL MONIT CAMPO IMPLANT;66;135
00434135724;SUP HIGH ALPHA;297;135
00434135755;GER ESTRUTURACAO PROD VAREJO;264;135
00434135779;SUPERINT COML REG 67-PE RN PB;66;135
00434135801;GER RO IMOB/CONS/VEIC/REC;2211;135
00434135836;GER BUSINESS CENTER;1188;135
00434135855;GER PLAF ASS/PROD INVEST/KINEA;66;135
00434135903;SUP PARANA;66;135
00434135948;DIR CRED MID CORP POL GOV DGA;627;135
00434135973;GER RELAT GERENCIAIS PROJETOS;66;135
00434136032;UNID DE NEGOCIACOES DO PATR;858;135
00434136049;SUP CRIM TRIB SUPERI CONS TRAB;1122;135
00434136056;DIR EXEC COMMERCIAL BANKING;165;135
00434136070;AREA SEGUROS PREV E CAPITALIZ;198;135
00434136094;SUP PERSONNALITE;99;135
00434136095;SUP GESTAO DE FOLHAS E PABS;363;135
00434136102;GER MKT IMOB E CONSORCIO;99;135
00434136107;GER DE OBRAS DE AGENCIAS;165;135
00434136115;SUP COML REG 62-SU RJ/INT RJ 1;66;135
00434136117;DIR NEGOCIOS VAREJO-INT SP MG;66;135
00434136118;SUP COML REG 61-ZONA OESTE/ES;33;135
00434136119;SUPERINT COML REG 58-CAMPOBELO;132;135
00434136122;COORD NOVA PLAT 1;33;135
00434136144;GER LIQUIDACAO WMS;462;135
00434136145;CEL OP DE CTA CORRENTE PJ 8;396;135
00434136183;SUP MKT PAYMENTS;726;135
00434136214;SUP PROCESSOS OPERACIONAIS;13794;135
00434136242;SUP RISCOS OPERACIONAIS CORP;1089;135
00434136243;GER PLANO SEG E PLANEJAMENTO;33;135
00434136267;GER PLD ATEND MIDIA E DENUNCIA;858;135
00434136278;CONSELHO DE ADMINISTRACAO;1122;135
00434136331;GER GESTAO MESA RENEG;990;135
00434136332;SUP PRODUCAO E GOVERNANCA TI;297;135
00434136393;SUP CONSOL DIVULG CONTABEIS;1914;135
00434136394;GER ATUARIAL DE PREVI FECHADA;264;135
00434136397;SUP PODER PUBLICO;99;135
00434136401;WEALTH MANAGEMENT SERVICES;1023;135
00434136404;DIR GLOBAL ASSET MANAGEMENT;1056;135
00434136450;UNID CONTROLE OPERACIONAL;429;135
00434136453;UNID MESA CRED ITAUUNICLASS;264;135
00434136469;SUP DE COBRANCA CANAL COMERCIA;660;135
00434136501;SUP RISCO DE CREDITO VAREJO;693;135
00434136508;PLAT PODER PUB S PAULO 0057;132;135
00434136528;SUP DE PDD;231;135
00434136616;GER EQ LT SALES TRADING INST;231;135
00434136661;GER PROCESSAMENTO;231;135
00434136676;UNID CONTROLE DE ACESSO;1485;135
00434136678;GER MOB MIDDLE PONTO E LICENCA;198;135
00434136691;SUP SAO PAULO 2;231;135
00434136700;SUPERINT COML REG 36-BELEM MA;132;135
00434136755;UNID SERVS CAMBIO CURITIBA;396;135
00434136765;GER PROC CONT SEGUROS E VAREJO;1419;135
00434136786;DIR NEGOCIO EMP BUSINESS E PRO;2112;135
00434136792;SUP PLANEJ FINANC RAROC E CAPI;429;135
00434136802;SUP OPERACOES INTERNAS PF;99;135
00434136803;DIR CREDITO PESSOA FISICA;429;135
00434136813;UNID POLITICA CANAL COMERCIAL;528;135
00434136816;UNID SERVS CAMBIO P ALEGRE 702;594;135
00434136818;UNID SERVS CAMBIO B HOR 1403;528;135
00434136819;UNID SERVS CAMBIO RIO 301;528;135
00434136820;UNID SERVS CAMBIO CAMPINAS 009;561;135
00434136822;UNID SEG ESTRATEG MINAS-CO;99;135
00434136862;UNID GESTAO E OPER CONTRATOS;330;135
00434136863;UNID ATD OPEN BANKING;33;135
00434136874;SUP DE FINANCAS CORPORATIVAS;132;135
00434136879;SUPT AGS REG 51-ZN/HIGIEN/LAPA;66;135
00434136890;AUDITORIAS EXTERNAS;1287;135
00434136891;APJ 3783 SAO MIGUEL DO IGUACU-;198;135
00434136909;GER OPERACOES ESCRITURACAO;1122;135
00434136910;SUP DE NEGOCIOS CAMBIO;3894;135
00434136945;LINK;132;135
00434136953;SUPERINT COML ITAUCRED 1;33;135
00434136988;GER POL CRED VEIC E RENTABILID;792;135
00434137084;GER EST TRIBUTARIO SOCIETARIO;66;135
00434137085;GER CONT UINT CONTR FIN CARIBE;33;135
00434137111;UNID FORMALIZ CONTRATOS CAMBIO;165;135
00434137118;COORD ATR SEL DESENVOLVIMENTO;165;135
00434137122;SUP DESENV CANAIS DIGITAIS;297;135
00434137143;GER ADM PREDIAL I;5478;135
00434137171;SUP CONSULTORIA TRIBUTARIA;429;135
00434137211;DIR CRED IMOB E CONSORCIO;792;135
00434137280;UNIDADE SEGURANCA SAO PAULO 1;66;135
00434137287;GER OPERAC REMUNER INCENT LP;33;135
00434137332;UNID EXPEDICAO E PLANEJ OPERAC;33;135
00434137358;GER AUD VEI IMOB CONS E CONSI;66;135
00434137388;SUP REL INSTIT SUST NEG INCL;66;135
00434137424;GER RESEARCH;264;135
00434137433;CEL ITAU CARTOES;99;135
00434137452;SUPCIA RENDA VARIAVEL 2;660;135
00434137458;DIR DE OPERACOES EMPRESAS;33;135
00434137459;SUP ATD EMPRESAS CASH OPB;594;135
00434137463;COORD CONTRAT MIDDLE;198;135
00434137467;SUP GEST PORT CIB TESO OP ATAC;1155;135
00434137472;CELULA OPR;165;135
00434137481;UNID CONTRATACAO CAMBIO COMPRA;297;135
00434137485;GER ESTUDOS TRIB E SOCIETARIOS;330;135
00434137487;GER ANALISE OPERACAO RI;132;135
00434137489;GER PDD ATACADO E ALOCACAO GER;165;135
00434137495;GER CAMBIO TRADE FINANCE;231;135
00434137510;GER ATC E VENDAS CIV;231;135
00434137515;SUPERINT COML REG 59-GUARULHO;33;135
00434137546;SUP COML REG 24-MG CONTAGEM/BE;429;135
00434137553;SUP PESQUISA ECON ESTRATEGICA;99;135
00434137572;GER PROPAG MEIO PGTO E CAN DIG;33;135
00434137577;GER DE GESTAO FINANCEIRA;495;135
00434137611;SUP RELACOES DO TRAB/SIND E CC;165;135
00434137631;UNID DE ATRASO CURTO CORR;99;135
00434137632;UNID MESA DE PROCE E QUALIDADE;264;135
00434137634;UNID INFOR E AUTOM RES DE COBR;264;135
00434137651;GER DE PATRIMONIO DE AGENCIAS;363;135
00434137655;UNID ANALISE CONT CAMBIO;132;135
00434137665;SUP PRODUTOS DE CREDITO;495;135
00434137687;GSO MONTES CLAROS PATOS MINAS;99;135
00434137810;COORD PLAN REDE DE AGENCIAS;33;135
00434137837;SUPERINT COML REG 41-POA LITO;165;135
00434137839;GSO MG CONTAGEM BETIM;132;135
00434137841;SUPERINT COML REG 56-SPPINHE;33;135
00434137875;SUP OPER RENEG SUP COB;66;135
00434137876;GSO PONTA GROSSA;66;135
00434137899;SUPERINT COML REG 44-PRCENTRO;66;135
00434137938;ORGAO ASS PRESID ITAUSA-CEIC;66;135
00434137956;GER ABASTECIMENTO DE NUMERARIO;264;135
00434137975;GER POL CRED IMOB CON E MICROC;462;135
00434137984;GER COM INSTITUCIONAIS E ADM;99;135
00434138003;SEGURANCA DO TRABALHO - RJ;33;135
00434138009;SUPERINT COML REG 43-CURITIBA;33;135
00434138057;GER CI OPERACOES WMS DSMC;330;135
00434138092;DIR CONTR FISCAL SOCIETARIO;99;135
00434138093;SUP REPORTES FINAN REG E SUST;429;135
00434138109;SUP DE DESIGN;2112;135
00434138119;AREA DE RISCOS;330;135
00434138133;SUP NUCLEO INTELIG DE CRED EMP;396;135
00434138139;GER COMUNICACAO NEGOCIOS II;33;135
00434138148;UNID PROCESSOS DE CRED IMOB;495;135
00434138202;GER K-CRED DEALERS E ATENDIMEN;7095;135
00434138206;SUPINT COML EMPRESAS 2 REG 02;99;135
00434138207;SUPINT COML EMPRESAS 2 REG 01;99;135
00434138223;DIR PROD SOLUCOES INVESTIDORES;4752;135
00434138224;SUPERINT COM EMPRESAS 3 REG 11;429;135
00434138230;SUPERINT COML EMPRESAS  REG 1;891;135
00434138232;SUP PRODUTOS E PROJETOS DE TI;33;135
00434138285;DIR RELAC INSTIT COMUN CORPOR;396;135
00434138288;DIR NEGOCIOS EMP TOP BUSINESS;264;135
00434138323;CCOM VAREJO E ATO;264;135
00434138333;UNID FERRAMENTAS COMLS;363;135
00434138368;SUP  PESQUISA E ANALISE DE MER;693;135
00434138392;GSO CURITIBA LESTE;165;135
00434138394;CEL BACKOFFICE INVESTFONE;132;135
00434138421;SUP COML EMP TOP REG 04;66;135
00434138427;GER IMP EFICIENCIA E TANGIVEIS;198;135
00434138437;SUP OP CYBER SECURITY;726;135
00434138445;DIR DE CONTROLE FINANCEIRO;660;135
00434138459;GER ANALISE CONTINGENCIA FISC;66;135
00434138475;SUP ORCAMEN E RESULT GERENCIAL;429;135
00434138487;SUP PROD ESTRUT E LP EMPRESAS;396;135
00434138518;AREA JURIDICA INSTITUCIONAL E;264;135
00434138570;GER COBR ESCRIT CIVS;99;135
00434138591;UNID DADOS PLAN EST REG;396;135
00434138626;COORD SERV PARA CORRETORAS;33;135
00434138632;UNID MANUT AGENCIAS RJ;330;135
00434138636;UNID MANUT AGENCIAS CAMPINAS;33;135
00434138654;SUP DE CANAIS DE COBRANCA PF;363;135
00434138664;SUP CONSIG DOCS E IMPRESSAO;1155;135
00434138697;GER CLIENT SERV SEC SERVICES;66;135
00434138699;GER RO CARTOES;330;135
00434138703;UNID RECLAMACOES E SUPORTE;330;135
00434138704;SUP EQ LATAM SALES INSTITUCION;297;135
00434138728;GER DE RESULTADOS WMS;66;135
00434138741;GER DE SEGURANCA-ADM CENTRAL;3828;135
00434138822;SUPINT COML EMPRESAS 2 REG 03;99;135
00434139156;APJ 5388 NOVA PONTE-MG;33;135
00434139216;DIR SEGMENTO PERSONNALITE;66;135
00434139305;APJ 6823 MATA DE SAO JOAO-PRAI;33;135
00434139820;APJ 4930 MAUA PB OXITENO;33;135
00434140332;CEL MONITORAMENTO EMP 4;33;135
00434140335;SUP JUR NEGOCIOS VAREJO DADOS;957;135
00434140337;GER SOURCING;66;135
00434140338;GER MANUT FACILITIES E OBRAS;33;135
00434140341;GER AGIR OPERACIONAL;759;135
00434140343;COORD RELAC ODC VEIC IMOB SEG;165;135
00434140357;SUP COML MIDDLE NE;99;135
00434140360;GER GESTAO DE ESCRITORIOS;33;135
00434140363;UNID INOVATECA CAT;33;135
00434140371;GER BANKING ITI;33;135
00434140386;REGIONAL MIDDLE 7053 BH;132;135
00434140399;REGIONAL MIDDLE 0070 VITORIA;66;135
00434140402;REGIONAL MIDDLE 6624 RJ;198;135
00434140422;REGIONAL MIDDLE 4693 SP;33;135
00434140436;REGIONAL MIDDLE 9882 POA;66;135
00434140451;REGIONAL MIDDLE 6897 CTBA;99;135
00434140472;SUP COML MULTINACIONAIS;33;135
00434140473;REGIONAL MIDDLE 0263 SP SBC;363;135
00434140490;UNID EXT DADOS E PRODUCAO;66;135
00434140492;UNID DESENV DE FERRAMENTAS;165;135
00434140517;GER PLAN FINANCEIRO CARTOES;198;135
00434140519;GER EST ANALISES FINANCEIRAS;165;135
00434140521;UNID JUR COBRANCA;165;135
00434140522;GER CRED PF VEIC CONS MCREDITO;264;135
00434140525;SUP DE MODELO COMERCIAL;165;135
00434140526;UNID POS VENDA CONSORCIO;462;135
00434140527;UNID ORIG VEICULOS ITAUCRED;330;135
00434140528;UNID PROC CONT OPER CREDITO 1;198;135
00434140531;UNID POS VENDA VEICULOS;594;135
00434140532;GER PLAN FIN CONSOLID NEGOCIOS;198;135
00434140533;UNID PLAN FIN CAP E SEG TERC;33;135
00434140547;COML CORP BH RJ UBERLANDIA;165;135
00434140570;OPER MIDDLE 7134 BLUMENAU;231;135
00434140582;OPER MIDDLE 8750 SBC;264;135
00434140655;PLAT UNICLASS 8134;33;135
00434140681;CEL ATEND 30H CAT 38;198;135
00434140682;CELULA  ATEND CONSIGNADO;198;135
00434140687;UNIDADE GESTAO DE DOCUMENTO;33;135
00434140698;FILIAL PAG E RECEB SP N BU;99;135
00434140700;UNID CAMBIO EMP 2 VOLANTE SP;132;135
00434140705;DIR GEST DEM OBZ KAIZEN TELEM;198;135
00434140716;OPER MIDDLE 1536 CPS;33;135
00434140738;UNID RO E COMPLIANCE EMEA;198;135
00434140741;COORD ANALYTICS AP;33;135
00434140742;UNID GESC CIVEL MASSIFICADO;33;135
00434140748;COORD SELECAO INSTITUCIONAL;132;135
00434140749;GER COML CRED IMOB CANAIS EXT;231;135
00434140750;UNID CARREIRA CULTURA MOB INT;297;135
00434140756;COORD EXPERIENCIA INTERNA;66;135
00434140757;GER PROJ REMUN BENEF E ILP;396;135
00434140764;SUP SAO PAULO 3;165;135
00434140767;GER CLIENT RISK MANAGEMENT;33;135
00434140769;GER RELACIONAMENTO SUSEP;33;135
00434140771;UNID MESA EMP 4 I;99;135
00434140773;UNID AUTOMACAO PROC CONT 2;33;135
00434140774;ITAUCARD NCC COBRAND PARC DIG;726;135
00434140775;COORD CLIENTE DEALER;231;135
00434140776;HUB CONSORCIO ESTUDOS E MERCAD;66;135
00434140777;UNID CRIMINAL;33;135
00434140778;CEL RESIDENTE SALVADOR;33;135
00434140779;UNID CONCORRENTES E ORCAMENTO;33;135
00434140781;UNID RO TI INFRA E OPERACOES;33;135
00434140797;COORD DSPAC BAIXA PLAT II;66;135
00434140807;USO SOP INTERIOR SP MG BH;132;135
00434140810;UNID FACILITIES ADM CENTRAL II;1815;135
00434140816;GER ALTOS VAL DIC 9 COML REDE;33;135
00434140825;GER COBRAN JUD CONT ATACADO;66;135
00434140830;GER SUPORTE AOS NEGOCIOS;66;135
00434140836;UNID PLANEJ COML EMP4;363;135
00434140837;COORD PROJ REDE DE AGENCIAS;165;135
00434140884;UNID SUBS PRO E GESTAO PERITOS;462;135
00434140903;GER MODELO COMERCIAL 19;33;135
00434140907;ITAUBBA - CAMPINAS;33;135
00434140912;UNID ALTOS VALORES EMP2 1;99;135
00434140916;GESTAO ESP RISCOS EMPREENDA;132;135
00434140967;UNID OPE CRIACAO;231;135
00434140968;COORD JUR INTERNACIONAL;330;135
00434140969;GERENCIA DE PREPOSTOS;660;135
00434140970;SUP DE CREDITO EMP2 E EMP3;495;135
00434140971;GER DE CREDITO POLO SP SUL;165;135
00434140973;UNID COMISSAO PJ VEICULOS;33;135
00434140975;RECUP PARCEIROS PJ VAREJO;33;135
00434140978;UNID MESA EMP 2 A;33;135
00434140979;UNID MESA EMP 3 A;33;135
00434140980;UNID MESA EMP 2 B;66;135
00434140981;UNID MESA EMP 3 B;66;135
00434140983;UNID MESA EMP 3 C;99;135
00434140986;UN MESA ACPJ 2 3 J CENT;627;135
00434140987;UNID MESA ACORDO PJ 4 /ADM;198;135
00434141019;VICE PRESIDENCIA BI E PRODUTOS;429;135
00434141080;GER VENDAS CRED IMOB;33;135
00434141093;UNID EXT CONE SUL PERU;33;135
00434141163;PROD.CASH MANAG.-COM2-CORP CP;33;135
00434141191;DIR OPER E ATENDIMENTO WMS;33;135
00434141212;COORD ATEND SERV CASH C SUL SP;33;135
00434141384;DIR TECNOLOGIA ATACADO;33;135
00434141537;COORD SERV CORP PLANEJ ESPACO;33;135
00434141539;COORD COMPRAS EXPRESSAS II;198;135
00434141543;UNID GESTAO CONTRATOS SERV COR;165;135
00434141556;GER GESTAO RISCOS E EFIC DEOA;33;135
00434141583;GER GEST RISCO DE CREDITO DGA;33;135
00434141620;SUP CONSULTORIA NEG GLOBAIS;165;135
00434141723;UNID PLANEJAMENTO ESCRITORIOS;198;135
00434141725;UNID PROJ PF ANALYTICS E INOVA;231;135
00434141740;GER RED TEAM;165;135
00434141741;UNID SEG DA INFO ATACADO;33;135
00434141742;UNIDADE COMERCIAL RJ III;33;135
00434141743;SUPERVISAO CANAIS CRITICOS 6;66;135
00434141752;UNID ATEND SUBS FISCALIZACAO;264;135
00434141761;GER GOVERNANCA PROJ AUTOMACAO;198;135
00434141762;UNID JUR TRAB INT AUD SP;66;135
00434141766;CEL OP DE CONTA CORRENTE PJ 7;33;135
00434141767;CEL OP DE CTA CORRENTE PJ 9;1122;135
00434141770;CEL OP DE CTA CORRENTE PJ;33;135
00434141772;UNID GOVERNANCA E PLANEJAMENTO;627;135
00434141773;CEL OP DE CONTA CORRENTE PJ 6;33;135
00434141775;UNID PROJETOS E PROCESSOS I;198;135
00434141776;CEL INTEGRADA QA I;66;135
00434141777;UNID OPERACOES ATIVOS;66;135
00434141778;UNID GESTAO OP CONTA CORRENTE;231;135
00434141797;COORD PAG E RECEB SP L BU;33;135
00434141798;COORD PAG E RECEB SP S BU;231;135
00434141799;GER CANAIS REDE;132;135
00434141816;COORD ADESAO E ENCERRAMENTO;132;135
00434141817;COORD PRODUTOS VAREJO;99;135
00434141820;COORD DEC SCI OPER VAREJO;66;135
00434141821;UNID PLAN FIN OPER E ATEND;99;135
00434141823;GER DS INSTTUCIONAL E REDE;66;135
00434141824;UNID RISCOS FINAN SEG E PREV;99;135
00434141825;UNID DE POLITICAS;33;135
00434141827;UNID SEGUR CANAIS ELETR PJ;33;135
00434141829;GER CRM NEGOCIOS PJ;495;135
00434141844;GER ESC G PATR PERSON ALPHAVIL;33;135
00434141852;UNID GESTAO PORTFOLIO E VENDAS;99;135
00434141853;UNID PRECIFICACAO E RENTAB;33;135
00434141855;UNID PROJ PERFORM CTA CORRENTE;99;135
00434141858;UNID GESTAO PORTFOLIO PAGAMENT;33;135
00434141859;UNID OTIMIZACAO VENDAS RCBTOS;132;135
00434141867;DIR CANAIS EXTERNOS & DIGITAL;363;135
00434141873;COORD ATEND ESPECIALIZADO;66;135
00434141874;UNID ATEND PREVIDENCIA;330;135
00434141877;COORD GEST DE DEMANDAS SEG;66;135
00434141887;DIR CTO ARQUIT DEV FOUD EXPER;5973;135
00434141902;UNID SUPORTE FINANCAS;330;135
00434141903;CEL ABERT CONTAS DIGITAL PF 2;363;135
00434141914;UNID CONT FUNDOS ITAU E INTRAG;33;135
00434141915;UNID DE PLANEJAMENTO;462;135
00434141951;UNID RENTABILIDADE;660;135
00434141952;UNID LOJAS INDEPENDENTES;1617;135
00434141953;UNID MESA ATIVO;66;135
00434141957;UNIDADE PROC ADM;132;135
00434141958;CH PRODUTOS RECEBIM E CONC 2;297;135
00434141959;UNID ENG PROD CC E TARIFAS;66;135
00434141961;UNID ENG PROD GIRO E GARANTIAS;33;135
00434141962;UNID GES PROD PRECO E CREDITO;66;135
00434141963;UNID PRECO CREDITO E ESTUDOS;33;135
00434141964;UNID OTIMIZ DE VENDAS E CONSUL;66;135
00434141975;SUP GESTAO DE ATIVOS;3003;135
00434141976;COORD DE RESULTADOS III;33;135
00434141977;RESULTADOS DIGITAIS;33;135
00434141978;COORD CRM VISAO CLIENTE PJ 2;33;135
00434141979;COORD CRM IP 1;99;135
00434141981;COORD CAPACITACAO BANCO PF PJ;33;135
00434141991;COORD COMERCIAL PREV PJ III;66;135
00434141993;COORD COMERCIAL PREV PJ II;33;135
00434141997;GER COMERCIAL PREV PJ;693;135
00434141998;COORD COMERCIAL PREV PJ I;66;135
00434142003;GER OPERACOES PREVIDENCIA PF;1122;135
00434142004;COORD ATEND E PORTABILID PREV;66;135
00434142006;GER OPERACOES PREVIDENCIA PJ;33;135
00434142009;COORD CADASTRO E PORTAB PREV;66;135
00434142011;SUP PLANEJAMENTO E GOVERNANCA;99;135
00434142013;COORD CAPACITACAO;363;135
00434142021;UNID GESTAO PRODUTOS;132;135
