CDC;Nome;Peso;Grade
00434101662;S PAULO AV RICARDO J;18;106
00434101663;S PAULO AV RIO PEQUE;18;106
00434101664;S PAULO CLINICAS;18;106
00434101665;SP ERMELINDO MATARAZ;18;106
00434101666;SP LARGO CONCORDIA;18;106
00434101667;S PAULO M BOI MIRIM;18;106
00434101668;SAO CAET DO SUL AV G;18;106
00434101669;S ANDRE VILA GILDA;18;106
00434101671;RIO PB BR DISTRIBUID;9;106
00434101672;RIO COPACABANA BOLIV;36;106
00434101673;S VICENTE AV A EMMER;18;106
00434101675;BELEM SAO BRAS;27;106
00434101676;CUIABA-CPA;18;106
00434101677;MANAUS CACHOEIRINHA;36;106
00434101678;BRASILIA SAT BANDEIR;36;106
00434101679;LONDRINA SHANGRI-LA;18;106
00434101681;SP AV DOS BANDEIRANT;18;106
00434101683;TEIXEIRA DE FREITAS;18;106
00434101684;S PAULO BAIRRO VELEI;18;106
00434101685;S PAULO PLANALTO PTA;18;106
00434101686;LONDRINA DUQUE DE CA;18;106
00434101687;PORTO ALEGRE SARANDI;18;106
00434101688;CURITIBA XAXIM;36;106
00434101689;VARZEA GRANDE MT;18;106
00434101690;S BERN CAMPO B ASSUN;18;106
00434101695;CAMPINAS PB P BURNIE;9;106
00434101696;RIO CLARO PB OWE COR;9;106
00434101698;PIRACICABA PB STORK;9;106
00434101700;SP PB ELEVAD ATLAS;9;106
00434101712;PIRACICABA PB ITELPA;9;106
00434101715;RIO PB PIRAQUE;18;106
00434101720;SP PB SAMARO;9;106
00434101723;POCOS CALDAS PB MEG;9;106
00434101725;CERQUILHO PB PPE INVEX;9;106
00434101732;SP PB STA MARCELINA;27;106
00434101737;CABO PB MEG FIBRAS;9;106
00434101738;SP PB ALCON;9;106
00434101740;INDAIATUBA PB MANNHU;9;106
00434101750;BH HSP S CAMILO;9;106
00434101751;SAO CARLOS PB A W FABER;660;106
00434101757;ITATIAIA PB PNEU MICHELI;9;106
00434101764;SOROCABA PB APARECID;9;106
00434101765;SP PB DSM PRODS NUTR;633;106
00434101768;CONTAGEM PB MAPRITEX;9;106
00434101783;MANAUS PB PANASONIC;9;106
00434101788;SP PB DOW PROD QUIM;9;106
00434101790;CAMACARI PB OXITENO NE;9;106
00434101795;DIADEMA PB TRW;9;106
00434101800;SAO BERN PB MERCEDES;117;106
00434101801;TAUBATE PB ALSTOM BR;18;106
00434101803;CANOAS PB SPRINGER;9;106
00434101807;DIADEMA PB PAPAIZ;9;106
00434101813;RIO PB COCA COLA IND;364;106
00434101821;SP PB COND CENTRAL P.;27;106
00434101828;HOLAMBRA SP;18;106
00434101840;JUNDIAI PB SULZER;9;106
00434101848;SP PB MOSTEIRO SGSP;18;106
00434101851;AGUDOS PB DURATEX MAD;9;106
00434101871;RIO PB COM IMP HERME;27;106
00434101876;RIO PB APOLO PROD DE ACO;9;106
00434101878;P ALEGRE PB STEMAC;9;106
00434101884;S PAULO PANTALEAO TE;18;106
00434101895;DIADEMA PB DELTA MET;9;106
00434101896;RIO PB CAPEMISA;9;106
00434101901;STO ANDRE PB TRW;9;106
00434101917;DUQUE CAXIAS PB NITR;36;106
00434101919;NOVA IGUACU PB C COM;9;106
00434101944;UPPER RJ;9;106
00434101951;JUNDIAI 9 DE JULHO;18;106
00434101955;PB TRIUNFO RS;27;106
00434101958;AGUDOS SP;18;106
00434101960;GOIANIA AV GOIAS;27;106
00434101964;RIO PB REPUBLICA CHILE;18;106
00434101968;TRES BARRAS SC;54;106
00434101976;GUARULHOS PB ACHE;9;106
00434101977;SAO BERN PB ELEV OTIS;18;106
00434101979;SAO J CAMPO PB PANASONIC;9;106
00434101998;PLAT 1998 LI PR INT;9;106
00434102000;SPAULO AV LUIS C BER;18;106
00434102001;2001 AGOP MERC CAPIT;18;106
00434102014;PLAT 2014 LI UBERLANDIA MG INT;9;106
00434102021;PLAT 2021 LEVES NITEROI;9;106
00434102025;PLAT 2025 LEVES BAURU;9;106
00434102027;PLAT 2027 LEVES SOROCABA;9;106
00434102034;PLAT 2034 LEVES BLUMENAU;9;106
00434102035;PLAT 2035 JEEP CAMPINAS;9;106
00434102036;PLAT 2036 LEVES ESP SANTO;9;106
00434102052;CAMPO LARGO PB INCEP;9;106
00434102057;SALVADOR BROTAS;27;106
00434102077;DIADEMA CARREFOUR;9;106
00434102078;HORTOLANDIA SP;18;106
00434102108;TAUBATE PB DARUMA;9;106
00434102109;SUZANO PB AV J BEY MALUF;18;106
00434102114;MOGI CRUZES PB ELGIN;9;106
00434102116;JACAREI PB COGNIS BR;9;106
00434102134;VARZEA PTA PB ELEKEI;642;106
00434102141;N FRIBURGO PB C ANCHIETA;9;106
00434102142;BH PUC;9;106
00434102145;POA PB IBAR;27;106
00434102157;DIADEMA PB SCHULER;9;106
00434102163;FRANCA PB SAMELLO;9;106
00434102171;JUNDIAI PB ASTRA;9;106
00434102178;VALINHOS PB RIGESA;9;106
00434102189;CANTAGALO PB VOTORANTIM;9;106
00434102191;MANAUS PB TRT REGIA;27;106
00434102198;CAJAMAR PB PLP;9;106
00434102199;CAMPINAS PB CENTRO MED;9;106
00434102201;NOVA LONDRINA PR;18;106
00434102203;SUMARE PB WABCO-FREI;9;106
00434102204;MANAUS PB RECOFARMA;9;106
00434102217;SANTOS PB UNIV STA CECIL;27;106
00434102245;UBERLANDIA PB SOUZA CRUZ;18;106
00434102261;MATAO PB CITROSUCO;18;106
00434102263;OSASCO PB LICEU ARTE;9;106
00434102269;SP PB SIEMENS;18;106
00434102273;CANOAS PB AREVA;9;106
00434102276;SP PB F A PRUDENTE;27;106
00434102279;JUNDIAI PB SIEMENS;9;106
00434102280;SOROCABA PB CAMPARI;9;106
00434102281;ITAPETININGA PB DURATEX;9;106
00434102295;CAMPINAS PB CASA SAU;9;106
00434102306;SP PB ACCOR SEDE;9;106
00434102312;SAO CARLOS PB T S CA;18;106
00434102315;P FERREIRA PB VIDROPORTO;18;106
00434102316;CURITIBA PB CELEPAR;9;106
00434102320;SP PB FOSECO;9;106
00434102322;FAXINAL PR;18;106
00434102333;BOCAIUVA DO SUL PR;18;106
00434102334;ITAPEVI PB HENKEL LO;9;106
00434102338;SP PB SARAIVA;9;106
00434102342;SP PB PANCRON;9;106
00434102346;BELEM PB UNAMA;45;106
00434102347;FURNAS SAO JOSE DA BARRA;54;106
00434102355;GOIANIA PB HALEX E I;9;106
00434102357;POUSO ALEGRE PB SAPUCAI;36;106
00434102358;GOIANIA PB FUJIOKA;9;106
00434102361;ITUMBIARA PB CARAMURU AL;27;106
00434102375;JUNDIAI PB DURATEX P;335;106
00434102379;SAO LEOPOLDO PB DURA;9;106
00434102382;N HTE PB U S JOSE ESTIVA;18;106
00434102385;JUNDIAI SP ITC;9;106
00434102386;BLUMENAU PB RIGESA;9;106
00434102409;SP PB ROCKWELL;642;106
00434102411;SAO BERN PB RHODIA P;9;106
00434102454;RIO PB RJ REFRESCOS TAQ;698;106
00434102460;MANAUS PB JORN CALDE;9;106
00434102478;S B C MERCEDES BENZ;90;106
00434102483;RECIFE R ANTONIO FALCAO;18;106
00434102499;RIO PB MERCK SA;18;106
00434102501;SAO BERN PB COLGATE;9;106
00434102504;RIO PB SOUZA CRUZ MA;9;106
00434102506;SP PB SOUZA CRUZ;9;106
00434102507;CAMPINAS PB FORT DOD;9;106
00434102511;JUNDIAI PB ASTRA 3;9;106
00434102513;CAMPINAS PB MIRACEMA;9;106
00434102523;JUNDIAI PB DURATEX C;9;106
00434102525;POA SP CORP;18;106
00434102536;ARARAQUARA PB NESTLE;9;106
00434102537;SP PB ORGANON BR;9;106
00434102541;SP PB PARKER;9;106
00434102542;JACAREI PB PARKER;9;106
00434102543;DIADEMA PB HENKEL SA;9;106
00434102544;CUBATAO SP VOT;9;106
00434102548;SP PB SCHNEIDER;9;106
00434102551;SP XV DE NOVEMBRO ABN;63;106
00434102552;SP PB BAYER;18;106
00434102553;2553 TOLEDO ATILIO FONTAN;27;106
00434102556;SP PB ADP BRASIL LT;9;106
00434102559;SP PB PEG CENESP;9;106
00434102563;LOUVEIRA PB PEG;9;106
00434102565;AMERICANA PB POLYENKA;9;106
00434102575;SP PB LORENZETTI;9;106
00434102577;SP PB PROTEGE DTV;9;106
00434102583;PIRACICABA PB CTC;9;106
00434102585;STO ANDRE PB BRIDGESTONE;81;106
00434102587;M GUACU PB MMG-IWEGA;9;106
00434102594;CAMACARI PB COBAFI;9;106
00434102595;CAMACARI PB BAHIA S CELL;9;106
00434102597;CAMACARI PB CRISTAL;36;106
00434102600;2600 MALLET PR;18;106
00434102605;CONTAGEM PB FL BRASI;9;106
00434102611;RIO BOTAFOGO PRAIA S;45;106
00434102616;SP PB BCO CREDIT SUI;387;106
00434102618;SOROCABA PB GM DO BR;9;106
00434102624;SAO CAET SUL PB GM;45;106
00434102627;STO ANDRE PB PIRELLI PNE;18;106
00434102628;STO ANDRE PB PRYSMIA;9;106
00434102629;DIADEMA PB CYKLOP BR;18;106
00434102630;LIMEIRA PB M ZACCARI;9;106
00434102635;AMERICANA PB TEC JOL;9;106
00434102644;BH PB VALLOUREC;45;106
00434102646;SP PB DURATEX SEDE;18;106
00434102658;SP PB OTTO BAUMGART;9;106
00434102660;GUARULHOS PB SECURIT;9;106
00434102667;SAO BERN PB POLIMOLD;18;106
00434102672;SP PB HOLCIM;9;106
00434102675;GUARUJA PB EDN 052;9;106
00434102682;CAJAMAR PB IMPACTA S;18;106
00434102688;LIMEIRA PB TRW;9;106
00434102696;SP PB VOITH SA;9;106
00434102697;RIO GRANDE SERRA PB;9;106
00434102698;ITAPIRA PB CRISTALIA;9;106
00434102699;MACAE PB PETROBRAS;27;106
00434102700;SAO BERN PB SCANIA;36;106
00434102709;BRASILIA MINISTERIO;9;106
00434102711;CAMPINAS SANTA CANDI;18;106
00434102721;CAJAMAR PB RENNER SA;9;106
00434102724;SP PB CONDOMINIO SAO LUIZ;18;106
00434102726;BRUMADINHO PB VEMMINER;9;106
00434102727;BELFORD ROXO PB BAYER;689;106
00434102731;ITUPEVA SP;18;106
00434102732;BRUMADINHO MG;45;106
00434102743;PETROPOLIS PAULO BAR;27;106
00434102746;PARNAMIRIM RN;9;106
00434102758;ITAPIPOCA-CE;36;106
00434102759;ITAQUAQUECETUBA S IS;18;106
00434102773;NOVA ESPERANCA PR;18;106
00434102774;QUATRO BARRAS PR;36;106
00434102775;RIO BRANCO DO SUL PR;18;106
00434102776;SARANDI PR;18;106
00434102777;MAIRIPORA-TERRA PRETA;9;106
00434102778;TELEMACO BORBA PR;18;106
00434102780;ALTAMIRA PA;9;106
00434102783;SANTO ANDRE-AV SAO P;27;106
00434102795;CASTANHAL PIRAPORA;18;106
00434102796;SALVADOR SHOP SALVADOR;18;106
00434102798;RIO-PENINSULA;18;106
00434102799;PALMAS AV TEOT SEGUR;18;106
00434102816;ESTEIO PB SOLAE;9;106
00434102823;SOROCABA PB COOPER T;9;106
00434102833;SOROCABA PB HURTH IN;9;106
00434102840;SP PB COLGATE VM;9;106
00434102841;SP PB COLGATE JAG;9;106
00434102847;SUZANO PB AVENTIS PH;9;106
00434102853;SOROCABA PB BARDELLA;9;106
00434102857;SP PB APCD;9;106
00434102867;BH PB CONSTR LIDER;9;106
00434102871;SP PB C PASSARELLI;9;106
00434102879;SAO JOSE PB INTELBRA;18;106
00434102881;MOGI CRUZES PB GMB;9;106
00434102886;HORTOLANDIA PB SANMI;18;106
00434102887;PARNAMIRIM PB BASE AEREA;9;106
00434102890;CAMPINAS PB H M C PIERRO;27;106
00434102895;CAJAMAR PB SKF DO BR;9;106
00434102902;BRASILIA SUDOESTE;9;106
00434102903;GOIANIA NOVA SUICA;18;106
00434102904;LIMEIRA AV PIRACICABA;18;106
00434102905;FEIRA SANT AV GET VA;18;106
00434102906;2906 TERRA BOA PR;18;106
00434102907;MEDIANEIRA PR;18;106
00434102908;PALMEIRA PR;18;106
00434102909;PALOTINA PR;27;106
00434102910;UMUARAMA AV BRASIL;18;106
00434102915;VESPASIANO CENTRO;18;106
00434102917;CARPINA-PE;18;106
00434102918;GOIANA PE;18;106
00434102919;CAMPINAS SHOPPING PRADO;18;106
00434102920;SOROCABA WANELL VILL;18;106
00434102921;S PAULO MARKET CENTE;18;106
00434102922;S PAULO VILA SABRINA;18;106
00434102923;S PAULO VILA CLEMENT;18;106
00434102924;ALMIRANTE TAMANDARE;18;106
00434102925;S PAULO BAIR SUMAREZ;27;106
00434102926;SP AV PEDROSO DE MORES;18;106
00434102927;RIO REC DOS BANDEIRA;18;106
00434102928;SALVADOR P SECO PIRA;36;106
00434102929;ARAUCARIA PR;36;106
00434102930;ASSAI PR;18;106
00434102931;SAO SEBASTIAO SP;18;106
00434102932;BH CIDADE NOVA;18;106
00434102933;BANDEIRANTES PR;18;106
00434102934;CAMPINAS UNIMART SHOP;18;106
00434102935;SP SHOPPING RAPOSO;9;106
00434102936;ASTORGA PR;18;106
00434102937;SP NOVA VILA OLIMPIA;36;106
00434102939;BELEM BOAVENTURA;9;106
00434102944;S PAULO CHARLES MILL;18;106
00434102945;SP SHOPPING INTERLAG;18;106
00434102946;SP RUA ITAPEVA;18;106
00434102947;PINHAIS PR;36;106
00434102948;S PAULO PC AMADEU AM;18;106
00434102949;S PAULO LARGO TREZE;18;106
00434102950;COLORADO PR;18;106
00434102951;IRATI PR;27;106
00434102952;JANDAIA DO SUL PR;9;106
00434102954;SP SHOPPING VILLA LO;18;106
00434102956;MARIALVA PR;18;106
00434102958;S PAULO NACOES UNIDA;9;106
00434102959;S PAULO NOVA CANTARE;18;106
00434102960;S PAULO RUA SAO BENTO;18;106
00434102961;SP EMILIA MARENGO;18;106
00434102962;SBC RUA MARECHAL DEO;18;106
00434102963;S J CAMPOS JD SAO DI;18;106
00434102964;CAMPINAS PAL JEQUITI;18;106
00434102965;S PAULO MARIA ANTONI;18;106
00434102966;PORTO ALEGRE RUA URU;36;106
00434102967;MARECHAL CAND RONDON;18;106
00434102969;SP AV ENG CAET ALVAR;18;106
00434102970;S PAULO CHACARA KLAB;18;106
00434102971;RIO DOWNTOWN;9;106
00434102973;SANTOS VILA BELMIRO;18;106
00434102974;P GRANDE CIDADE OCIA;18;106
00434102975;BH SAO BENTO;18;106
00434102976;CAMPINAS NORTE SUL;18;106
00434102977;S PAULO JARDINS;18;106
00434102978;2978 S PAULO SHOPPING MOR;18;106
00434102979;BH BELVEDERE;18;106
00434102980;SANT PARN ALPHA RESIDENC;18;106
00434102981;RIO LARGO DOS LEOES;36;106
00434102996;PERUIBE SP;18;106
00434102997;CAMPOS DOS GOYT-BOUL;18;106
00434102998;NITEROI ERNANI A PEI;18;106
00434102999;S PAULO ALAMEDA FRAN;18;106
00434103003;PERSONNALITE M DE VENTO;27;106
00434103004;PERSONNALITE INDIANOPOL;36;106
00434103005;PERSONNALITE  EST UNIDOS;36;106
00434103006;SP PONTE MORUMBI;18;106
00434103008;PERSONNALITE GAVEA;36;106
00434103010;SP HENRIQUE SCHAUMAN;18;106
00434103031;RIO RUA URUGUAI;36;106
00434103032;RIO NOVA RIO BRANCO;18;106
00434103033;BH SION;18;106
00434103034;UBERLANDIA BAIRR MARTINS;9;106
00434103035;UBERABA SAO BENEDITO;18;106
00434103036;S PAULO JARDIM FRANC;18;106
00434103037;BH NOVA SUISSA;18;106
00434103038;BH TUPIS;18;106
00434103039;CONTAGEM JOSE F DA R;18;106
00434103040;SANTA LUZIA COMERCIO;36;106
00434103041;GOV VALADARES Q BOCA;18;106
00434103042;ITAUNA MG;18;106
00434103043;PARA DE MINAS MG;36;106
00434103044;ITABIRA MG;18;106
00434103045;SANTA RITA DO SAPUCAI MG;36;106
00434103046;JACUTINGA MG;36;106
00434103047;MAR DE ESPANHA MG;36;106
00434103048;SOROCABA ALEM PONTE;18;106
00434103050;BH BARRO PRETO;18;106
00434103052;S PAULO DR MARIO FER;18;106
00434103053;BH GUTIERREZ;27;106
00434103055;BH CARLOS PRATES;18;106
00434103056;BH STO ANTONIO;18;106
00434103057;CARANGOLA MG;36;106
00434103058;CORONEL FABRICIANO M;18;106
00434103059;JOAO MONLEVADE MG;18;106
00434103060;OLIVEIRA MG;36;106
00434103061;MALACACHETA MG;54;106
00434103062;MACHADO MG;36;106
00434103063;LEOPOLDINA MG;36;106
00434103064;FINO MG;36;106
00434103065;RIBEIRAO DAS NEVES M;18;106
00434103066;VICOSA MG;18;106
00434103067;RECREIO MG;36;106
00434103068;BONFIM MG;54;106
00434103069;RIO SHOPPING MILLENI;36;106
00434103070;POA SHOP PRAIA DE BE;18;106
00434103071;RIO NORTE SHOPPING;18;106
00434103072;NOVA LIMA MG;36;106
00434103073;SAO GOTARDO MG;36;106
00434103076;BH PLANALTO;18;106
00434103077;CURVELO MG;18;106
00434103078;CAMPESTRE MG;36;106
00434103079;ITAPECERICA MG;36;106
00434103080;OURO BRANCO MG;18;106
00434103081;FUNDO MG;36;106
00434103082;CAXAMBU MG;9;106
00434103083;UBERLANDIA FLOR PEIXOTO;18;106
00434103084;SANTOS DUMONT MG;9;106
00434103085;CAETE MG;18;106
00434103086;ALTO RIO DOCE MG;36;106
00434103087;CARMO DO RIO CLARO MG;36;106
00434103088;DIAMANTINA MG;36;106
00434103089;FORMIGA MG;18;106
00434103090;LAGOA DA PRATA MG;9;106
00434103091;MANHUACU MG;47;106
00434103092;PERDOES MG;36;106
00434103093;SP CENTRAL PLAZA SHOP;18;106
00434103094;SANTO ANDRE SHOPPING;18;106
00434103095;SP VILA ROMANA;18;106
00434103096;CONTAGEM TIRADENTES;18;106
00434103097;CAMPO BELO MG;36;106
00434103098;SP INTERLAR ARICANDU;18;106
00434103099;SP SHOPPING IBIRAPUE;18;106
00434103100;S PAULO AV J KUBITSC;9;106
00434103101;BH SILVIANO BRANDAO;18;106
00434103102;BH FUNCIONARIOS;36;106
00434103103;BH ABILIO MACHADO;18;106
00434103104;ALEM PARAIBA MG;36;106
00434103105;MONTE CARMELO MG;36;106
00434103106;PEDRO LEOPOLDO MG;18;106
00434103107;VISCONDE RIO BRANCO;36;106
00434103108;ITABIRITO MG;9;106
00434103109;IPATINGA CENTRO;18;106
00434103110;JANAUBA MG;36;106
00434103111;PARACATU MG;18;106
00434103112;ESPERANCA MG;72;106
00434103113;TIMOTEO MG;18;106
00434103115;P ALEGRE SHOP IGUATE;36;106
00434103116;BH AV GETULIO VARGAS;36;106
00434103117;BH RUA PARAIBA;9;106
00434103118;ARCOS MG;18;106
00434103119;BOM DESPACHO MG;36;106
00434103120;CONTAGEM CEASA;18;106
00434103121;GUANHAES MG;36;106
00434103122;JUIZ DE FORA REDENTO;18;106
00434103123;JANUARIA MG;36;106
00434103124;PITANGUI MG;18;106
00434103125;PIUMHI MG;36;106
00434103126;3126 RAUL SOARES MG;18;106
00434103127;3127 SAO JOAO NEPOMUCENO;36;106
00434103128;SP JOAQUIM EUGENIO L;18;106
00434103129;SP SHOP ANALIA FRANC;18;106
00434103130;S PAULO VILA FUNCHAL;18;106
00434103131;S PAULO JARDIM SAO B;18;106
00434103133;NOVA IGUACU TOP SHOP;54;106
00434103134;BH RUA GOITACASES;9;106
00434103135;POUSO ALEGRE CENTRO;18;106
00434103136;PASSOS MONSENHOR;18;106
00434103137;SETE LAGOAS CENTRO;18;106
00434103138;ITAJUBA CENTRO;45;106
00434103139;RIO POMBA MG;36;106
00434103140;SACRAMENTO MG;36;106
00434103141;MANHUMIRIM MG;36;106
00434103142;IBIRITE MG;18;106
00434103144;BH P AFONSO ARINOS;36;106
00434103146;MOGI CRUZES SHOP CEN;27;106
00434103147;ABAETE MG;36;106
00434103148;BELO ORIENTE MG;47;106
00434103149;MARIANA MG;18;106
00434103150;GUARULHOS BAIRRO MAC;18;106
00434103152;MATOZINHOS MG;27;106
00434103153;CONGONHAS MG;27;106
00434103154;PIRAPORA MG;18;106
00434103155;BH SANTO AGOSTINHO;18;106
00434103156;DIVINOPOLIS RUA GOIAS;18;106
00434103157;M CLAROS RUA DR SANT;18;106
00434103158;BH CAPITAL;18;106
00434103159;SERRANA MG;18;106
00434103160;SP AV NAZARE;18;106
00434103162;CARATINGA MG;18;106
00434103163;JUIZ DE FORA METROPO;18;106
00434103164;POCOS DE CALDAS CENTRO;18;106
00434103166;UBERLANDIA CENTRO;18;106
00434103167;BH ASSEMBLEIA;18;106
00434103168;CONTAGEM CID INDUSTR;18;106
00434103169;S PAULO AV VICENTE R;18;106
00434103170;S PAULO DR ARNALDO;18;106
00434103171;S PAULO BAIRRO PERDI;18;106
00434103172;JUIZ DE FORA S TEREZ;18;106
00434103175;RECIFE AGAMENO MAGALHAES;36;106
00434103176;BH PRACA SETE;18;106
00434103178;VARGINHA CENTRO;36;106
00434103179;BH ABRAHAO CARAM;54;106
00434103180;GOV VALAD MINAS GERAIS;18;106
00434103182;SJRP AV ALBERTO ANDA;18;106
00434103183;BELEM AV PRES VARGAS;18;106
00434103184;S PAULO AV ROLAND GA;18;106
00434103185;BUZIOS RJ;46;106
00434103186;SP AV ADOLFO PINHEIR;18;106
00434103187;3187 ENTRE RIOS DE MINAS MG;29;106
00434103188;PASSA QUATRO MG;36;106
00434103189;BOCAIUVA MG;36;106
00434103190;CLAUDIO MG;36;106
00434103191;TOMBOS MG;18;106
00434103192;BAMBUI MG;36;106
00434103193;LAGOA SANTA MG;18;106
00434103194;3194 SAO DOMINGOS DO PRATA MG;36;106
00434103195;BETIM BETIM SHOPPING;18;106
00434103196;TIRADENTES MG;36;106
00434103197;SAO J CAMPOS JD SATELITE;18;106
00434103199;RIO CARIOCA SHOPPING;18;106
00434103201;ITURAMA MG;36;106
00434103202;3202 SAO GONCALO DO PARA;36;106
00434103203;RESPLENDOR MG;36;106
00434103204;CARMO DA CACHOEIRA MG;18;106
00434103205;BARAO DE COCAIS MG;36;106
00434103207;LUZ MG;9;106
00434103208;PEDRA AZUL MG;36;106
00434103209;CAMBUQUIRA MG;36;106
00434103210;AIMORES MG;36;106
00434103211;RECIFE SHOPPING CENTER;18;106
00434103212;RIO OFFICE PARK;18;106
00434103213;BRASILIA CONJ NACIONAL;36;106
00434103214;SALVADOR TANCREDO NE;27;106
00434103215;SALTO DO LONTRA PR;18;106
00434103216;PALMITAL PR;18;106
00434103217;SALVADOR IMBUI;18;106
00434103218;COTIA GRANJA VIANA;18;106
00434103219;RIO CENTER SHOPPING;18;106
00434103239;RIO CENTRO DA BARRA;18;106
00434103240;S PAULO METRO C PAUL;9;106
00434103241;SALVADOR RIO VERMELH;18;106
00434103242;S PAULO JD PAULISTAN;18;106
00434103245;UBERABA ESTADIO;36;106
00434103247;TABOAO DA SERRA CENT;18;106
00434103248;FLORIANOPOLIS BEIRA;18;106
00434103249;CAXIAS DO SUL R SINI;1612;106
00434103261;RIO PAB NEXANS SA;355;106
00434103263;AMERICANA PB NEXANS SA;9;106
00434103266;BLUMENAU PB CIA KARS;9;106
00434103267;BH PB LIDER;27;106
00434103275;RESENDE PB ARCHROMA;355;106
00434103277;GOIANIA AV REP LIBAN;27;106
00434103279;BARUERI PB COND ARAG;9;106
00434103281;R NEGRINHO PB BUSSCA;9;106
00434103282;CAJAMAR PB NATURA;27;106
00434103284;CACHOEIRINHA PB PARK;9;106
00434103287;P LEOPOLDO PB HOLCIM;9;106
00434103297;COSMOPOLIS PB US EST;9;106
00434103299;RIO PB PETROS;36;106
00434103300;DUQUE CAXIAS PB REDUC;36;106
00434103301;RIO PB SANTA CASA;355;106
00434103311;BRASILIA W3 NORTE;36;106
00434103312;J FORA PB FORUM BENJAMIN;9;106
00434103321;BH PREFEITURA;9;106
00434103322;CASCAVEL CARLOS GOME;29;106
00434103328;BH PB APLEMG;284;106
00434103334;BH R PADRE ROLIM;18;106
00434103336;BH PB IPSEMG HOSP;9;106
00434103341;BH PB PMMG IPSM;9;106
00434103344;MARINGA JARDIM ALVOR;18;106
00434103352;BH TRIB ALCADA;18;106
00434103354;PB UNIMONTES M CLAROS 3157;9;106
00434103355;GUARUJA ENSEADA;18;106
00434103359;P CALDAS PB PREF MUNIC;9;106
00434103360;BH PB DETRAN GAMEL;9;106
00434103361;BH PB DETRAN JP;9;106
00434103364;BH PB PROC G JUST;9;106
00434103365;BH PB CEMIG SEDE;27;106
00434103367;CONTAGEM PB CEMIG;9;106
00434103368;CONTAGEM PB CEMIG C;9;106
00434103369;BH PB CEMIG JATOBA;9;106
00434103377;CURITIBA STA FELICID;18;106
00434103386;CANTAGALO PB HOLCIM;355;106
00434103387;ITAJUBA PB ALSTOM;36;106
00434103390;BRASILIA PB MACKENZI;9;106
00434103399;SANTO ANT DA PLATINA;18;106
00434103484;CURITIBA PB TRIB CONTAS;9;106
00434103486;CURITIBA PB TRIB JUSTICA;9;106
00434103488;CURITIBA PB PREF MUNIC;9;106
00434103494;CURITIBA PB SECR EST;9;106
00434103495;CENTENARIO DO SUL PR;18;106
00434103498;CARLOPOLIS PR;18;106
00434103518;3518 CAP LEONIDAS MARQUES PR;18;106
00434103573;TERRA RICA PR;36;106
00434103574;JAGUAPITA PR;18;106
00434103578;SANTA IZABEL DO IVAI PR;18;106
00434103613;ATIBAIA-AV DNA GERTRUDES;18;106
00434103615;BETIM-JF DAS ALTEROS;9;106
00434103617;CAPAO BONITO SP;18;106
00434103619;NV PARNAMIRIM M LACE;54;106
00434103632;PITANGA PR;36;106
00434103699;3699 MATELANDIA PR;18;106
00434103701;CURITIBA ANITA GARIB;36;106
00434103702;CURITIBA AUGUST STRE;18;106
00434103703;CURITIBA AV DAS TORR;18;106
00434103704;CURITIBA PRADO VELHO;18;106
00434103705;CURITIBA MATEUS LEME;18;106
00434103706;CURITIBA CARMO;18;106
00434103707;CURITIBA BOM RETIRO;18;106
00434103708;CURITIBA SAO BRAZ;18;106
00434103709;COLOMBO PR;18;106
00434103711;JACAREZINHO PR;18;106
00434103712;LONDRINA LAGO IGAPO;18;106
00434103713;MARINGA AV MAUA;18;106
00434103714;PALMAS PR;18;106
00434103715;PIRAQUARA PR;18;106
00434103716;PONTA GROSSA BALD TA;18;106
00434103718;SAO MATEUS DO SUL PR;18;106
00434103719;TOLEDO AV PARIGOT SO;18;106
00434103720;CURITIBA AV AGUA VER;18;106
00434103721;CURITIBA 19 DE DEZEM;18;106
00434103722;CURITIBA TARUMA;18;106
00434103724;APUCARANA AV CURITIB;18;106
00434103725;ARAPOTI PR;18;106
00434103726;ASSIS CHATEAUBRIAND;18;106
00434103727;CASCAVEL SAO CRISTOV;18;106
00434103728;CASTRO PR;18;106
00434103729;DOIS VIZINHOS PR;18;106
00434103730;FAZENDA RIO GRANDE PR;18;106
00434103731;GOIOERE PR;18;106
00434103732;GUAIRA PR;18;106
00434103733;GUARATUBA PR;18;106
00434103734;IBIPORA PR;18;106
00434103735;IVAIPORA PR;18;106
00434103736;JAGUARIAIVA PR;18;106
00434103737;LONDRINA GUAPORE;18;106
00434103738;LAPA PR;18;106
00434103739;MARINGA VILA OPERARI;18;106
00434103740;PERSONNALITE CENTRO;36;106
00434103741;PERSONNALITE PAULISTA;72;106
00434103744;PERSONNALITE BRAZ LEME;36;106
00434103746;PERSONNALITE SANTOS;18;106
00434103747;PERSONNALITE CEIC;36;106
00434103748;PERSONNALITE BERRINI;36;106
00434103749;3749 BARBOSA FERRAZ PR;27;106
00434103750;PERSONNALITE ALTO LAPA;27;106
00434103751;PERSONNALITE ANALIA FCO;36;106
00434103752;PERSONNALITE JD OCEANICO;36;106
00434103753;PERSONNALITE GIOVANNI;36;106
00434103754;PERSONNALITE PACAEMBU;45;106
00434103755;PERSONNALITE MOEMA;36;106
00434103756;PERSONNALITE HIGIENOP;36;106
00434103757;PERSONNALITE PRACA PAN;72;106
00434103758;PERSONNALITE SANTO AMARO;36;106
00434103759;PERSONNALITE FLORIANOPOL;18;106
