CDC;Nome;Peso;Grade
00434101803;CANOAS PB SPRINGER;43;118
00434101813;RIO PB COCA COLA IND;43;118
00434101828;HOLAMBRA SP;129;118
00434101840;JUNDIAI PB SULZER;86;118
00434101848;SP PB MOSTEIRO SGSP;129;118
00434101851;AGUDOS PB DURATEX MAD;86;118
00434101895;DIADEMA PB DELTA MET;129;118
00434101896;RIO PB CAPEMISA;215;118
00434101901;STO ANDRE PB TRW;43;118
00434101919;NOVA IGUACU PB C COM;215;118
00434101944;UPPER RJ;43;118
00434101951;JUNDIAI 9 DE JULHO;387;118
00434101955;PB TRIUNFO RS;258;118
00434101958;AGUDOS SP;129;118
00434101960;GOIANIA AV GOIAS;43;118
00434101964;RIO PB REPUBLICA CHILE;86;118
00434101968;TRES BARRAS SC;258;118
00434101976;GUARULHOS PB ACHE;129;118
00434101977;SAO BERN PB ELEV OTIS;172;118
00434101979;SAO J CAMPO PB PANASONIC;86;118
00434102000;SPAULO AV LUIS C BER;129;118
00434102027;PLAT 2027 LEVES SOROCABA;43;118
00434102035;PLAT 2035 JEEP CAMPINAS;43;118
00434102052;CAMPO LARGO PB INCEP;215;118
00434102057;SALVADOR BROTAS;387;118
00434102078;HORTOLANDIA SP;215;118
00434102114;MOGI CRUZES PB ELGIN;43;118
00434102134;VARZEA PTA PB ELEKEI;129;118
00434102145;POA PB IBAR;215;118
00434102157;DIADEMA PB SCHULER;86;118
00434102171;JUNDIAI PB ASTRA;86;118
00434102189;CANTAGALO PB VOTORANTIM;43;118
00434102191;MANAUS PB TRT REGIA;215;118
00434102198;CAJAMAR PB PLP;43;118
00434102199;CAMPINAS PB CENTRO MED;43;118
00434102201;NOVA LONDRINA PR;129;118
00434102203;SUMARE PB WABCO-FREI;129;118
00434102204;MANAUS PB RECOFARMA;43;118
00434102217;SANTOS PB UNIV STA CECIL;172;118
00434102245;UBERLANDIA PB SOUZA CRUZ;86;118
00434102261;MATAO PB CITROSUCO;43;118
00434102269;SP PB SIEMENS;43;118
00434102276;SP PB F A PRUDENTE;172;118
00434102279;JUNDIAI PB SIEMENS;86;118
00434102281;ITAPETININGA PB DURATEX;86;118
00434102306;SP PB ACCOR SEDE;43;118
00434102312;SAO CARLOS PB T S CA;43;118
00434102315;P FERREIRA PB VIDROPORTO;43;118
00434102320;SP PB FOSECO;43;118
00434102322;FAXINAL PR;129;118
00434102333;BOCAIUVA DO SUL PR;215;118
00434102334;ITAPEVI PB HENKEL LO;43;118
00434102342;SP PB PANCRON;86;118
00434102355;GOIANIA PB HALEX E I;86;118
00434102357;POUSO ALEGRE PB SAPUCAI;43;118
00434102358;GOIANIA PB FUJIOKA;215;118
00434102361;ITUMBIARA PB CARAMURU AL;43;118
00434102370;SBCAMPO PB TOLEDO BR;43;118
00434102382;N HTE PB U S JOSE ESTIVA;86;118
00434102411;SAO BERN PB RHODIA P;43;118
00434102454;RIO PB RJ REFRESCOS TAQ;86;118
00434102488;SP PB CONDOMINIO BIRMAN;43;118
00434102499;RIO PB MERCK SA;43;118
00434102501;SAO BERN PB COLGATE;43;118
00434102506;SP PB SOUZA CRUZ;43;118
00434102507;CAMPINAS PB FORT DOD;43;118
00434102523;JUNDIAI PB DURATEX C;86;118
00434102525;POA SP CORP;43;118
00434102552;SP PB BAYER;43;118
00434102556;SP PB ADP BRASIL LT;86;118
00434102559;SP PB PEG CENESP;129;118
00434102563;LOUVEIRA PB PEG;129;118
00434102575;SP PB LORENZETTI;86;118
00434102583;PIRACICABA PB CTC;43;118
00434102595;CAMACARI PB BAHIA S CELL;43;118
00434102597;CAMACARI PB CRISTAL;172;118
00434102600;2600 MALLET PR;301;118
00434102605;CONTAGEM PB FL BRASI;43;118
00434102611;RIO BOTAFOGO PRAIA S;172;118
00434102616;SP PB BCO CREDIT SUI;86;118
00434102618;SOROCABA PB GM DO BR;43;118
00434102624;SAO CAET SUL PB GM;129;118
00434102627;STO ANDRE PB PIRELLI PNE;129;118
00434102630;LIMEIRA PB M ZACCARI;43;118
00434102635;AMERICANA PB TEC JOL;43;118
00434102646;SP PB DURATEX SEDE;129;118
00434102682;CAJAMAR PB IMPACTA S;172;118
00434102696;SP PB VOITH SA;86;118
00434102697;RIO GRANDE SERRA PB;43;118
00434102699;MACAE PB PETROBRAS;86;118
00434102700;SAO BERN PB SCANIA;215;118
00434102711;CAMPINAS SANTA CANDI;215;118
00434102721;CAJAMAR PB RENNER SA;43;118
00434102724;SP PB CONDOMINIO SAO LUIZ;129;118
00434102727;BELFORD ROXO PB BAYER;86;118
00434102731;ITUPEVA SP;129;118
00434102732;BRUMADINHO MG;215;118
00434102743;PETROPOLIS PAULO BAR;172;118
00434102746;PARNAMIRIM RN;129;118
00434102758;ITAPIPOCA-CE;215;118
00434102759;ITAQUAQUECETUBA S IS;344;118
00434102763;AG DIGITAL SUMARE 1;344;118
00434102768;AG DIGITAL SUMARE 2;301;118
00434102773;NOVA ESPERANCA PR;258;118
00434102774;QUATRO BARRAS PR;215;118
00434102775;RIO BRANCO DO SUL PR;129;118
00434102776;SARANDI PR;215;118
00434102777;MAIRIPORA-TERRA PRETA;172;118
00434102778;TELEMACO BORBA PR;215;118
00434102780;ALTAMIRA PA;172;118
00434102783;SANTO ANDRE-AV SAO P;129;118
00434102795;CASTANHAL PIRAPORA;172;118
00434102798;RIO-PENINSULA;129;118
00434102799;PALMAS AV TEOT SEGUR;215;118
00434102871;SP PB C PASSARELLI;43;118
00434102879;SAO JOSE PB INTELBRA;215;118
00434102881;MOGI CRUZES PB GMB;43;118
00434102890;CAMPINAS PB H M C PIERRO;172;118
00434102895;CAJAMAR PB SKF DO BR;129;118
00434102898;GRAVATAI PB COMPLEXO IND;43;118
00434102902;BRASILIA SUDOESTE;387;118
00434102903;GOIANIA NOVA SUICA;215;118
00434102904;LIMEIRA AV PIRACICABA;129;118
00434102905;FEIRA SANT AV GET VA;172;118
00434102906;2906 TERRA BOA PR;215;118
00434102907;MEDIANEIRA PR;172;118
00434102908;PALMEIRA PR;215;118
00434102909;PALOTINA PR;258;118
00434102910;UMUARAMA AV BRASIL;129;118
00434102915;VESPASIANO CENTRO;43;118
00434102917;CARPINA-PE;215;118
00434102918;GOIANA PE;215;118
00434102919;CAMPINAS SHOPPING PRADO;215;118
00434102920;SOROCABA WANELL VILL;129;118
00434102921;S PAULO MARKET CENTE;129;118
00434102922;S PAULO VILA SABRINA;129;118
00434102923;S PAULO VILA CLEMENT;172;118
00434102924;ALMIRANTE TAMANDARE;129;118
00434102925;S PAULO BAIR SUMAREZ;129;118
00434102926;SP AV PEDROSO DE MORES;215;118
00434102927;RIO REC DOS BANDEIRA;215;118
00434102928;SALVADOR P SECO PIRA;129;118
00434102929;ARAUCARIA PR;129;118
00434102930;ASSAI PR;215;118
00434102931;SAO SEBASTIAO SP;129;118
00434102932;BH CIDADE NOVA;387;118
00434102933;BANDEIRANTES PR;129;118
00434102934;CAMPINAS UNIMART SHOP;215;118
00434102935;SP SHOPPING RAPOSO;387;118
00434102936;ASTORGA PR;129;118
00434102937;SP NOVA VILA OLIMPIA;258;118
00434102939;BELEM BOAVENTURA;215;118
00434102944;S PAULO CHARLES MILL;129;118
00434102945;SP SHOPPING INTERLAG;258;118
00434102946;SP RUA ITAPEVA;129;118
00434102947;PINHAIS PR;172;118
00434102948;S PAULO PC AMADEU AM;129;118
00434102950;COLORADO PR;129;118
00434102951;IRATI PR;86;118
00434102952;JANDAIA DO SUL PR;129;118
00434102954;SP SHOPPING VILLA LO;129;118
00434102956;MARIALVA PR;86;118
00434102959;S PAULO NOVA CANTARE;129;118
00434102960;S PAULO RUA SAO BENTO;172;118
00434102961;SP EMILIA MARENGO;172;118
00434102967;MARECHAL CAND RONDON;129;118
00434102969;SP AV ENG CAET ALVAR;172;118
00434102970;S PAULO CHACARA KLAB;172;118
00434102971;RIO DOWNTOWN;258;118
00434102973;SANTOS VILA BELMIRO;172;118
00434102974;P GRANDE CIDADE OCIA;129;118
00434102975;BH SAO BENTO;129;118
00434102976;CAMPINAS NORTE SUL;172;118
00434102977;S PAULO JARDINS;172;118
00434102978;2978 S PAULO SHOPPING MOR;172;118
00434102979;BH BELVEDERE;172;118
00434102980;SANT PARN ALPHA RESIDENC;129;118
00434102981;RIO LARGO DOS LEOES;43;118
00434102996;PERUIBE SP;129;118
00434102997;CAMPOS DOS GOYT-BOUL;258;118
00434102998;NITEROI ERNANI A PEI;258;118
00434102999;S PAULO ALAMEDA FRAN;129;118
00434103003;PERSONNALITE M DE VENTO;86;118
00434103004;PERSONNALITE INDIANOPOL;129;118
00434103005;PERSONNALITE  EST UNIDOS;172;118
00434103006;SP PONTE MORUMBI;172;118
00434103008;PERSONNALITE GAVEA;172;118
00434103010;SP HENRIQUE SCHAUMAN;215;118
00434103027;CENT AT PJ BOM RETIRO;43;118
00434103031;RIO RUA URUGUAI;215;118
00434103032;RIO NOVA RIO BRANCO;129;118
00434103033;BH SION;129;118
00434103034;UBERLANDIA BAIRR MARTINS;172;118
00434103035;UBERABA SAO BENEDITO;129;118
00434103036;S PAULO JARDIM FRANC;172;118
00434103037;BH NOVA SUISSA;215;118
00434103038;BH TUPIS;258;118
00434103039;CONTAGEM JOSE F DA R;301;118
00434103040;SANTA LUZIA COMERCIO;172;118
00434103042;ITAUNA MG;129;118
00434103043;PARA DE MINAS MG;215;118
00434103044;ITABIRA MG;129;118
00434103045;SANTA RITA DO SAPUCAI MG;172;118
00434103046;JACUTINGA MG;172;118
00434103047;MAR DE ESPANHA MG;172;118
00434103048;SOROCABA ALEM PONTE;129;118
00434103053;BH GUTIERREZ;258;118
00434103055;BH CARLOS PRATES;172;118
00434103057;CARANGOLA MG;215;118
00434103058;CORONEL FABRICIANO M;129;118
00434103059;JOAO MONLEVADE MG;258;118
00434103060;OLIVEIRA MG;215;118
00434103061;MALACACHETA MG;344;118
00434103062;MACHADO MG;258;118
00434103063;LEOPOLDINA MG;215;118
00434103064;FINO MG;215;118
00434103065;RIBEIRAO DAS NEVES M;129;118
00434103066;VICOSA MG;129;118
00434103068;BONFIM MG;344;118
00434103069;RIO SHOPPING MILLENI;172;118
00434103070;POA SHOP PRAIA DE BE;172;118
00434103071;RIO NORTE SHOPPING;172;118
00434103072;NOVA LIMA MG;129;118
00434103073;SAO GOTARDO MG;215;118
00434103076;BH PLANALTO;129;118
00434103077;CURVELO MG;301;118
00434103078;CAMPESTRE MG;215;118
00434103079;ITAPECERICA MG;258;118
00434103080;OURO BRANCO MG;172;118
00434103081;FUNDO MG;172;118
00434103082;CAXAMBU MG;129;118
00434103083;UBERLANDIA FLOR PEIXOTO;258;118
00434103084;SANTOS DUMONT MG;86;118
00434103085;CAETE MG;129;118
00434103086;ALTO RIO DOCE MG;215;118
00434103087;CARMO DO RIO CLARO MG;172;118
00434103088;DIAMANTINA MG;129;118
00434103089;FORMIGA MG;129;118
00434103090;LAGOA DA PRATA MG;215;118
00434103091;MANHUACU MG;559;118
00434103092;PERDOES MG;215;118
00434103094;SANTO ANDRE SHOPPING;215;118
00434103095;SP VILA ROMANA;172;118
00434103096;CONTAGEM TIRADENTES;129;118
00434103097;CAMPO BELO MG;129;118
00434103098;SP INTERLAR ARICANDU;258;118
00434103099;SP SHOPPING IBIRAPUE;172;118
00434103100;S PAULO AV J KUBITSC;172;118
00434103101;BH SILVIANO BRANDAO;129;118
00434103102;BH FUNCIONARIOS;129;118
00434103103;BH ABILIO MACHADO;172;118
00434103104;ALEM PARAIBA MG;215;118
00434103105;MONTE CARMELO MG;215;118
00434103106;PEDRO LEOPOLDO MG;172;118
00434103107;VISCONDE RIO BRANCO;215;118
00434103108;ITABIRITO MG;258;118
00434103109;IPATINGA CENTRO;215;118
00434103110;JANAUBA MG;258;118
00434103111;PARACATU MG;129;118
00434103112;ESPERANCA MG;172;118
00434103113;TIMOTEO MG;258;118
00434103114;VESPASIANO MG;86;118
00434103115;P ALEGRE SHOP IGUATE;215;118
00434103116;BH AV GETULIO VARGAS;172;118
00434103117;BH RUA PARAIBA;129;118
00434103118;ARCOS MG;129;118
00434103119;BOM DESPACHO MG;172;118
00434103120;CONTAGEM CEASA;172;118
00434103121;GUANHAES MG;215;118
00434103122;JUIZ DE FORA REDENTO;344;118
00434103123;JANUARIA MG;215;118
00434103124;PITANGUI MG;172;118
00434103125;PIUMHI MG;215;118
00434103129;SP SHOP ANALIA FRANC;215;118
00434103130;S PAULO VILA FUNCHAL;129;118
00434103133;NOVA IGUACU TOP SHOP;258;118
00434103135;POUSO ALEGRE CENTRO;129;118
00434103136;PASSOS MONSENHOR;258;118
00434103137;SETE LAGOAS CENTRO;215;118
00434103139;RIO POMBA MG;258;118
00434103140;SACRAMENTO MG;172;118
00434103142;IBIRITE MG;129;118
00434103144;BH P AFONSO ARINOS;43;118
00434103146;MOGI CRUZES SHOP CEN;301;118
00434103147;ABAETE MG;172;118
00434103148;BELO ORIENTE MG;387;118
00434103149;MARIANA MG;215;118
00434103150;GUARULHOS BAIRRO MAC;129;118
00434103152;MATOZINHOS MG;129;118
00434103153;CONGONHAS MG;129;118
00434103154;PIRAPORA MG;129;118
00434103155;BH SANTO AGOSTINHO;129;118
00434103156;DIVINOPOLIS RUA GOIAS;172;118
00434103157;M CLAROS RUA DR SANT;344;118
00434103158;BH CAPITAL;129;118
00434103159;SERRANA MG;86;118
00434103160;SP AV NAZARE;129;118
00434103162;CARATINGA MG;172;118
00434103163;JUIZ DE FORA METROPO;344;118
00434103164;POCOS DE CALDAS CENTRO;43;118
00434103166;UBERLANDIA CENTRO;258;118
00434103169;S PAULO AV VICENTE R;129;118
00434103170;S PAULO DR ARNALDO;215;118
00434103172;JUIZ DE FORA S TEREZ;172;118
00434103175;RECIFE AGAMENO MAGALHAES;215;118
00434103176;BH PRACA SETE;172;118
00434103178;VARGINHA CENTRO;301;118
00434103179;BH ABRAHAO CARAM;258;118
00434103180;GOV VALAD MINAS GERAIS;215;118
00434103182;SJRP AV ALBERTO ANDA;129;118
00434103183;BELEM AV PRES VARGAS;258;118
00434103184;S PAULO AV ROLAND GA;129;118
00434103185;BUZIOS RJ;258;118
00434103186;SP AV ADOLFO PINHEIR;172;118
00434103187;3187 ENTRE RIOS DE MINAS MG;172;118
00434103188;PASSA QUATRO MG;301;118
00434103189;BOCAIUVA MG;215;118
00434103190;CLAUDIO MG;215;118
00434103191;TOMBOS MG;172;118
00434103192;BAMBUI MG;172;118
00434103193;LAGOA SANTA MG;129;118
00434103194;3194 SAO DOMINGOS DO PRATA MG;172;118
00434103196;TIRADENTES MG;215;118
00434103197;SAO J CAMPOS JD SATELITE;129;118
00434103199;RIO CARIOCA SHOPPING;129;118
00434103201;ITURAMA MG;215;118
00434103202;3202 SAO GONCALO DO PARA;172;118
00434103203;RESPLENDOR MG;172;118
00434103204;CARMO DA CACHOEIRA MG;129;118
00434103205;BARAO DE COCAIS MG;258;118
00434103207;LUZ MG;129;118
00434103208;PEDRA AZUL MG;215;118
00434103210;AIMORES MG;172;118
00434103212;RIO OFFICE PARK;129;118
00434103213;BRASILIA CONJ NACIONAL;301;118
00434103214;SALVADOR TANCREDO NE;129;118
00434103215;SALTO DO LONTRA PR;172;118
00434103216;PALMITAL PR;129;118
00434103217;SALVADOR IMBUI;215;118
00434103218;COTIA GRANJA VIANA;215;118
00434103219;RIO CENTER SHOPPING;215;118
00434103239;RIO CENTRO DA BARRA;215;118
00434103240;S PAULO METRO C PAUL;129;118
00434103241;SALVADOR RIO VERMELH;172;118
00434103247;TABOAO DA SERRA CENT;129;118
00434103249;CAXIAS DO SUL R SINI;387;118
00434103261;RIO PAB NEXANS SA;215;118
00434103277;GOIANIA AV REP LIBAN;43;118
00434103279;BARUERI PB COND ARAG;43;118
00434103282;CAJAMAR PB NATURA;86;118
00434103297;COSMOPOLIS PB US EST;129;118
00434103299;RIO PB PETROS;172;118
00434103300;DUQUE CAXIAS PB REDUC;215;118
00434103312;J FORA PB FORUM BENJAMIN;215;118
00434103322;CASCAVEL CARLOS GOME;215;118
00434103328;BH PB APLEMG;43;118
00434103334;BH R PADRE ROLIM;215;118
00434103344;MARINGA JARDIM ALVOR;215;118
00434103352;BH TRIB ALCADA;215;118
00434103355;GUARUJA ENSEADA;215;118
00434103365;BH PB CEMIG SEDE;86;118
00434103368;CONTAGEM PB CEMIG C;215;118
00434103377;CURITIBA STA FELICID;129;118
00434103390;BRASILIA PB MACKENZI;215;118
00434103399;SANTO ANT DA PLATINA;215;118
00434103484;CURITIBA PB TRIB CONTAS;215;118
00434103486;CURITIBA PB TRIB JUSTICA;387;118
00434103488;CURITIBA PB PREF MUNIC;215;118
00434103495;CENTENARIO DO SUL PR;172;118
00434103498;CARLOPOLIS PR;129;118
00434103518;3518 CAP LEONIDAS MARQUES PR;129;118
00434103573;TERRA RICA PR;215;118
00434103574;JAGUAPITA PR;215;118
00434103613;ATIBAIA-AV DNA GERTRUDES;86;118
00434103615;BETIM-JF DAS ALTEROS;215;118
00434103619;NV PARNAMIRIM M LACE;215;118
00434103632;PITANGA PR;172;118
00434103699;3699 MATELANDIA PR;129;118
00434103701;CURITIBA ANITA GARIB;129;118
00434103702;CURITIBA AUGUST STRE;215;118
00434103703;CURITIBA AV DAS TORR;215;118
00434103705;CURITIBA MATEUS LEME;172;118
00434103706;CURITIBA CARMO;215;118
00434103707;CURITIBA BOM RETIRO;215;118
00434103708;CURITIBA SAO BRAZ;129;118
00434103709;COLOMBO PR;129;118
00434103711;JACAREZINHO PR;86;118
00434103713;MARINGA AV MAUA;258;118
00434103714;PALMAS PR;215;118
00434103715;PIRAQUARA PR;344;118
00434103716;PONTA GROSSA BALD TA;129;118
00434103718;SAO MATEUS DO SUL PR;215;118
00434103719;TOLEDO AV PARIGOT SO;172;118
00434103720;CURITIBA AV AGUA VER;215;118
00434103722;CURITIBA TARUMA;215;118
00434103724;APUCARANA AV CURITIB;172;118
00434103725;ARAPOTI PR;172;118
00434103726;ASSIS CHATEAUBRIAND;172;118
00434103727;CASCAVEL SAO CRISTOV;129;118
00434103728;CASTRO PR;215;118
00434103729;DOIS VIZINHOS PR;215;118
00434103730;FAZENDA RIO GRANDE PR;129;118
00434103731;GOIOERE PR;129;118
00434103732;GUAIRA PR;129;118
00434103733;GUARATUBA PR;215;118
00434103734;IBIPORA PR;172;118
00434103735;IVAIPORA PR;172;118
00434103736;JAGUARIAIVA PR;215;118
00434103737;LONDRINA GUAPORE;215;118
00434103738;LAPA PR;129;118
00434103739;MARINGA VILA OPERARI;129;118
00434103740;PERSONNALITE CENTRO;172;118
00434103741;PERSONNALITE PAULISTA;258;118
00434103744;PERSONNALITE BRAZ LEME;301;118
00434103746;PERSONNALITE SANTOS;129;118
00434103747;PERSONNALITE CEIC;258;118
00434103748;PERSONNALITE BERRINI;172;118
00434103749;3749 BARBOSA FERRAZ PR;129;118
00434103750;PERSONNALITE ALTO LAPA;129;118
00434103751;PERSONNALITE ANALIA FCO;172;118
00434103752;PERSONNALITE JD OCEANICO;172;118
00434103753;PERSONNALITE GIOVANNI;172;118
00434103754;PERSONNALITE PACAEMBU;172;118
00434103755;PERSONNALITE MOEMA;344;118
00434103756;PERSONNALITE HIGIENOP;129;118
00434103757;PERSONNALITE PRACA PAN;215;118
00434103758;PERSONNALITE SANTO AMARO;129;118
00434103759;PERSONNALITE FLORIANOPOL;129;118
00434103761;CURITIBA SETE SETEMB;215;118
00434103762;CAMBARA PR;129;118
00434103763;PERSONNALITE REPUBLICA;129;118
00434103764;CARAMBEI PR;172;118
00434103765;PERSONNALITE FARIA LIMA;258;118
00434103766;3766 CHOPINZINHO PR;215;118
00434103767;PERSONNALITE CENTRO EMPR;129;118
00434103768;PERSONNALITE MOOCA;215;118
00434103769;JESUITAS PR;215;118
00434103770;LONDRINA OURO VERDE;215;118
00434103771;LARANJEIRAS DO SUL P;215;118
00434103772;QUITANDINHA PR;215;118
00434103773;SANTA HELENA PR;215;118
00434103774;IBAITI PR;215;118
00434103775;LOANDA PR;129;118
00434103776;ORTIGUEIRA PR;172;118
00434103777;PERSONNALITE CID JARDIM;129;118
00434103778;PIEN PR;129;118
00434103779;PIRAI DO SUL PR;215;118
00434103781;PLANALTO PR;129;118
00434103782;PORECATU PR;129;118
00434103783;SAO MIGUEL DO IGUACU;129;118
00434103784;PERSONNALITE SANTO ANDRE;129;118
00434103785;PERSONNALITE ST ANDRE JD;172;118
00434103786;PARANAGUA FARIA SOBR;258;118
00434103787;ANDIRA PR;129;118
00434103789;PERSONNALITE J K;129;118
00434103790;PERSONNALITE S J CAMPOS;129;118
00434103791;3791 CAPANEMA PR;129;118
00434103792;CERRO AZUL PR;215;118
00434103793;CORONEL VIVIDA PR;215;118
00434103794;MORRETES PR;129;118
00434103795;PERSONNALITE ALPHAVILLE;215;118
00434103796;PAICANDU PR;129;118
00434103797;PERSONNALITE S B CAMPO;301;118
00434103798;PINHAO PR;172;118
00434103799;PERSONNALITE DIADEMA;172;118
00434103803;SP PB CENT ADM STO AMARO;129;118
00434103804;BH VENDA NOVA;172;118
00434103805;RIBEIRAO CLARO PR;215;118
00434103809;PERSONNALITE GUARULHOS;129;118
00434103810;CASCAVEL AV BRASIL;344;118
00434103811;CURITIBA CEASA;301;118
00434103812;CURITIBA ERASTO GAER;258;118
00434103813;CURITIBA MANOEL RIBA;258;118
00434103814;PERSONNALITE CAMPINAS;129;118
00434103815;PERSONNALITE RIB PRETO;129;118
00434103817;PERSONNALITE SOROCABA;172;118
00434103820;PERSONNALITE RIO BRANCO;215;118
00434103822;CURITIBA SITIO CERCA;172;118
00434103823;PRUDENTOPOLIS PR;258;118
00434103824;UBIRATA PR;129;118
00434103825;WENCESLAU BRAZ PR;129;118
00434103826;JUATUBA MG;172;118
00434103827;FORTALEZA EDSON QUEI;215;118
00434103828;PERSONNALITE MANGABEIRAS;215;118
00434103830;PERSONNALITE BOTAFOGO;129;118
00434103831;PERSONNALITE BARRA;129;118
00434103832;PERSONNALITE BELVEDERE;215;118
00434103833;CURITIBA DEODORO;301;118
00434103834;CURITIBA REP ARGENTI;172;118
00434103835;CURITIBA COMENDADOR;129;118
00434103837;MARINGA AV PARANA;215;118
00434103838;CASCAVEL P WILSON JO;344;118
00434103839;FOZ DO IGUACU CENTRO;215;118
00434103841;PERSONNALITE P ALEGRE;172;118
00434103842;3842 CAFELANDIA PR;172;118
00434103843;STA TEREZINHA DE ITAIPU;172;118
00434103844;PARAISO DO NORTE PR;129;118
00434103845;RONDON PR;215;118
00434103846;3846 TERRA ROXA PR;129;118
00434103847;AMPERE PR;215;118
00434103848;ALTONIA PR;129;118
00434103849;IMBITUVA PR;129;118
00434103850;PERSONNALITE COPACABANA;172;118
00434103852;SERTANOPOLIS PR;172;118
00434103853;SAO JOAO DO IVAI PR;258;118
00434103854;RESERVA PR;172;118
00434103855;CORBELIA PR;215;118
00434103857;GUARAPUAVA PR;129;118
00434103858;SAO JOSE DOS PINHAIS;129;118
00434103859;ARAPONGAS RUA DRONGO;172;118
00434103861;UNIAO DA VITORIA PR;215;118
00434103863;CONTENDA PR;215;118
00434103864;GUARANIACU PR;129;118
00434103865;URAI PR;215;118
00434103866;3866 SANTA MARIANA PR;129;118
00434103868;BITURUNA PR;129;118
00434103869;TIBAGI PR;86;118
00434103870;PERSONNALITE IPANEMA;129;118
00434103871;QUEDAS DO IGUACU PR;129;118
00434103872;BELA VISTA DO PARAISO PR;215;118
00434103874;3874 CAMPINA DA LAGOA PR;129;118
00434103878;PERSONNALITE CURITIBA;172;118
00434103879;IPORA PR;129;118
00434103880;CLEVELANDIA PR;215;118
00434103882;RIBEIRAO DO PINHAL P;129;118
00434103883;CRUZEIRO DO OESTE PR;215;118
00434103884;ANTONINA PR;129;118
00434103885;3885 3885 CRUZ MACHADO PR;172;118
00434103886;ARARUNA PR;129;118
00434103887;PRIMEIRO DE MAIO PR;86;118
00434103888;PERSONNALITE SALVADOR;172;118
00434103891;CURITIBA MURICI;258;118
00434103892;CURITIBA CENTRO CIVI;258;118
00434103893;LONDRINA AV TIRADENT;129;118
00434103894;MATINHOS PR;172;118
00434103896;SIQUEIRA CAMPOS PR;215;118
00434103897;STO ANTONIO SUDOESTE;215;118
00434103899;SANTA FE PR;129;118
00434103900;PERSONNALITE B HORIZONTE;172;118
00434103932;PERSONNALITE BRASILIA;129;118
00434103935;PERSONNALITE GOIANIA;258;118
00434103937;PERSONNALITE CAMPO GDE;129;118
00434103957;CURITIBA PB CIM ITAM;215;118
00434103999;MANGUEIRINHA PR;129;118
00434104002;PAB HOSPITAL NOVA IGUACU;129;118
00434104006;AG DIGITAL IU SANTA CRUZ 1;172;118
00434104007;TRABALHISTA ADM E CONTROLE;172;118
00434104011;CURITIBA XV DE NOVEM;387;118
00434104012;CURITIBA UNIVERSIDAD;215;118
00434104015;CURITIBA CHAMPAGNAT;258;118
00434104017;BALSA NOVA PR;215;118
00434104019;LONDRINA VILA CASONI;172;118
00434104020;CAMPO LARGO PR;301;118
00434104021;BARRACAO PR;215;118
00434104023;IRETAMA PR;258;118
00434104024;GER DE CONT E ADM DO PATRIMONI;43;118
00434104026;RIO AZUL PR;258;118
00434104027;JOAQUIM TAVORA PR;129;118
00434104028;CEU AZUL PR;215;118
00434104029;PEROLA PR;215;118
00434104030;4030 RONCADOR PR;215;118
00434104031;CANDIDO DE ABREU PR;215;118
00434104032;IPIRANGA PR;215;118
00434104033;FORMOSA DO OESTE PR;172;118
00434104034;ICARAIMA PR;215;118
00434104036;TURVO PR;86;118
00434104037;REBOUCAS PR;215;118
00434104038;SERTANEJA PR;258;118
00434104039;SENGES PR;172;118
00434104040;JARDIM ALEGRE PR;215;118
00434104041;4041 REALEZA PR;129;118
00434104042;PEABIRU;129;118
00434104043;ENGENHEIRO BELTRAO P;172;118
00434104044;MARMELEIRO PR;258;118
00434104046;AG DIGITAL IU SANTA CRUZ 2;172;118
00434104047;NOVA PRATA DO IGUACU;129;118
00434104049;MANDAGUACU PR;258;118
00434104051;PONTAL DO PARANA PR;86;118
00434104052;PERSONNALITE B ITAPURA;129;118
00434104053;PERSONNALITE JUNDIAI;215;118
00434104054;PERSONNALITE SAO CAETANO;172;118
00434104055;PERSONNALITE V N CONCEI;172;118
00434104056;POA AV CRISTOVAO COL;43;118
00434104057;PERSONNALITE  CTO;43;118
00434104058;CONCEICAO DAS ALAGOAS MG;258;118
00434104059;IPANEMA-MG;172;118
00434104061;NANUQUE MG;215;118
00434104062;STO ANTONIO DO AMPARO MG;215;118
00434104064;SUP TEC CONSIGNADO IC;43;118
00434104065;SERRO MG;215;118
00434104066;TRES MARIAS MG;172;118
00434104067;ALMENARA MG;215;118
00434104068;SUP TEC ASSISTIDOS OPER;43;118
00434104069;ARACUAI MG;258;118
00434104070;INHAPIM MG;215;118
00434104071;BH PB TRIBUNAL JUSTICA;43;118
00434104073;SP NOVA TUTOIA;172;118
00434104077;RIO WEST SHOPPING;129;118
00434104078;SALVADOR CAMPO GRANDE;301;118
00434104079;PERSONNALITE CTBA JUVEVE;129;118
00434104080;PERSONNALITE PRACA BATEL;129;118
00434104081;PERSONNALITE LONDRINA;215;118
00434104083;PERSONNALITE PRES VARGAS;129;118
00434104084;PERSONNALITE JARDINS;129;118
00434104085;PERSONNALITE G M SILVA;129;118
00434104086;PERSONNALITE PINHEIROS;129;118
00434104087;PERSONNALITE 3 FIGUEIRAS;129;118
00434104088;PERSONNALITE V MARIANA;172;118
00434104090;PLAT PODER PUBLICO RJ;129;118
00434104091;PERSONNALITE CARDOSO;129;118
00434104092;PERSONNALITE FUNCIONARIO;129;118
00434104093;PERSONNALITE JD GUEDALA;129;118
00434104095;PERSONNALITE COPACAB P 4;172;118
00434104096;PERSONNALITE TIJUCA;86;118
