CDC;Nome;Peso;Grade
00434138657;SUP OPERACOES ESTRUTURADAS;108;213
00434138658;UNID CONTRAT CONS IMOVEIS;108;213
00434138664;SUP CONSIG DOCS E IMPRESSAO;216;213
00434138704;SUP EQ LATAM SALES INSTITUCION;324;213
00434138715;DIR DE ASSUNTOS INTERNACIONAIS;324;213
00434138741;GER DE SEGURANCA-ADM CENTRAL;29052;213
00434138822;SUPINT COML EMPRESAS 2 REG 03;216;213
00434138855;SUP NEGOCIOS DO PATRIMONIO;108;213
00434138986;GER JUR TRIB MUN EST PREV;216;213
00434139115;SUP MARKETING PERSONNALITE;108;213
00434139216;DIR SEGMENTO PERSONNALITE;216;213
00434141118;DIR COML LARGE SP1;4428;213
00434142422;DIR EXEC DE SIST E ARQ;108;213
00434142522;GER PLAT FIAT RJ CAPITAL II;2376;213
00434142533;GER PLAT FIAT GOIANIA;1836;213
00434142585;GER PLAT FIAT RECIFE;6804;213
00434142612;GER PLAT FIAT BLUMENAU;2916;213
00434142920;GER NOVOS NEG VEIC E CI;972;213
00434144001;PLAT ITAU-EMP 2 0091 CPO GRAND;216;213
00434144003;PLAT ITAU-EMP 2 0132 BLUMENAU;432;213
00434144004;PLAT ITAU EMP TOP 0154 JOINVIL;540;213
00434144005;PLAT ITAU-EMP 2 0207 CAXIAS SU;324;213
00434144007;PLAT ITAU EMP TOP 0280 POA CEL;1188;213
00434144008;PLAT ITAU EMP TOP 0293 N HAMBU;432;213
00434144012;PLAT ITAU-EMP 2 0548 CURITIBA;1296;213
00434144014;PLAT ITAU-EMP 2 0605 S CRUZ SU;432;213
00434144016;PLAT ITAU-EMP 2 SP A BARRO0002;648;213
00434144020;PLAT ITAU EMP TOP 0046 GUARULH;972;213
00434144022;PLAT ITAU-EMP 2 0078 SP V MARI;432;213
00434144037;PLAT ITAU EMP TOP 0048 BAIRRO;864;213
00434144046;PLAT ITAU EMP TOP 0262 SP AV P;1188;213
00434144047;PLAT ITAU EMP TOP 0265 SP BUTA;432;213
00434144055;PLAT ITAU EMP TOP 4807 BARUERI;972;213
00434144065;PLAT ITAU-EMP 2 0192 SP BOR GA;864;213
00434144069;PLAT ITAU-EMP 2 0194 SP SILV B;648;213
00434144071;PLAT ITAU-EMP 2 0257 DIADEMA;432;213
00434144076;PLAT ITAU-EMP 2 SP BERRINI2000;864;213
00434144077;PLAT ITAU EMP TOP 0023 RIO BON;648;213
00434144078;PLAT ITAU EMP TOP 0070 VITORIA;432;213
00434144082;PLAT ITAU-EMP 2 R JANEIRO 301;648;213
00434144092;PLAT ITAU-EMP 2 0250 S J CAMPO;540;213
00434144101;PLAT ITAU-EMP 2 BH 1403;972;213
00434144102;PLAT ITAU-EMP 2 BELEM 2939;108;213
00434144103;PLAT ITAU-EMP 2 SALVADOR 3214;648;213
00434144104;PLAT ITAU-EMP 2 0147 GOIANIA;540;213
00434144105;PLAT ITAU-EMP 2 UBERLANDIA 148;540;213
00434144106;PLAT ITAU EMP TOP 0288 CUIABA;108;213
00434144108;PLAT ITAU-EMP ARACAJU 297;108;213
00434144110;PLAT ITAU EMP TOP 0366 FORTALE;432;213
00434144111;PLAT ITAU-EMP 2 0369 MACEIO;216;213
00434144112;PLAT ITAU EMP TOP 0372 JOAO PE;108;213
00434144115;PLAT ITAU-EMP 2 0522 BRASILIA;432;213
00434144117;PLAT ITAU-EMP 2 0686 MANAUS;216;213
00434144118;PLAT ITAU-EMP 2 1247 RECIFE PA;324;213
00434144120;PLAT ITAU EMP TOP 0009 CMP;1188;213
00434144121;PLAT ITAU-EMP 2 0019 JUNDIAI;432;213
00434144122;PLAT ITAU-EMP 2 0043 ARARAQUAR;324;213
00434144123;PLAT ITAU EMP TOP 0045 SJ RIO;432;213
00434144126;PLAT ITAU-EMP 2 0054 PIRACICAB;756;213
00434144127;PLAT ITAU EMP TOP 0075 BAURU;648;213
00434144128;PLAT ITAU EMP TOP 0076 SOROCAB;864;213
00434144129;PLAT ITAU-EMP 2 0125 RIB PRETO;756;213
00434144130;PLAT ITAU-EMP 2 0144 ARACATUBA;540;213
00434144131;PLAT ITAU-EMP 2 0145 MARILIA;324;213
00434144137;PLAT ITAU EMP TOP 0057 CENTRAL;432;213
00434144140;PLAT ITAU EMP TOP 0109 LONDRIN;972;213
00434144152;PLAT PODER PUBLICO B HTE 1403;216;213
00434144153;PLAT PODER PUBL UBERLANDIA0148;108;213
00434144155;PLAT PODER PUBLICO J FORA 3163;108;213
00434144170;PLAT ITAU EMP TOP 0263 SBC-R R;648;213
00434144180;PLAT ITAU EMP TOP 3163 J DE FO;540;213
00434144181;PLAT ITAU EMP TOP 3835 CTBA CO;756;213
00434144190;PLAT ITAU-EMP 2 0802 VARGINHA;540;213
00434144191;PLAT ITAU-EMP 2 0273 CTBA B PO;648;213
00434144192;PLAT ITAU-EMP 2 0282 CASCAVEL;648;213
00434144194;PLAT ITAU EMP TOP 0113 MARINGA;540;213
00434144195;PLAT ITAU-EMP 2 SP J KUBIT3100;756;213
00434144196;PLAT ITAU-EMP 2 1185 RIO BARRA;432;213
00434144197;PLAT ITAU-EMP 2 3032 RIO NRBRA;864;213
00434144198;PLAT ITAU-EMP 2 0289 FLORIAN S;540;213
00434144199;PLAT ITAU EMP TOP 6157 RJ S DA;540;213
00434144200;PLAT ITAU-EMP 2 BH-AV AMAZ 590;324;213
00434144201;PLAT ITAU-EMP 2 0021 SANTOS SP;432;213
00434146100;PLAT ITAU EMP BUS 0054 PIRACIC;216;213
00434146101;PLAT ITAU-EMP 3 0207 CAXIAS DO;432;213
00434146102;PLAT ITAU-EMP 3 0277 AMERICANA;216;213
00434146103;PLAT ITAU EMP BUS 0293 NOVO HA;540;213
00434146104;PLAT ITAU EMP BUS 1529 SJC PQ;648;213
00434146105;PLAT ITAU-EMP 3 0091 CAMPO GRA;432;213
00434146106;PLAT ITAU-EMP 3 0274 CURITIBA;432;213
00434146107;PLAT ITAU-EMP 3 0364 RECIFE B;540;213
00434146108;PLAT ITAU EMP BUS 0935 SALVADO;324;213
00434146109;PLAT ITAU-EMP 3 1247 RECIFE PA;216;213
00434146111;PLAT ITAU EMP BUS 0137 SP INTE;432;213
00434146112;PLAT ITAU-EMP 3 0170 SP R BAR;216;213
00434146113;PLAT ITAU EMP BUS 0265 SP BUTA;432;213
00434146114;PLAT ITAU EMP BUS 0738 SP JOAO;648;213
00434146115;PLAT ITAU-EMP 3 2000 SP L CARL;540;213
00434146116;PLAT ITAU-EMP 3 0061 SP AV ANG;432;213
00434146117;PLAT ITAU-EMP 3 0074 SP VILA F;432;213
00434146118;PLAT ITAU EMP BUS 0077 SP VILA;432;213
00434146119;PLAT ITAU EMP BUS 0180 SP SENA;324;213
00434146120;PLAT ITAU-EMP 3 0059 NITEROI R;540;213
00434146121;PLAT ITAU-EMP 3 0590 BH AV AMA;540;213
00434146122;PLAT ITAU-EMP 3 0310 RIO RUA S;432;213
00434146123;PLAT ITAU-EMP 3 0311 RIO LARGO;432;213
00434146124;PLAT ITAU EMP BUS 0009 CMP;540;213
00434146125;PLAT ITAU-EMP 3 0021 SANTOS SP;432;213
00434146126;PLAT ITAU EMP BUS 0028 VALINHO;432;213
00434146127;PLAT ITAU EMP BUS 0041 INDAIAT;540;213
00434146128;UPJ 0045 SAO JOSE DO RIO PRETO;216;213
00434146129;PLAT ITAU EMP BUS 0049 SAO CAR;216;213
00434146130;PLAT ITAU-EMP 3 0125 RIBEIRAO;216;213
00434146131;PLAT ITAU EMP BUS 0154 JOINVIL;432;213
00434146132;PLAT ITAU EMP BUS 0253 COTIA S;540;213
00434146133;PLAT ITAU-EMP 3 0268 SANTOS PR;216;213
00434146134;PLAT ITAU-EMP 3 0289 FLORIANOP;216;213
00434146135;PLAT ITAU EMP BUS 0328 P ALEGR;540;213
00434146136;PLAT ITAU-EMP 3 0513 SOROCAB C;540;213
00434146137;PLAT ITAU EMP BUS 0546 CMP MOR;432;213
00434146138;PLAT ITAU EMP BUS 0602 POA AV;216;213
00434146139;PLAT ITAU EMP BUS 0670 CMP TAQ;540;213
00434146140;PLAT ITAU EMP BUS 0796 JND ANH;648;213
00434146141;PLAT ITAU EMP BUS 0070 VITORIA;324;213
00434146142;PLAT ITAU EMP BUS 0109 LONDRIN;216;213
00434146143;PLAT ITAU EMP BUS 0113 MARINGA;216;213
00434146144;PLAT ITAU EMP BUS 0147 GOIANIA;756;213
00434146145;PLAT ITAU-EMP 3 0273 CURIT BAI;540;213
00434146146;PLAT ITAU EMP BUS 0288 CUIABA;432;213
00434146147;PLAT ITAU EMP PRO 0542 BRASILI;540;213
00434146148;PLAT ITAU-EMP 3 0548 CURITIBA;324;213
00434146149;PLAT ITAU EMP BUS 0686 MANAUS;432;213
00434146150;PLAT ITAU EMP BUS 0936 BELEM B;432;213
00434146151;PLAT ITAU EMP BUS 1338 FORTALE;432;213
00434146152;PLAT ITAU-EMP 3 0048 SP BAIRRO;540;213
00434146153;PLAT ITAU-EMP 3 0068 SP AUGUST;432;213
00434146154;PLAT ITAU-EMP 3 0081 SP VILA M;432;213
00434146155;PLAT ITAU-EMP 3 0152 SP ALTO D;216;213
00434146156;PLAT ITAU-EMP 3 0183 SP ITAIM;216;213
00434146157;PLAT ITAU-EMP 3 0185 SP AV REB;540;213
00434146158;PLAT ITAU EMP BUS 0262 SP AV P;540;213
00434146159;PLAT ITAU-EMP 3 0349 SP MARIA;540;213
00434146160;PLAT ITAU-EMP 3 0350 SP JOAQUI;432;213
00434146161;PLAT ITAU-EMP 3 0360 SP AV SAN;324;213
00434146162;PLAT ITAU EMP BUS 0383 SP CARD;324;213
00434146163;PLAT ITAU-EMP 3 0393 SP FARIA;324;213
00434146164;PLAT ITAU EMP BUS 0440 SP LUIS;432;213
00434146165;PLAT ITAU EMP BUS 0445 SP IGUA;648;213
00434146166;PLAT ITAU-EMP 3 0745 SP BAIRRO;432;213
00434146167;PLAT ITAU-EMP 3 0772 SP VIEIRA;432;213
00434146168;PLAT ITAU EMP BUS 4807 BARUERI;648;213
00434146169;PLAT ITAU-EMP 3 0002 SP ANTONI;540;213
00434146170;PLAT ITAU-EMP 3 0018 SAO CAETA;540;213
00434146171;PLAT ITAU EMP BUS 0020 SANTO A;540;213
00434146172;PLAT ITAU-EMP 3 0027 SP DR ZUQ;324;213
00434146173;PLAT ITAU EMP BUS 0046 GUARULH;648;213
00434146174;PLAT ITAU-EMP 3 0064 SP BAIRRO;648;213
00434146175;PLAT ITAU-EMP 3 0092 SBC PACO;324;213
00434146176;PLAT ITAU EMP BUS 0138 SP VILA;324;213
00434146177;PLAT ITAU-EMP 3 0150 SP SAO JU;540;213
00434146178;PLAT ITAU EMP BUS 0176 SP MOOC;432;213
00434146179;PLAT ITAU-EMP 3 0144 ARACATUBA;108;213
00434146180;PLAT ITAU EMP BUS 0257 DIADEMA;432;213
00434146181;PLAT ITAU EMP BUS 0354 SP NOSS;540;213
00434146182;PLAT ITAU-EMP 3 0384 SP HORTO;216;213
00434146183;PLAT ITAU EMP BUS 0467 SP VILA;648;213
00434146184;PLAT ITAU EMP BUS 0644 SP BOM;324;213
00434146185;PLAT ITAU EMP BUS 0695 SP SILV;756;213
00434146186;PLAT ITAU EMP PRO 0775 SP ACLI;540;213
00434146187;PLAT ITAU EMP BUS 0023 RIO BAI;648;213
00434146188;PLAT ITAU-EMP 3 0148 UBERLANDI;324;213
00434146189;PLAT ITAU-EMP 3 0358 RIO REALE;324;213
00434146190;PLAT ITAU EMP BUS 0417 RIO ITA;432;213
00434146191;PLAT ITAU-EMP 3 0463 CAMPOS DO;432;213
00434146192;PLAT ITAU-EMP 3 0477 RIO CINEL;432;213
00434146193;PLAT ITAU-EMP 3 0496 RIO CANCE;432;213
00434146194;PLAT ITAU-EMP 3 0571 RIO RAINH;216;213
00434146195;PLAT ITAU-EMP 3 0598 RIO HADDO;324;213
00434146196;PLAT ITAU-EMP 3 0634 CONTAGEM;432;213
00434146197;PLAT ITAU-EMP 3 0937 BH AV DOM;540;213
00434146198;PLAT ITAU-EMP 3 1185 RIO NOVA;648;213
00434146199;PLAT ITAU-EMP 3 1282 DQ CAXIAS;540;213
00434146200;PLAT ITAU-EMP 3 1403 BELO HORI;432;213
00434146201;PLAT ITAU-EMP 3 1582 BH ASSEMB;540;213
00434146202;PLAT ITAU-EMP 3 2743 PETR R PA;432;213
00434146203;PLAT ITAU-EMP 3 0282 CASCAVEL;324;213
00434146204;PLAT ITAU EMP BUS 0200 PONTA G;432;213
00434146205;PLAT ITAU-EMP 3 3723 CURITIBA;216;213
00434146206;PLAT ITAU-EMP 3 0337 VOLTA RED;216;213
00434146207;PLAT ITAU-EMP 3 0132 BLUMENAU;216;213
00434146208;PLAT ITAU-EMP 3 3839 FOZ DO IG;108;213
00434146209;PLAT ITAU-EMP 3 0318 CAMPO MOU;108;213
00434146210;PLAT ITAU-EMP 3 3857 GUARAPUAV;216;213
00434146211;PLAT ITAU EMP BUS 0075 BAURU S;216;213
00434146212;PLAT ITAU-EMP 3 0802 VARGINHA;432;213
00434146213;PLAT ITAU-EMP 3 0352 JUIZ DE F;540;213
00434146214;PLAT ITAU-EMP 3 4014 CURITIBA;216;213
00434146215;PLAT ITAU-EMP 3 0365 SAO LUIZ;216;213
00434146216;PLAT ITAU-EMP 3 0369 MACEIO AL;324;213
00434146217;PLAT ITAU-EMP 3 0382 NATAL RN;216;213
00434146218;PLAT ITAU-EMP 3 0007 BRAGANCA;432;213
00434146219;PLAT ITAU-EMP 3 0025 MOGI GUAC;216;213
00434146220;PLAT ITAU EMP BUS 0050 R CLARO;216;213
00434146221;PLAT ITAU-EMP 3 0290 GOIANIA A;216;213
00434146222;PLAT ITAU-EMP 3 0322 R VERDE D;432;213
00434146223;PLAT ITAU-EMP 3 0267 POCOS DE;324;213
00434146224;PLAT ITAU-EMP 3 0327 CHAPECO S;216;213
00434146225;PLAT ITAU EMP BUS 0155 FRANCA;108;213
00434146226;PLAT ITAU EMP BUS 0158 TAUBATE;216;213
00434146227;PLAT ITAU-EMP 3 0203 PRESIDENT;108;213
00434146228;PLAT ITAU EMP BUS 0142 M CRUZE;108;213
00434146229;PLAT ITAU EMP BUS 0019 JUNDIAI;324;213
00434146230;PLAT ITAU-EMP 3 0534 SP JAVARI;432;213
00434146231;PLAT ITAU EMP BUS 0940 CMP S A;540;213
00434146232;PLAT ITAU EMP BUS 0145 MARILIA;216;213
00434146233;PLAT ITAU EMP BUS 0297 ARACAJU;108;213
00434146234;PLAT ITAU EMP BUS 0372 JOAO PE;108;213
00434146235;PLAT ITAU-EMP 3 4300 SP METRO;432;213
00434146236;PLAT ITAU-EMP 3 0140 SP PQ SAO;432;213
00434146237;PLAT ITAU-EMP 3 0060 SP VILA M;324;213
00434146238;PLAT ITAU-EMP 3 3032 RIO NOVA;756;213
00434146239;PLAT ITAU EMP BUS 0057 SP CENT;648;213
00434146240;PLAT ITAU-EMP 3 0083 ARAPONGAS;108;213
00434146241;PLAT ITAU EMP BUS 3835 CURITIB;324;213
00434146242;PLAT ITAU-EMP 3 0321 UBERABA M;216;213
00434146243;PLAT ITAU-EMP 3 0663 PORTO VEL;108;213
00434146244;PLAT ITAU-EMP 3 0485 RIO BAIRR;324;213
00434146245;PLAT ITAU EMP BUS 0845 SP JD A;540;213
00434146247;PLAT ITAU-EMP 3 0038 SP PARI;540;213
00434146248;PLAT ITAU-EMP 3 0032 SANTO AND;432;213
00434146249;PLAT ITAU EMP BUS 0610 SANTOS;216;213
00434146250;PLAT ITAU EMP BUS 0624 CURITIB;324;213
00434146251;PLAT ITAU-EMP 3 0198 BRASILIA;540;213
00434146252;PLAT ITAU EMP BUS 4319 GOIANIA;432;213
00434146253;PLAT ITAU EMP BUS 0076 SOROCAB;216;213
00434146254;PLAT ITAU EMP BUS 0773 RECIFE;216;213
00434146255;PLAT ITAU EMP BUS 1446 GUARULH;432;213
00434146256;PLAT ITAU-EMP 3 0192 SP BORBA;648;213
00434146257;PLAT ITAU-EMP 3 0758 SP AFONSO;540;213
00434146258;PLAT ITAU-EMP 3 0579 P ALEGRE;216;213
00434146259;PLAT ITAU EMP BUS 0689 BH PAMP;540;213
00434146260;PLAT ITAU-EMP 3 0706 RIO CATET;324;213
00434146261;PLAT ITAU-EMP 3 0333 SP VERGUE;648;213
00434146262;PLAT ITAU EMP BUS 0402 RIO MAD;324;213
00434146263;PLAT ITAU-EMP 3 0309 RIO-MEIER;324;213
00434146265;PLAT ITAU-EMP 3 0248 CARAGUATA;108;213
00434146266;PLAT ITAU-EMP 3 0700 SETE LAGO;216;213
00434146267;PLAT ITAU-EMP 3 6006 RIO GENER;540;213
00434146268;PLAT ITAU EMP BUS 0332 RIB PRE;216;213
00434146269;PLAT ITAU-EMP 3 0641 SP AV MOR;540;213
00434146270;PLAT ITAU-EMP 3 0191 SP CLELIA;324;213
00434146271;PLAT ITAU-EMP 3 0196 SP CIDADE;324;213
00434146272;PLAT ITAU-EMP 3 0466 SP-LIMAO;432;213
00434146273;PLAT ITAU EMP BUS 1000 SP ESTA;324;213
00434146274;PLAT ITAU-EMP 3 0287 SP VILA M;540;213
00434146275;PLAT ITAU EMP PRO 0263 R RAMOS;216;213
00434146276;PLAT ITAU EMP BUS 0762 SP MORE;216;213
00434146278;PLAT ITAU EMP BUS 0616 CURITIB;108;213
00434146279;PLAT ITAU EMP BUS 0292 ITAJAI;108;213
00434146280;PLAT ITAU-EMP 3 3893 LONDRINA;216;213
00434146284;PLAT ITAU-EMP 3 3786 PARANAGUA;108;213
00434146285;PLAT ITAU EMP BUS 0222 NOVA FR;108;213
00434146286;PLAT ITAU EMP BUS 0443 FEIRA D;108;213
00434146287;PLAT ITAU-EMP 3 0429 SP RUA SE;324;213
00434146288;PLAT ITAU-EMP 3 0416 RIO BAIRR;324;213
00434146289;PLAT ITAU-EMP 3 0166 CAMPINAS;432;213
00434146290;PLAT ITAU-EMP 3 0932 MARINGA M;216;213
00434146291;PLAT ITAU-EMP 3 0084 BH TUPINA;540;213
00434146292;PLAT ITAU-EMP 3 6242 MACAE CAV;216;213
00434146293;PLAT ITAU-EMP 3 0161 SP JARDIM;432;213
00434146294;PLAT ITAU-EMP 3 0056 SP JUMANA;648;213
00434146295;PLAT ITAU-EMP 3 6498 OSASCO R;216;213
00434146296;PLAT ITAU-EMP 3 0036 SP RUA DA;432;213
00434146300;PLAT ITAU-EMP 3 0160 SP BAIRRO;540;213
00434146302;PLAT ITAU EMP BUS 0776 SP BAIR;108;213
00434146303;PLAT ITAU-EMP 3 0249 SP VIA AN;324;213
00434146304;PLAT ITAU-EMP 3 4325 GOIANIA T;216;213
00434146305;PLAT ITAU EMP BUS 3166 UBERLAN;648;213
00434146306;PLAT ITAU-EMP 3 6148 S GONCALO;216;213
00434146307;PLAT ITAU-EMP 3 5577 RIO CPO G;324;213
00434146308;PLAT ITAU-EMP 3 0305 RIO ABOLI;216;213
00434146309;PLAT ITAU-EMP 3 1419 CAMPINAS;216;213
00434146310;PLAT ITAU-EMP 3 0279 LIMEIRA S;216;213
00434146313;PLAT ITAU EMP BUS 0690 DIVINOP;216;213
00434146314;PLAT ITAU-EMP 3 0073 SP BAIRRO;324;213
00434146316;PLAT ITAU-EMP 3 1017 S BERN CA;108;213
00434146317;UPJ 0771 SP PQ NOVO MUNDO;324;213
00434146318;PLAT ITAU-EMP 3 6005 RIO POSTO;108;213
00434146319;PLAT ITAU EMP PRO 0786 SP JD B;432;213
00434146321;PLAT ITAU EMP BUS 4273 SAO VIC;108;213
00434146322;PLAT ITAU EMP BUS 3247 TABOA D;216;213
00434146323;PLAT ITAU-EMP 3 0026 JUNDIAI P;216;213
00434146324;PLAT ITAU-EMP 3 0603 RIO LARGO;216;213
00434146325;PLAT ITAU-EMP 3 0237 SP PCA DA;216;213
00434146326;PLAT ITAU-EMP 3 0530 RIO MERCA;216;213
00434146329;PLAT ITAU-EMP 3 0264 SP REPRES;324;213
00434146330;PLAT ITAU-EMP 3 3833 CURITIBA;108;213
00434146331;PLAT ITAU-EMP 3 0366 FORTALEZA;432;213
00434146332;PLAT ITAU-EMP 3 0525 SP TATUAP;216;213
00434146333;PLAT ITAU-EMP 3 4857 CAMPINAS;216;213
00434146334;PLAT ITAU-EMP 3 0895 SP VL DOS;216;213
00434146335;PLAT ITAU EMP BUS 0190 SP BAIR;216;213
00434146337;PLAT ITAU-EMP 3 0619 SP HEITOR;324;213
00434146338;PLAT ITAU-EMP 3 6104 N IGUACU;432;213
00434146353;UPJ 0368 ESTACAO SANTA CRUZ;216;213
00434146368;PLAT ITAU EMP BUS 1145 BARUERI;216;213
00434146377;PLAT ITAU-EMP 3 0355 SP VOLUNT;216;213
00434146378;PLAT ITAU-EMP 3 0411 SP GUSMOE;216;213
00434146391;PLAT ITAU-EMP 3 2921 SP MARKET;216;213
00434146393;UPJ 3130 SP VILA FUNCHAL;216;213
00434146404;PLAT ITAU-EMP 3 0522 BRASILIA;108;213
00434146407;PLAT ITAU EMP BUS 1514 STO AND;216;213
00434146408;PLAT ITAU-EMP 3 1623 SBC VL PA;432;213
00434146417;PLAT ITAU EMP BUS 0280 P ALEGR;324;213
00434157682;DIR PODER PUBLICO;324;213
00434164204;1578 AGOP E4 V FREZZARIN;108;213
00434165121;DIR JURIDICO CONTENCIOSO CIVEL;108;213
00434169490;SUP GOVERNANCA OPERACOES TI;216;213
00434170012;PVT HIGH SP 4;216;213
00434170013;DIR PLANEJ ADVISORY INVEST E Q;108;213
00434170020;GER PVT PROJETOS TECNOLOGIA;1188;213
00434170023;SUP ACONS INVEST HIGH;108;213
00434170030;UNID GESTAO PABS 076 SOROCABA;108;213
00434170033;UNID GESTAO PABS 019 JUNDIAI;108;213
00434170034;UNID GESTAO PABS 1403 J PINHEI;108;213
00434170035;UNID GESTAO PABS 869 INDEPEND;108;213
00434170037;UNID GESTAO PABS 1582 ALV CABR;216;213
00434170039;UNID GESTAO PABS 3161 PCA LIB;108;213
00434170054;UNID GESTAO PABS 314 B TAQUARA;108;213
00434170055;UNID GESTAO PABS 402 MADUREIRA;108;213
00434170056;UNID GESTAO PABS 3032 N RBRANC;108;213
00434170057;UNID GESTAO PABS 501 CAMACARI;108;213
00434170059;DIR EXEC OPERACOES VAREJO;432;213
00434170060;DIR PRODUTOS EMPRESAS;216;213
00434170061;DIR COMERCIAL CORP SP/INT/SUL;216;213
00434170062;SUP COML CORP SP2;216;213
00434170063;SUP COML CORP BH RJ;216;213
00434170064;PLAT ITAU-EMP UM CENTRAL 057;324;213
00434170065;PLAT ITAU-EMP UM SP B GATO 192;108;213
00434170066;PLAT ITAU-EMP UM 2000 SP BERRI;216;213
00434170068;SUP COML CORP SP1;108;213
00434170069;COML CORP SP2;432;213
00434170071;PLAT ITAU-EMP UM 0263 SBC RRAM;216;213
00434170072;PLAT ITAU-EMP UM 0048 B LAPA;432;213
00434170073;PLAT ITAU-EMP UM 0265 SP BUTAN;216;213
00434170074;PLAT ITAU-EMP UM 1403 BH JPINH;216;213
00434170075;COML CORP CO NE GOIANIA;216;213
00434170076;PLAT ITAU-EMP UM 0009 CAMPINAS;648;213
00434170077;PLAT ITAU-EMP UM SOROCABA 076;108;213
00434170078;PLAT ITAU-EMP UM 0125 RIB PRE;540;213
00434170080;COML CORP SUL POA;324;213
00434170081;UPPER RJ 6476 RJ;756;213
00434170082;PLAT ITAU-EMP UM 0548 CURITIBA;540;213
00434170116;GER DE SEGURANCA-REDE AGENCIAS;1836;213
00434170120;SUP PRODUTOS ASSET LOCAL;216;213
00434170121;SUP TRADING;108;213
00434170122;SUP GLOBAL INST SOLUTIONS CRED;108;213
00434170124;SUP GEST MANDATOS EXCLUSIVOS;108;213
00434170144;UNID ADMINISTRATIVA;108;213
00434170186;SOE REGIAO 2;108;213
00434170187;DIR OPERACIONAL DE AGENCIAS;324;213
00434170188;SUP INTERIOR SP MG;108;213
00434170190;SUP GESTAO DE SERVICOS TI;2700;213
00434170201;GER CAPACITY GEST PERFORMANCE;648;213
00434170203;SUP TEC SIST FIN CART PERSON;216;213
00434170432;GER CONCESSAO MIDDLE RECIFE;108;213
00434170433;TELECOM CT E PREDIOS ADM;432;213
00434170434;COORD SERVIDOR;108;213
00434170438;SUPERINT OPER CUSTODIA LOCAL;108;213
00434170439;SUP ATENDIMENTO WMS;324;213
00434170468;SUP PRIVATE BANK PRODUTOS;108;213
00434170485;DIR INVESTIMENTOS I;108;213
00434170507;DIR CREDITO E COBRANCA VEIC E;216;213
00434170508;DIR NEG ITAUCRED VEICULOS;16200;213
00434170509;GER OPERACOES VEICULOS;648;213
00434170521;SUP COML LOJAS INDEPENDENTES;432;213
00434170523;SUP COML NEGOCIOS FIAT;540;213
00434170524;SUP COMUNIDADE VEICULOS;108;213
00434170526;GERENCIA COML DE CONSORCIO;108;213
00434170527;SUPERINT COML FIAT 5;216;213
00434170528;REG CONCESSIONARIAS 13;216;213
00434170529;REG COML FIAT 7;216;213
00434170554;GER VAREJO FIT;2592;213
00434170555;DIRETORIA LOJISTAS;216;213
00434170556;DIR CSC E PROJETOS ACC;68580;213
00434170557;DIR OPER CRED QUALID PROC VEND;2052;213
00434170558;DIR TEC OPER CRED CONSIG C ALT;1188;213
00434170560;UNID PLANEJAMENTO GPA;1080;213
00434170561;SUP GESTAO FINANCEIRA III;108;213
00434170562;SUP PRODUTOS PROCES CRED CONSI;4104;213
00434170563;DIR EXEC ATEND COBR OPER CIV;1836;213
00434170570;SUP PLANEJ FINANC IWMS;108;213
00434170571;SUP ENGENHARIA SIST PRODUTOS;540;213
00434170607;SUP CONTR INT COMPL ACIVS;216;213
00434170610;SUP DE NEGOCIOS FIT I;2484;213
00434170642;SUPERINT COM EMPRESAS 3 REG 10;108;213
00434170656;GER FIDUCIARIO INTRAG E CUST;324;213
00434170708;GER SUP COML PROD VIDA PREV II;1944;213
00434170714;DIR ATENDIMENTO AO CLIENTE;216;213
00434170748;GER TELEMARKETING BPF;108;213
00434170749;SUP QUALIDADE E RELACION;216;213
00434170750;SUP PLANEJAMENTO;216;213
00434170754;SUP CONSULT ATACADO;864;213
00434170756;GER WMS 1;432;213
00434170757;GER CONSULT RH - A PROD AP NEG;648;213
00434170784;SUP TEC AUTOMACAO BANCARIA;216;213
00434170798;PLAT MUTUARIO TATUAPE;1944;213
00434170808;UNID PROSPECCAO OTB;108;213
00434170815;GER MES CRED E OPE COB VEIC PJ;864;213
00434170817;GER CUST CONT - ADMINISTRADOR;108;213
00434170870;SUP COML REG 65-NITERO/BAIXADA;108;213
00434170871;SUPERINT COML REG 66-RJCESTA;108;213
00434170872;SUPERINT COML REG 67-RJNEST;108;213
00434170874;SUP RENDA FIXA;324;213
00434170876;DIR PLANEJ SAUDE E REL TRAB;216;213
00434170886;SUP COML CONCESSIONARIAS;32616;213
00434170887;GER PLANEJ COMERCIAL;432;213
00434170888;REG FIAT PARC MIT PJ 1;216;213
00434170920;0191 AGOP E3 SP CLELIA;216;213
00434170960;PLAT ITAU-EMP UM 3214 SAL T NE;108;213
00434170961;COML CORP SUL LONDRINA;216;213
00434170963;GER DE OPERACOES ITAUCARD POA;108;213
00434170998;SUP DE GESTAO DE RISCOS ASSET;216;213
00434170999;AREA DE AUDITORIA INTERNA;324;213
00434171000;INVESTCRED CARTOES;5184;213
00434171001;SUPERINT COM EMPRESAS 3 REG 09;108;213
00434171002;GERENCIA ESPEC TESOURARIA;540;213
00434171006;SUP AUD PRO INV SER MERCAP PLD;108;213
00434171020;UNID GESTAO PABS 0576 RIO ST S;108;213
00434171039;DIR CONSULTORIA 2;324;213
00434171041;GER CRED IMOB VEIC SEGUROS;324;213
00434171065;DIR MKT INSTITUCIONAL E ATACAD;216;213
00434171066;GER MKT EVENTOS VAREJO;108;213
