CDC;Nome;Peso;Grade
00434166152;UNID PROJETOS DIGITAL;790;117
00434166153;UNID DE ADERENCIA REGULATORIA;316;117
00434166154;GER RO CORRETORA IB;158;117
00434166168;GER RO SEGUROS E CAPITALIZACAO;1738;117
00434166177;CEL JUR EMPRESAS;158;117
00434166178;GER JUR TUTE COLET E CRIMINAL;948;117
00434166179;GER JUR CT PAT PI IMB VEI CNSG;632;117
00434166216;UNID COBRANCA DIGITAL EMP;158;117
00434166829;UNID RO PF II;790;117
00434166841;GER CONSOL E MIS AREAS SUPORTE;632;117
00434166849;COORD PCO E COMITE RELAC;474;117
00434166850;UNID GOV APROVACAO DE PRODUTOS;1106;117
00434166854;UNID RO DIGI PROD CARTOES;1264;117
00434166855;UNID RO MONITORAMENTO;1106;117
00434166858;COORD VENDA DE ATIVOS;790;117
00434166871;GER RES AN FIN TRANSF E ESTUDO;158;117
00434166876;DIR EXEC SIST ATACADO E INFRA;158;117
00434166897;SUP DES E PESQ CANAIS ELETRO;158;117
00434166900;UNID JUR CIV MASS RESIDENTES;474;117
00434166922;GER INTELIG BUREAU GEC E CONTR;632;117
00434166923;UNID RETENCAO E RELACIONAMENTO;790;117
00434166979;COORD SOLUCOES E PLAT DE CI;158;117
00434167001;UNID DE ABERTURAS E CONTROLES;2054;117
00434167004;UNID DE OBRAS 1;316;117
00434167005;UNID DE OBRAS 2;158;117
00434167007;UNID DE OBRAS 4;948;117
00434167009;UNID DE LAYOUT AGENCIAS;316;117
00434167010;UNID DE PROJETOS VAREJO E EMP;474;117
00434167011;UNID DE LAYOUT;2054;117
00434167012;UNID PMO INFRAESTRUTURA;474;117
00434167013;UNID SERVICOS CENTRALIZADOS;1738;117
00434167014;UNID QUALIDADE E MONITORAMENTO;3792;117
00434167030;SUP PROC OPER BCO ATAC E TES;5214;117
00434167210;UNID RO OPERACOES VAREJO;790;117
00434167211;UNID INFRA SERV CERTIF II;632;117
00434167212;UNID RO MONITORAM VAREJO I;790;117
00434167213;UNID RO PF II;948;117
00434167214;UNID RO PF I;1422;117
00434167217;GER GESTAO DE ESCRITORIOS;158;117
00434167263;COORD CONFIG DE PROD CARTOES;474;117
00434168262;UNID SUPORTE CORRENTISTAS;158;117
00434168693;PLAT UNICLASS 3899;474;117
00434169400;LEGALIZACAO DE IMOVS E SEGS;1738;117
00434169401;UNID RO OPER CARTOES;632;117
00434169420;SUP PROJ MULTI PRODUTOS ACIVS;158;117
00434169424;UNID FATUR CENTRAIS OPER 2;632;117
00434169425;UNID DE CENTRAIS E OPERACOES;316;117
00434169461;GER PROJETOS DADOS GERENCIAIS;158;117
00434169462;GER OBZ VAREJO;790;117
00434169521;COORD GEST NIVEL SERVICO TI II;2212;117
00434169558;UNID RO PJ I;1106;117
00434169774;UNID CRED IMOB CONV IA IU 3;790;117
00434169776;UNID CRED IMOB CONV PERSON 3;158;117
00434169777;SUPCIA COML PROSPEC CRED IMOBI;474;117
00434169787;GER DE QUALIDADE EMPRESAS;158;117
00434169861;COORD SUPORTE E TRIAGEM I;632;117
00434170059;DIR EXEC OPERACOES VAREJO;158;117
00434170060;DIR PRODUTOS EMPRESAS;158;117
00434170116;GER DE SEGURANCA-REDE AGENCIAS;3002;117
00434170433;TELECOM CT E PREDIOS ADM;474;117
00434170508;DIR NEG ITAUCRED VEICULOS;9480;117
00434170524;SUP COMUNIDADE VEICULOS;2212;117
00434170562;SUP PRODUTOS PROCES CRED CONSI;158;117
00434170563;DIR EXEC ATEND COBR OPER CIV;474;117
00434170570;SUP PLANEJ FINANC IWMS;316;117
00434170655;SUP SERVICOS REDE DE AGENCIAS;2212;117
00434170674;HUB PARCEIROS RECUP GARANTIDOS;316;117
00434170678;CONDOMINIO CEIC;316;117
00434170714;DIR ATENDIMENTO AO CLIENTE;2212;117
00434170748;GER TELEMARKETING BPF;158;117
00434170749;SUP QUALIDADE E RELACION;13588;117
00434170751;GAC ORGAO DE SISTEMA;158;117
00434170808;UNID PROSPECCAO OTB;316;117
00434170836;GER SUPORTE E FORNECEDORES NUM;158;117
00434170876;DIR PLANEJ SAUDE E REL TRAB;3160;117
00434170887;GER PLANEJ COMERCIAL;158;117
00434170938;UNID GESTAO DE ENERGIA E INFRA;1422;117
00434171011;SUP AUDITORIA VAREJO II;158;117
00434171029;GER RO MONIT CERT ACVIC REDE;632;117
00434171132;COORD HOMOL MONIT E RISCO;790;117
00434171148;GER SOLUCOES E INTELIG DE MERC;158;117
00434171165;SUP ATD CIV CONSIG E SEGUROS;316;117
00434171198;GER EST FISCAIS ESPECIAIS;158;117
00434171246;SUP INVESTFONE;158;117
00434171321;GER PLAN FIN RISC FINAN E AUD;1264;117
00434171322;UNID GOV COMPLI CYBER SECURITY;316;117
00434171335;SUP ATIVOS PJ;948;117
00434171510;DIR PATRIMONIO COMPRAS ATIVOS;9480;117
00434171527;UNID GESTAO VIAGEM;632;117
00434171639;SUP COML FIAT PARC MIT CONC;1422;117
00434171664;UNID INTELIGENCIA DE NEGOCIO;158;117
00434171668;SUP PLANEJ NEGOCIOS;2528;117
00434171738;APJ 2997 C GOYTACAZES BOULEVAR;474;117
00434171836;DIR CONSULTORIA 1;158;117
00434171931;DIR PLANEJAMENTO ACIVS;790;117
00434171935;GER ENGENHARIA CARTOES 2;2054;117
00434171954;GERENCIA SERVICOS DE TI;632;117
00434171975;SUP COML CONSIGNADO;158;117
00434171985;GER OPERACOES CARTOES NACS;316;117
00434172024;GER RO PJ;316;117
00434172026;GER RO CIVEL E RECLAM;1580;117
00434172075;GER PRODUTOS PARCERIAS 2;158;117
00434172097;SUP CANAIS DIGITAIS REDE;790;117
00434172115;GER PARALEGAL ASSUNTOS CORP;790;117
00434172136;SUP PVT HIGH SP;158;117
00434172163;DIRETORIA DE FINANCAS VAREJO;1106;117
00434172202;SUP GOV INT RISCOS UIS;4108;117
00434172205;GER PLAN FIN CRED IMOB CONS;1738;117
00434172206;UNID PLAN FIN CRED IMOB CONS;158;117
00434172270;UNID DE POLIT PREV FRAUDES CE;1264;117
00434172456;PROD VENDAS DIRECIONADOS;948;117
00434172464;GER COML CRED IMOB CANAIS INTE;948;117
00434172637;UNID DE PARAMETRIZACAO DE COBR;1580;117
00434172692;GER CRM IA E IU;1580;117
00434172704;SUP MKT IBBA EMPRESAS MIDDLE;158;117
00434172761;GER POLITICAS CRED CONSIGNADO;158;117
00434172778;GER PLAN FIN OPER E INFRA AGS;474;117
00434172821;SUP ENGENHARIA PRODUTOS E RISC;158;117
00434172884;UNID ADM INFRA II;1106;117
00434173019;SUPERINTENDENCIA DE OMBUDSMAN;790;117
00434173091;GER COE BUSINESS INTELLIGENCE;316;117
00434173136;DIR PRODUTOS P FISICA E CRM;158;117
00434173174;GER SAUDE SEGURANCA BEM ESTAR;3476;117
00434173507;SUP ANALYTICS E GOVERNANCA RO;9480;117
00434173510;SUP SERVICOS CORPORATIVOS;7110;117
00434173511;SUP INFRAESTRUTURA DE AGENCIAS;7742;117
00434173568;GER PRODUTO PRE VEND COR E PJ;158;117
00434173590;PROD RECUP PF;1264;117
00434173591;UNID PROJ RISCOS E DEMANDA SIM;158;117
00434173596;GER DE NORMAS E ENT REPRES;316;117
00434173600;SUP JUR SEGUROS PREV E CAP;158;117
00434173604;GER QUALIDADE CLIENTES;948;117
00434173618;GER PROJ CONCEP E ARQUITETURA;2212;117
00434173672;GER MODELO OPERACIONAL;158;117
00434173705;CREDITO IMOBILIARIO;474;117
00434173709;GER PLANEJAMENTO E SUPORTE;316;117
00434173750;UNID JUR PROP INTELECT E MKT;158;117
00434173751;GER AVALIACAO DE PROJETOS;158;117
00434173860;SUP OP EMPRESAS;1738;117
00434174538;COMUNIDADE IMOBILIARIO;3160;117
00434174560;GER PLANEJ ESTRATEGICO ARF;1580;117
00434174608;SUP CARTOES NAO CORRENTISTAS;316;117
00434174614;SUP OPERACAO DE ORGAOS LEGAIS;158;117
00434174617;GER CREDITO DIGITAL;474;117
00434174645;GER ROTATIVOS PJ;158;117
00434174646;GER DESCONTOS;790;117
00434174648;GER PRECIFIC VENDAS ATIVOS PJ;948;117
00434174790;DIRETORIA GERAL VAREJO;1264;117
00434174801;SUP RELACION REGUL E COMPL;9638;117
00434174825;UNID PROJETOS CARTOES;474;117
00434174875;GER RO PREV PROD INVEST E FUND;948;117
00434174885;GER MELHORIAS OUVIDORIA;158;117
00434174972;SUP PLAN FIN TI AREAS SUPORTE;632;117
00434174975;HUB IMOBILIARIO;12956;117
00434174984;UNID ENGENHARIA CREDITO;158;117
00434174986;GER MONIT CORB E CONTR/PROC PJ;158;117
00434175015;GER OPERACOES IMOVEIS;632;117
00434175030;SUP ESCRIT PROJETOS-PMO ATEC;158;117
00434175086;DIR CIO NEGOCIOS PF;474;117
00434175144;GER ESTRATEGIA RECUPERACAO EMP;158;117
00434175150;UNID PROJ EST COB E NEGATIVACA;948;117
00434175162;UNID GESC GOVERNANCA;158;117
00434175177;DIR EXEC PERSON EMP E CANAIS;158;117
00434175178;DIRETORIA FRANQUIA AGENCIAS;158;117
00434175183;GER OMBUDSMAN;158;117
00434175185;SUP PLANEJ PERSONNALITE;158;117
00434175207;GER GESTAO RISCOS ASSET ITAU;474;117
00434175220;GER GESTAO ATIVA/COB REC/DIGIT;158;117
00434175225;DIR CANAIS DIGITAIS E UX;474;117
00434175226;DIR SERVICOS E INFRA-ESTRUTURA;632;117
00434175239;SUP PROC SERVICOS OPS FINANCAS;1580;117
00434175245;SUP PROD DIG PJ;316;117
00434175281;COORD PROJETOS VEICULOS PF;11218;117
00434175512;HUB CONSORCIO;1896;117
00434175513;GER COML REDE CONSORCIO;2528;117
00434175514;GER COML CANAIS EXT CONSORCIO;158;117
00434175515;UNID PROD CROSS SELL VEICULOS;632;117
00434175523;SUP POL CRED GARANT E MICROCRE;790;117
00434175524;GER EMP4 ROTATIVO CLI NOVO PJ;948;117
00434175547;CHAPTER PRODUTOS A;632;117
00434175803;GER RENTAB INDIC QUAL;158;117
00434175850;AREA SEGUROS CONTR E APOIO OPE;474;117
00434175867;DIR CAPITAL RISC MERC LIQUIDEZ;158;117
00434175870;DIR EXEC RISCO OPERAC E COMPL;1738;117
00434175916;GER RO VALID MOD CRED;790;117
00434175921;SUP REGULACAO DE CAPITAL;158;117
00434175954;SUP CRED. COBR E POLITICAS LAT;158;117
00434175971;GER PROC CONTABIL INSTIT II;158;117
00434175997;CHAPTER ESTRAT E GEST DE PRECO;790;117
00434176165;SEGURANCA DO TRABALHO - SP;158;117
00434176167;UNID ADM PREDIAL IV;158;117
00434176169;UNID ADM PREDIAL I;2686;117
00434176170;UNID ADM INFRA I;1422;117
00434176196;COORD PROJETOS MARTECH;158;117
00434176202;SUP COMUNIC CORP E REL GOV;3634;117
00434176207;GER RELACOES INSTITUCIONAIS;1896;117
00434176210;GER COMPRAS TECNOLOGIA II;1580;117
00434176211;COORD OPER COMPRAS E RISCOS;316;117
00434176213;GER COMPRAS TECNOLOGIA I;1738;117
00434176214;GER COMPRAS ALAVANCAVEIS I;2212;117
00434176215;GER PROCESSOS RISCOS E RPA;948;117
00434176216;SUP COMPRAS SERVICOS E ALAVAN;2528;117
00434176217;GER RH E MARKETING;316;117
00434176218;GER CSC COMPRAS;1106;117
00434176220;GER JURIDICO E LOGISTICA;316;117
00434176238;GER RO OPERACOES VAREJO;1580;117
00434176246;UNID RO CORRETORA SEGUROS;316;117
00434176250;UNID PLAN FIN E T DIGITAL SERV;11376;117
00434176251;GER PLAN VIAGENS E CONTRATOS;4582;117
00434176258;GER ADM PREDIAL II;5846;117
00434176266;GER DE REG E AVAL DE IMOVEIS;4266;117
00434176270;UNID INFRA ADM PREDIAL V;1738;117
00434176271;GER GESTAO DE ESPACO;6320;117
00434176273;GER PLANEJ PROC CENTRALIZADOS;1580;117
00434176274;GER RO DOP;1106;117
00434176285;UNID RO IMOB E CONS;948;117
00434176287;UNID CI OPER REDE;158;117
00434176297;GER CRM VISAO CLIENTE PJ;158;117
00434176313;SUP LOGISTICA DE CARTOES;7900;117
00434176393;GER RO TI DESENVOLVIMENTO;632;117
00434176437;GER FERRAMENTAS RO;1106;117
00434176463;SUP PLANEJ E SAUDE;9796;117
00434176471;GER QUALIDADE GOVERNANCA OPS;316;117
00434176473;COORD DEC SCI FINANCAS;158;117
00434176481;UNID PLANEJAMENTO BENEFICIOS;158;117
00434176487;GER BENEFICIOS E REEMBOLSOS;158;117
00434176619;GER QUALID SIST GEST COML CRM;158;117
00434176648;GER ENGENHARIA CARTOES 1;2528;117
00434176671;GER OPERACAO DE INCENTIVOS;316;117
00434176672;GER CALCULOS. GARANT E PGTOS;2054;117
00434176673;SUP PROJ PLANEJ E COMMAND;158;117
00434176675;UNID PROJETOS AUTOMACAO II;158;117
00434176679;GER DE PUBLIC AOS INVEST E REG;158;117
00434176681;GER AVALIACAO CUSTOS DGA;158;117
00434176683;GER PLAN FIN CUSTOS DGV;948;117
00434176685;GER GOV MODELO AVAL ECONOMICA;2212;117
00434176688;GER DE GOVERNANCA E SERVICOS;948;117
00434176699;GER PROC DE TRIBUTOS PROPRIOS;158;117
00434176711;GER PLAN FIN TI;2212;117
00434176712;GER ATENDIMENTO DOP;1106;117
00434176715;GER PROC FIN SEG CREDITO;1896;117
00434176717;GE ESCRITORIO DE INVESTIMENTOS;1422;117
00434176719;SUP POLITIC CONTABEIS ATUARIAL;3002;117
00434176723;GER POL CONTABEIS ATACADO;474;117
00434176725;GER PROCESSOS E PROJETOS ERP;158;117
00434176726;GER RES GERENCIAL LATAM E ITCB;316;117
00434176729;GER POL CONTABEIS VAREJO;316;117
00434176730;SUP DE SUPORTE OPER FINANCAS;7584;117
00434176732;GER DE ESTUDOS CONTABEIS;632;117
00434176734;GER ROTEIROS E ESTEIRA CONT;474;117
00434176735;SUP DE FINANCAS INTERNACIONAIS;316;117
00434176737;GER ACOMP E CONT UNS LATAM;316;117
00434176739;DIR OPERACOES E PAGAMENTOS;316;117
00434176743;UNID EXTRA COMPRAS;316;117
00434176747;GER CONTROLE REM PARCERIAS;158;117
00434176751;SUP PROC FISCAL E PAGAMENTOS;158;117
00434176754;GER PROC CONTABIL;158;117
00434176759;SUP RELACOES COM INVESTIDORES;1738;117
00434176760;GER RELAC INVEST INSTITUCIONAI;158;117
00434176766;SUP PROC OPER ACIVS;632;117
00434176774;UNID DE SOLUCOES E DIGITAIS;2528;117
00434176813;GER SEGURANCA CANAIS ELETR PF;158;117
00434176815;GER PAGAMENTOS DIGITAIS PF;316;117
00434176827;GER PRICING E RESULTADO;316;117
00434176843;DIR EXEC JUR OUV COM REL GOV;2844;117
00434176848;GER JUR GRANDES CAUSAS CIVEL;1422;117
00434176864;DIR JURIDICA NEGOCIOS VAREJO;474;117
00434176877;UNID JUR VARA CIVEL;158;117
00434176885;SUP JUR CIVEL MASSIF E ESTRAT;8374;117
00434176889;UNID ESTRATEGIA JUR MASSIFICAD;158;117
00434176892;SUP JUR TRABALHISTA E CRIMINAL;2844;117
00434176902;GER TRAB COLET PROC ADM E FUND;790;117
00434176905;GER JUR FUNDACOES;474;117
00434176916;GER JUR PRE-CON AC JUD TRI REL;1106;117
00434176917;GER CONSULT TRIBUTARIA I;632;117
00434176918;GER CONSULT TRIBUTARIA VAREJO;790;117
00434176920;GER JUR TRIB MUNICI E ESTAD;948;117
00434176931;UNID ORCAMENTO ADM CIVEL TRIB;158;117
00434176951;UNID SUPORTE JUR E PARALEGAL;5846;117
00434176955;GER DEC SCI ENG DE ANALYTICS;474;117
00434176957;UNID DE CONTROLE JURIDICO;158;117
00434176967;SUP CONTROLE OPERACAO JURIDICO;632;117
00434177049;GER PLANEJAMENTO LOGIST CART;1580;117
00434177050;GER LOG INDOOR E DIGITAL;316;117
00434177072;SUP DECISION SCIENCES;1738;117
00434177075;GER DECISION SCIENCE ATACADO;158;117
00434177086;GER PROJETOS ACOES CIVEIS;316;117
00434177114;SUP PREV FRAUDES NEG CIVS REDE;316;117
00434177212;GER CRM RESULTADOS ACIVS;158;117
00434177220;UNID FERRAMENTAS E GOVERNANCA;158;117
00434177222;GER PROJ PROC DE ATENDIMENTO;632;117
00434177223;GER PROJ E PROC CARTOES;790;117
00434177224;GER PCP E PERFORMANCE;3318;117
00434177239;GER ENG SOFT CIB CB MACROECON;1580;117
00434177243;UNID OP FINANCEIRO CARTOES;1896;117
00434177246;GER CUSTOS NEG GARANTIDOS;1580;117
00434177253;GER MEDICAO ACEITE CONTRATUAL;3792;117
00434177343;GER PLANEJ COML EMP4;2686;117
00434177344;GER PLANEJ COML IU;948;117
00434177424;GER DE PROJ E PROC JUR E OUV;2370;117
00434177494;GER OFERTA E PRECIFICACAO;158;117
00434177504;GER ESTRATEGIA E MODELO;790;117
00434177505;GER IND OPER E MESA DE PRECOS;632;117
00434177618;GER MESA PRECOS PJ;158;117
00434177620;GER CAPITAL DE GIRO;948;117
00434177659;COORD QUALIDADE E IC;474;117
00434177677;GER OPERAC MANUT AGENCIAS;2686;117
00434177678;UNID MANUT AGENCIAS SP;1264;117
00434177687;GER QUALI FORNEC E SERV CENTR;474;117
00434177785;COORD INDOOR OPERACIONAL;474;117
00434177799;COORD OPER CART PF ATENDIMEN;158;117
00434177804;GER DIGITALIZACAO E VENDAS CAR;158;117
00434177814;COORD COMUNIC AJIP;474;117
00434177855;SUP ENGENHARIA DE PRODUTOS;158;117
00434177909;ITAU EUROPA SGPS-O.E.N.D.;158;117
00434178017;UNID JUR PLANOS ECONOMICOS;632;117
00434178038;UNID VENDA DE IMOVEIS;1264;117
00434178211;COORD PROJ E PROC LOGIST CART;316;117
00434178214;COORD ENTREGAS;948;117
00434178249;UNID MARISA IPIR LOJISTA;158;117
00434179698;GCOM INST AJIP ACGRF REPUTACAO;158;117
00434179720;GER DISTRIB SUPRIMENTO E NUMER;2212;117
00434179826;GER PRICING;316;117
00434179898;APJ 9313 CURITIBA SANTO AMARO;158;117
00434179917;GER CREDCOB E EST MICROCREDITO;158;117
00465200452;GER NEGOCIOS PROPRIETARIOS;474;117
00465204008;AREA PLAN NEG PROPRIETARIOS IH;316;117
00465204009;SUP JURIDICA NEG PROPRIETARIOS;474;117
00465204016;SUP PLANEJ NEG PROPRIETARIOS;474;117
00465204020;DIR NEGOCIOS PROPRIETARIOS;1738;117
00465279372;INSTITUCIONAL CORPORACAO HOLDI;158;117
02000500992;UNID TRANSPORTADOR;158;117
02000501054;SUP PRODUTOS E PROJETOS SEG;4898;117
02000501175;SUP COML CANAIS EXT E DIGITAL;790;117
02000501177;SUP NEGOCIOS BMG;474;117
02000501642;UNID CONSTRUCAO PESADA;158;117
02000501846;GER ELET AUTO P&C SIDER MIN;474;117
02000501968;UNID SUPORTE A VENDAS;316;117
02000501978;UNID SUBSCRICAO PATRIM BANCO;158;117
02000501987;COORD SEGUROS PJ;790;117
02000502158;GER MIDDLE MARKET E PRIVATE;474;117
02000502173;DIR SEGUROS;948;117
02000502174;GER EMPRESARIAL V.GLOBAL ASSIS;158;117
02000502178;GER ATUARIAL DE PREV E VIDA;158;117
02000502179;GER RELAC ORGAOS INT E EXT;316;117
02000502196;GER PRESTAM HAB E QUEBRA GARAN;158;117
02000502202;COORD PRESTAMISTA INTERNO;316;117
02000502210;SUP COML E PRODUTOS GARANTEC;1738;117
02000502243;GER COML CANAIS EXTERNOS;316;117
02000502254;GER PRODUTOS SEGURADORA;158;117
02000502259;GER PRODUTOS PJ E CAP;316;117
02000502260;COORD PRESTAMISTA EXTERNO;158;117
02000502265;UNID GESTAO OPER;632;117
02000502277;GER LINHAS FINANC/AERON/AMBIE;158;117
02000502278;GER TRANSPORTES;158;117
02000502286;GER COSSEGURO;316;117
02000502287;SUP OPERACOES GR;632;117
02000502321;GER DE DISTRI PLANEJ COMERCIAL;632;117
02000502325;GER REGIONAL GR SAO PAULO 1;158;117
02000502384;GER QUIM/FARM/TEXTIL/ALIM&BEB;158;117
02000502391;GER SINISTROS GRANDES RISCOS;158;117
02000502442;UNID JUDICIAL;158;117
02000502444;GER PRODUTOS GRANDES RISCOS;158;117
02000502453;UNID CONTROLE OPERACIONAL;632;117
02000502454;GER PLANEJAMENTO ESTRATEGICO;474;117
02000502478;GER PLANEJ COML ITAU PERSON;316;117
02000502489;GER REGIONAL CLIENTES CORP;158;117
02000502491;COORD ESTUDOS (EXCLUIR);316;117
02000502492;COORD COML FIC;790;117
02000502517;UNID GOVERNANCA E QUALIDADE;158;117
02000502520;UNID COMERCIAL ITAUCRED;158;117
02000502527;COORD COML OP;948;117
02000502558;UNID SERVICOS ESPECIALIDADES;632;117
02000502579;GER CONTROLES E PRESTADORES;158;117
02000502582;UNID PROVISOES DE SEGUROS;158;117
02000502650;COORD ORCAMENTO E PROJETOS SEG;1106;117
02000502651;UNID DESENV NEG VEIC CONS IMOB;790;117
02000502654;UNID ITAU UNICLASS EMP4;158;117
02000502655;SUP COML IA IU EMP4 OP;1896;117
02000502656;GER COML DIGITAL VAREJO;474;117
02000502657;GER ITAU AGENCIAS;316;117
02000502660;GER COML ALTA RENDA;158;117
02000502670;COORD GEST FRANQUIA ALTA RENDA;316;117
02000502678;COORD GESTAO FRANQUIA PJ;632;117
02000502686;SUP PRODUTOS ITAU SEGUROS;1264;117
02000502688;COORD VEICULOS E ITAU CORRESPO;474;117
02000502779;COORD CLIENTES E PROCESSOS II;158;117
02000502781;GER GESTAO QUALIDADE PARCEIROS;474;117
02000502809;GER LOJA DIGITAL E AFFINITY;790;117
02000502874;UNID PRODUTOS TAILOR MADE;158;117
02000502989;COORD QUALIDADE PARCEIROS I;790;117
02000503383;GER PRODUTOS PF;158;117
02000508888;AREA SEGUROS;316;117
02000509484;UNID SUBSCRICAO PATRIM CORRETO;158;117
02000509792;COORD NEGOCIACAO NOVOS PROD;474;117
02000569100;COORD AFFINITY;474;117
02000589457;UNID REDE CORBAN E BMG;158;117
02053302508;GESTAO EXPERIENCIA DO CLIENTE;632;117
02053302509;COORD OPER PROJ CORRET SEG;474;117
03040101042;GER OPERAC PREV PJ;316;117
07042600005;ITAUCARD/CUST;632;117
