CDC;Nome;Peso;Grade
00434141192;SUP OPERACOES CASH MANAGEMENT;341;108
00434141197;GER TRANSFORM DIGITAL CASH;11;108
00434141202;COORD ATENDIMENTO CIB;11;108
00434141207;COORD ATENDIMENTO LARGE;11;108
00434141212;COORD ATEND SERV CASH C SUL SP;22;108
00434141221;GER ATENDIMENTO SERV CASH 4;22;108
00434141226;COORD SUPORTE CASH;11;108
00434141228;COORD ATENDIMENTO E INCIDENTES;11;108
00434141241;COORD PROCESSOS FIN CASH;11;108
00434141247;COORD ATENDIMENTO E SQUAD;22;108
00434141249;COORD AT CASH SERV AMPLIADOS;11;108
00434141254;COORD MANUTENCAO MM;22;108
00434141257;GER ABONO E PODERES;11;108
00434141261;COORD CONTRAT ATIVOS LIBERACAO;22;108
00434141262;COORD CONTRAT GARANTIAS PADRAO;11;108
00434141263;SUP OP REC DIREC PROCESSAMENTO;22;108
00434141264;COORD OP LIBERACAO BNDE FINAME;22;108
00434141265;COORD OP ANALISE RURAL;11;108
00434141267;COORD OP LIBER FISC RURAL;22;108
00434141268;COORD OP ANALISE BNDES FINAME;22;108
00434141274;GER LIQUID PILOTOS RESERVA;11;108
00434141275;COORD LIQUID PILOTOS RESERVA;44;108
00434141276;COORD LIQUID PILOTOS COLIGADAS;11;108
00434141281;COORD LIQUID ATV OFFSHORE;11;108
00434141284;COORD PROC ATIVOS MOEDA NAC;22;108
00434141287;COORD PROC REC DIRECIONADOS;11;108
00434141292;SUP TRANSFORMATION OFFICE;22;108
00434141294;COORD CAD CLIENTE ENCER CONTA;11;108
00434141295;COORD ONBOARDING NASS GEST QSA;11;108
00434141296;COORD ONBOARDING MM;11;108
00434141297;UNID EXT OP MUNDOSTAR;33;108
00434141302;PROCESSAMENTO OFFSHORE;11;108
00434141305;COORD PROCES DERIVATIVOS;11;108
00434141306;GER CONTROLES GARANTIAS COVEN;11;108
00434141308;COORD CONTROLES COVENANT ATIVO;11;108
00434141309;COORD CONTROLE GAR COMPOS CONC;11;108
00434141312;COMUNIDADE GARANTIAS;11;108
00434141313;COORD ABONO IBBA;22;108
00434141314;COORD LEGALIZACAO MM;11;108
00434141315;COORD CONTROLES FORMALIZACAO;11;108
00434141317;GER CONTROLE DE PRODUTOS;11;108
00434141318;COORD CONTROLE DE PRODUTOS;11;108
00434141320;COORD SUPORTE DER E CAPTACAO;11;108
00434141321;COORD CLEARING DERIVATIVOS;11;108
00434141322;COORD CONTRAT DERIVATIVOS RF;11;108
00434141325;GER PLANEJAMENTO DISO;11;108
00434141326;COORD INF LEGAIS POS V TRADING;11;108
00434141327;UNID MODELAGEM OPERACIONAL;11;108
00434141334;GER MIDDLE OFFICE TESOURARIA;11;108
00434141335;COORD RENDA FIXA;11;108
00434141341;COORD MO E LIQ FIN INST;11;108
00434141344;GER SERV ME E REEST DE CREDITO;11;108
00434141345;ATENDIMENTO ESPECIALIZADO;22;108
00434141346;COORD ATEND SERV E INTL CASH;11;108
00434141347;COORD MIDDLE OFFICE ME;11;108
00434141349;SUP MO OP NAC INTER CAM E LEGA;902;108
00434141351;COORD MIDDLE OFFICE CIB BH;11;108
00434141352;COORD MIDDLE OFFICE AGRO;22;108
00434141355;COORD MIDDLE OFFICE CIB NE;11;108
00434141356;GER MIDDLE OFFICE CIB SUL RJ;22;108
00434141358;COORD MIDDLE OFFICE CIB CUR;11;108
00434141363;GER MIDDLE OFFICE CIB SP;22;108
00434141364;COORD MID OF GCMR CB CIB SP;11;108
00434141365;COORD MID OF CB LARGE CIB SP;11;108
00434141366;COORD MID OF CB CORP LIBERACAO;11;108
00434141367;COORD MIDDLE OFF IB OPERACOES;22;108
00434141384;DIR TECNOLOGIA ATACADO;11;108
00434141408;SUP TI DESENV SISTEMAS;11;108
00434141467;COORD TI SERVICE DESK HD;781;108
00434141486;GER TI ARQUITETURA;44;108
00434141521;GER SERV CORPORATIVOS;66;108
00434141522;COORD SERV CORP INFRAESTRUTURA;88;108
00434141523;EDIFICIO FLFC;32450;108
00434141525;EDIFICIO WTNU;33220;108
00434141526;EDIFICIO FILIAL CURITIBA;1133;108
00434141527;EDIFICIO FILIAL SALVADOR;572;108
00434141528;EDIFICIO FILIAL PORTO ALEGRE;1199;108
00434141530;EDIFICIO FILIAL RIO DE JANEIRO;1232;108
00434141531;EDIFICIO FILIAL BELO HORIZONTE;605;108
00434141533;EDIFICIO FILIAL GOIANIA;594;108
00434141537;COORD SERV CORP PLANEJ ESPACO;737;108
00434141538;ADMINISTRATIVA-PREDIAL;11;108
00434141539;COORD COMPRAS EXPRESSAS II;77;108
00434141542;COORD SERV CORP SERVICOS;66;108
00434141543;UNID GESTAO CONTRATOS SERV COR;330;108
00434141544;COORD APOIO SERV CORP;121;108
00434141547;COORD PROJETOS ATACADO 5;11;108
00434141548;COORD PROJETOS ATACADO 2;11;108
00434141551;UNID PROJETOS 3;11;108
00434141556;GER GESTAO RISCOS E EFIC DEOA;22;108
00434141557;COORD EFICIENCIA DEOA 2;11;108
00434141558;GESTAO DE PENDENCIAS E BPO;22;108
00434141564;COORD CONSELHO ADMINISTRACAO;55;108
00434141568;DIR JUR ATACADO M-A PROP CONC;11;108
00434141569;SUP JUR COMEX ICM FX CAPT INT;11;108
00434141573;SUP JUR CORP IB SS PRODBR DIST;88;108
00434141574;SUP JUR TESOURARIA E REC DIREC;77;108
00434141575;COORD CONSULT TRIBUT ATACADO;22;108
00434141581;SUP RECUP CREDITO CIB E LARGE;66;108
00434141582;GER DES UX CHANGE CREDITO DGA;11;108
00434141583;GER GEST RISCO DE CREDITO DGA;44;108
00434141584;COORD CHANGE MANAGEMENT;11;108
00434141586;COORD ATEND INSTITUCIONAL;11;108
00434141587;COORD POL CRED CIB LARG DGA;22;108
00434141591;COORD ANALISE CRED CANAL INST;33;108
00434141594;GER RISCO SOCIOAMBIENTAL;11;108
00434141595;SUP CRED CIB LARGE 2;33;108
00434141596;SUP CRED AGRO;22;108
00434141597;GER CRED INFRA TELECOM T.I.;55;108
00434141599;GER CRED AGRO ACUCAR E ETANOL;22;108
00434141600;GER CRED SANEAM TRANSP INDUST;44;108
00434141604;GER CRED IFS;33;108
00434141605;GER CRED AGRO TRANSFORMACAO;22;108
00434141611;COMUNICACAO-IMPRENSA;11;108
00434141615;GER CONS PESQ ECON CRED CIB;66;108
00434141616;GER SELECAO E CARGOS ENTRADA;55;108
00434141617;SUP CONS NEG CORP MM E APOIO;22;108
00434141620;SUP CONSULTORIA NEG GLOBAIS;99;108
00434141624;COORD DES DGA - GMT WMS LATAM;11;108
00434141626;INSTITUCIONAL;22;108
00434141659;GER GESTAO DE PRECO E RENT;11;108
00434141662;GER PLANEJ GESTAO CAP PORTF;11;108
00434141664;GER PLANEJ E FRANQ CIB;22;108
00434141670;COORD TESOURARIA;33;108
00434141672;GER GESTAO DE NEGOCIOS;22;108
00434141674;GER DE GOV QUALI PROD ATACADO;33;108
00434141676;GER QUANT;33;108
00434141678;SUP PLANEJ E FRANQ CIB;66;108
00434141685;GER PLAN E FRANQ LARGE E DRRCA;22;108
00434141688;COORD PLANEJ LARGE E IMOB;11;108
00434141689;COORD FRANQ MIDDLE E CORPORATE;11;108
00434141690;UNID GOVERNANCA;11;108
00434141691;UNID CUST ATAC PROD E APOIO;22;108
00434141699;GER DIST LOCAL PS;66;108
00434141702;PLAT ITAU-EMP 2 0222 NOVA FRIB;22;108
00434141705;PLAT ITAU-EMP 2 7854 ES CACH I;22;108
00434141706;PLAT ITAU-EMP 2 0696 LINHARES;22;108
00434141707;PLAT ITAU EMP TOP 6448 CRICIUM;66;108
00434141708;PLAT ITAU EMP BUS 0680 BGA PTA;99;108
00434141717;GER ESC GEST PATR PERSON FARIA;220;108
00434141723;UNID PLANEJAMENTO ESCRITORIOS;11;108
00434141725;UNID PROJ PF ANALYTICS E INOVA;44;108
00434141732;PLAT ITAU-EMP 2 3157 M CLAR D;11;108
00434141733;PLAT ITAU-EMP 2 1615 PALMAS TO;44;108
00434141734;PLAT ITAU-EMP 2 0663 PORTO VEL;11;108
00434141740;GER RED TEAM;132;108
00434141742;UNIDADE COMERCIAL RJ III;44;108
00434141743;SUPERVISAO CANAIS CRITICOS 6;22;108
00434141744;UNID PCP CIVEL;11;108
00434141745;PLAT ITAU EMP TOP 8547 CHAPECO;66;108
00434141746;PLAT ITAU EMP BUS 8547 CHAPECO;77;108
00434141748;COORD DE GESTAO;11;108
00434141752;UNID ATEND SUBS FISCALIZACAO;88;108
00434141757;GER GESTAO CUSTOS E EFICIENCIA;22;108
00434141761;GER GOVERNANCA PROJ AUTOMACAO;44;108
00434141762;UNID JUR TRAB INT AUD SP;176;108
00434141764;PLAT ITAU-EMP 2 1414 BRUSQUE S;33;108
00434141765;PLAT ITAU-EMP 2 8483 RIO SUL;22;108
00434141766;CEL OP DE CONTA CORRENTE PJ 7;11;108
00434141767;CEL OP DE CTA CORRENTE PJ 9;374;108
00434141770;CEL OP DE CTA CORRENTE PJ;11;108
00434141772;UNID GOVERNANCA E PLANEJAMENTO;220;108
00434141773;CEL OP DE CONTA CORRENTE PJ 6;11;108
00434141774;CEL 1 OP ABERT CONTAS EMP 2 3;11;108
00434141775;UNID PROJETOS E PROCESSOS I;77;108
00434141776;CEL INTEGRADA QA I;22;108
00434141777;UNID OPERACOES ATIVOS;33;108
00434141778;UNID GESTAO OP CONTA CORRENTE;99;108
00434141786;GER QUAL SIST CC TAR MULT PROD;99;108
00434141788;COORD INTEL OFERTA E AQUISICAO;11;108
00434141792;COORD AUTOMACAO CASH;33;108
00434141794;COORD SOLUCAO DIGITAL ATACADO;22;108
00434141796;SUP PESQ ECONOMICA CONGLOMERAD;33;108
00434141797;COORD PAG E RECEB SP L BU;110;108
00434141798;COORD PAG E RECEB SP S BU;143;108
00434141799;GER CANAIS REDE;33;108
00434141801;PLAT PVT HIGH SP 1.10;11;108
00434141808;PLAT PVT HIGH SP 3.10;11;108
00434141814;UNIDADE COMERCIAL SP I;66;108
00434141815;UNID TRANSFORMACAO DIGITAL;88;108
00434141816;COORD ADESAO E ENCERRAMENTO;33;108
00434141817;COORD PRODUTOS VAREJO;55;108
00434141820;COORD DEC SCI OPER VAREJO;143;108
00434141821;UNID PLAN FIN OPER E ATEND;22;108
00434141823;GER DS INSTTUCIONAL E REDE;22;108
00434141824;UNID RISCOS FINAN SEG E PREV;44;108
00434141825;UNID DE POLITICAS;33;108
00434141829;GER CRM NEGOCIOS PJ;132;108
00434141832;CEL PREPOSTOS LONDRINA;33;108
00434141833;CEL PREPOSTOS CAMPOS DOS GOYTA;22;108
00434141835;GER ESC G PATR PERSON BRASILIA;110;108
00434141836;GER ESC G PATR PERSON MOEMA;231;108
00434141837;GER ESC G PATR PERS CURITIBA;165;108
00434141838;GER ESC G PATR PERSON ABC;88;108
00434141839;GER ESC G PATR PERS CENTRO RIO;286;108
00434141840;GER ESC G PATR PERSON SALVADOR;99;108
00434141841;GER ESC G PATR PERSON CENTR SP;110;108
00434141842;GER ESC G PATR PERSON P ALEGRE;143;108
00434141843;GER ESC G PATR PERSON CAMPINAS;209;108
00434141844;GER ESC G PATR PERSON ALPHAVIL;88;108
00434141845;GER ESC G PATR PERSON MOOCA;132;108
00434141846;GER ESC G PATR PERSON BRAZ LEM;55;108
00434141847;GER ESC G PATR PERSON BH CENTR;154;108
00434141848;GER ESC G PATR PERSON B TIJUCA;121;108
00434141849;GER ESC G PATR PERSON DIG I;220;108
00434141850;COORD ENG ANALYTICS ING DADOS;77;108
00434141852;UNID GESTAO PORTFOLIO E VENDAS;33;108
00434141853;UNID PRECIFICACAO E RENTAB;33;108
00434141854;UNID GESTAO PORTFOLIO CTA CORR;33;108
00434141855;UNID PROJ PERFORM CTA CORRENTE;44;108
00434141856;UNID ACONS INTERN IFO;22;108
00434141857;UNID OTIMIZACAO VENDAS PAGTOS;55;108
00434141858;UNID GESTAO PORTFOLIO PAGAMENT;33;108
00434141859;UNID OTIMIZACAO VENDAS RCBTOS;33;108
00434141860;SUP FI ESTUDOS E PROJETOS;22;108
00434141861;SUP FI CIB III;11;108
00434141862;SUP JUR REESTRUT E COBRANCA;55;108
00434141863;GER CRED REAL ESTATE 1;22;108
00434141865;GER CRED HARD COMMODITIES;33;108
00434141866;GER CRED ENERGIA;44;108
00434141867;DIR CANAIS EXTERNOS & DIGITAL;132;108
00434141873;COORD ATEND ESPECIALIZADO;22;108
00434141874;UNID ATEND PREVIDENCIA;242;108
00434141877;COORD GEST DE DEMANDAS SEG;11;108
00434141880;GER FOF PROCESSOS E OPERACOES;22;108
00434141883;UNID MOD COML PERSON SP;44;108
00434141887;DIR CTO ARQUIT DEV FOUD EXPER;1243;108
00434141889;GER SOLUCAO DIGITAL ATACADO;11;108
00434141890;COORD MARKETS E DIRECIONADOS;11;108
00434141893;COORD CASH E ATIVOS;11;108
00434141894;COORD DE CIENCIA DE DADOS 4;44;108
00434141895;GER TRANSFORMACAO DIGITAL;11;108
00434141898;SUP PRODUTOS;33;108
00434141899;COORD ATEND REESTRUTURACAO;11;108
00434141902;UNID SUPORTE FINANCAS;110;108
00434141903;CEL ABERT CONTAS DIGITAL PF 2;121;108
00434141914;UNID CONT FUNDOS ITAU E INTRAG;11;108
00434141915;UNID DE PLANEJAMENTO;165;108
00434141930;VEICULOS CANAIS LEVES;33;108
00434141939;CONSORCIO CANAIS REDE;22;108
00434141942;SUP CORRENTISTAS CARTOES KAIZE;154;108
00434141947;UNID CICLO MERITOCR EQUIPES;22;108
00434141950;GER TARIFACAO PREVIDENCIA;11;108
00434141951;UNID RENTABILIDADE;209;108
00434141952;UNID LOJAS INDEPENDENTES;462;108
00434141953;UNID MESA ATIVO;77;108
00434141954;GER PLAT CONC SP INTERIOR;33;108
00434141957;UNIDADE PROC ADM;44;108
00434141958;CH PRODUTOS RECEBIM E CONC 2;44;108
00434141959;UNID ENG PROD CC E TARIFAS;44;108
00434141960;UNID ENG PROD DESC E ANTECIP;121;108
00434141961;UNID ENG PROD GIRO E GARANTIAS;11;108
00434141962;UNID GES PROD PRECO E CREDITO;22;108
00434141963;UNID PRECO CREDITO E ESTUDOS;11;108
00434141964;UNID OTIMIZ DE VENDAS E CONSUL;44;108
00434141965;PLAT ITAU-EMP 2 7206 JARAGUA S;55;108
00434141966;PLAT ITAU-EMP 2 8490 BALN CAMB;44;108
00434141967;PLAT ITAU-EMP 2 3786 PARANAGUA;33;108
00434141968;PLAT ITAU-EMP 2 0615 CTBA JUVE;132;108
00434141969;PLAT ITAU-EMP 2 1235 PATO BRAN;44;108
00434141970;PLAT ITAU-EMP 2 0863 PATO MIN;33;108
00434141971;PLAT ITAU-EMP 2 0219 GOV VALAD;33;108
00434141972;PLAT ITAU-EMP 2 0690 DIVINOPOL;33;108
00434141973;PLAT ITAU-EMP 3 7941 TAUBATE;110;108
00434141974;PLAT ITAU-EMP 2 7197 FLORIANOP;429;108
00434141975;SUP GESTAO DE ATIVOS;1001;108
00434141976;COORD DE RESULTADOS III;11;108
00434141977;RESULTADOS DIGITAIS;11;108
00434141978;COORD CRM VISAO CLIENTE PJ 2;22;108
00434141979;COORD CRM IP 1;66;108
00434141981;COORD CAPACITACAO BANCO PF PJ;11;108
00434141984;GER REG AG PERSONNALITE 16-2;11;108
00434141985;GER REG AG PERSONNALITE 17-2;11;108
00434141986;GER REG AG PERSONNALITE 18-2;22;108
00434141987;GER REG AG PERSONNALITE 19-2;22;108
00434141988;GER REG AG PERSONNALITE 20-2;22;108
00434141991;COORD COMERCIAL PREV PJ III;11;108
00434141993;COORD COMERCIAL PREV PJ II;220;108
00434141997;GER COMERCIAL PREV PJ;352;108
00434141998;COORD COMERCIAL PREV PJ I;220;108
00434142003;GER OPERACOES PREVIDENCIA PF;374;108
00434142004;COORD ATEND E PORTABILID PREV;22;108
00434142006;GER OPERACOES PREVIDENCIA PJ;22;108
00434142009;COORD CADASTRO E PORTAB PREV;22;108
00434142013;COORD CAPACITACAO;132;108
00434142016;COORD PLANEJ RENTABILIDADE;11;108
00434142017;COORD REL TI TARIFAS E C/C;11;108
00434142018;COORD ENG SOFT CASH MANAG C;44;108
00434142019;COORD ENG CAD POSIT E APONT;55;108
00434142021;UNID GESTAO PRODUTOS;44;108
00434142029;COORD CIENCIA DADOS;22;108
00434142037;GER TLMKT CARTOES;11;108
00434142050;GER PLANEJ CANAIS FISICOS CART;22;108
00434142051;COORD PLACCAR;77;108
00434142060;GER TANGIVEIS;44;108
00434142062;COORD INDOOR INSUMOS;33;108
00434142063;CHAPTER PROCESSOS RECUPERACAO;242;108
00434142064;GER DEC SCI NEG DIG NCC E ITI;11;108
00434142067;GER BACKOFFICE;55;108
00434142069;COORD CANAIS CRITICOS;99;108
00434142070;COORD SALDO CREDOR E RESOLVA;11;108
00434142072;COORD OUVIDORIA E PROCON;44;108
00434142077;UNID PLANEJ PERFORMANCE EXT 2;22;108
00434142086;GER ANALYTICS;88;108
00434142093;UNID COB ESCOB CONSORCIO;99;108
00434142094;UNID PROCESSOS ATC CIV;22;108
00434142097;UNID QUALITY HELP DESK MONIT;22;108
00434142101;COORD DETECCAO A FRAUDES I;22;108
00434142107;COORD PROCESSOS E PROJETOS;11;108
00434142111;UNID CONTROLE E HOMOLOGACOES;77;108
00434142115;GER JURIDICO CONTENCIOSO;33;108
00434142116;GER MIS/CONTROLES/OPERACIONAL;11;108
00434142126;GER BLINDAGEM;99;108
00434142134;UNID BACKOFF FRAUD E COBRAN I;99;108
00434142135;UNID BACKOFF FRAUD E COBRAN II;22;108
00434142140;CEL PREPOSTOS FLORIANOPOLIS;44;108
00434142141;GER PRODUTOS ALTA RENDA;55;108
00434142142;GER HUB DIGITAIS E PARCERIAS;99;108
00434142143;COORD ENG DE PROCESSOS I;33;108
00434142144;UNID MOD PARAMETROS;11;108
00434142146;UNID MONIT PORTFOLIO;44;108
00434142147;GER ACONS INVEST ULTRA INTL;44;108
00434142148;GER ESTRATEGIA PRIVATE;22;108
00434142149;COORD DE CIENCIA DE DADOS 5;44;108
00434142150;COORD DE CIENCIA DE DADOS 6;22;108
00434142151;GER ATD DIGITAL TRANSFORM 30 H;11;108
00434142152;UNID CONTROL OPER PF;11;108
00434142165;UNID DE AUTOM E TRANSF OPER;11;108
00434142169;GER AUDIT SERV. AG E QUAL VEN;11;108
00434142170;GER AUDIT TECNOLOGIA E COMPRAS;33;108
00434142172;GER FRANQUIA PODER PUBLICO;11;108
00434142174;UNID GOVERNANCA E METODOS;22;108
00434142175;UNID CICLO MERITOCR DIR E SUP;11;108
00434142181;GER ENG CANAIS CARTOES;11;108
00434142182;COORD ENG PF PJ WA E FRWK;22;108
00434142183;COORD ENG CANAIS CARTOES MOB2;99;108
00434142184;COORD ENG CAN PJ - USO 4;88;108
00434142185;COORD ENG CAN PJ - PAGAR 3;11;108
00434142187;GER GEST ESTR FORNECEDORES;44;108
00434142194;COORD PAINEIS GESTAO HORIZONTA;22;108
00434142195;UNID PLAN FIN OPER E INFRA AG;11;108
00434142200;UNID ORIG VEICULOS AGENCIAS;11;108
00434142201;TORRE DE CONTROLE REDE;22;108
00434142206;SUP SOLUCOES E ANALYTICS;22;108
00434142208;UNID MODEL MONITORAMENTO;11;108
00434142209;UNID SIST INFO ALERTAS PLD;11;108
00434142210;OPERACOES E TESTES;22;108
00434142211;GER ATENDIMENTO ITI;11;108
00434142213;COORD ENG CONSIG ITAU 4;11;108
00434142216;GER ESC GPAT PERS PAULI II/CSP;121;108
00434142217;GER ESC GPAT PERS NOVA FARIA L;55;108
00434142218;GER ESC GPAT PER FARIA LIMA II;33;108
00434142219;GER ESC GPAT PERSON RIB PRETO;11;108
00434142229;COORD PMO OBZ TI;176;108
00434142230;COORD PRODUTOS DIGITAIS PJ;11;108
00434142231;COORD USO CANAIS PJ LL;44;108
00434142232;COORD PGTOS E TRANSFS PJ;33;108
00434142233;COORD OPEN BANKING;22;108
00434142235;GER CROSS;11;108
00434142237;COORD PRODUTOS PF;22;108
00434142239;COORD CX CARTOES;11;108
00434142240;COORD CARTOES;11;108
00434142256;GER CRM PRODUCAO PJ E NCC;33;108
00434142258;SUP CRED REC PF;110;108
00434142260;SUP  PROD EMP;11;108
00434142261;GER CRM IU;66;108
00434142265;SUP COM REG 72 IE DIGITAL NR;11;108
00434142267;UNID AUTOMACAO E DADOS;22;108
00434142268;GER GEST PORT CAMBIO E UI;11;108
00434142272;GER INCUBADORA ANALYTICS;11;108
00434142273;UNID INTELIGENCIA VENDAS;11;108
00434142274;UNID ZERO PAPEL;11;108
00434142275;UNID REL TRABALHO E SINDICAIS;11;108
00434142278;COORD CARTAO BRANCO;11;108
00434142299;COORD ENG JURID OFICIOS;11;108
00434142302;COORDENACAO DE ENG E AUTOMACAO;11;108
00434142305;COORD MARKETPLACE;242;108
00434142310;SUP NEGOCIOS VAREJO;11;108
00434142311;UNID RISCO ASSET;11;108
00434142313;GER RISCO ADM E CORRETORA;11;108
00434142317;UNID REM PARC IMOB VEIC E DIG;66;108
00434142318;GER REG NUCLEO PF PJ;11;108
00434142322;UNID ORCAMENTO RELAT E CUSTOS;55;108
00434142324;COORD METOD VISAO CLIENTE;44;108
00434142329;UNID PERFORM E REPORT QUALI;66;108
00434142330;SUP GOV E PROJ CYBER SECURITY;11;108
00434142334;GER POL PLANEJ PREV FRAUDES;11;108
00434142336;GER SOLUCOES RISCO MERCADO;22;108
00434142337;GER BONUS E PROV DE PESSOAL;77;108
00434142339;COORD PORT BIG MARISA IPIRANGA;44;108
00434142340;COORD VENDAS RENATB MARISA;22;108
00434142342;COORD RELAC GRUPO BIG;11;108
00434142347;COORD DCR ESPECIALIZADO;11;108
00434142348;COORD REVISAO ESTRA AG LARANJA;22;108
00434142349;COORD INFORMACOES GERA;110;108
00434142350;COORD AGIR COM IA TRILHAS;44;108
00434142351;COORD RESULTADOS E INDICADORES;77;108
00434142352;COORD SEMESTRAL;77;108
00434142353;COORD DE RENTABILIZACAO CC;44;108
00434142354;COORD GESTAO CC E PAGAMENTOS P;11;108
00434142355;COORD GESTAO CONTA CORRENTE PF;11;108
00434142356;UNID MIS;11;108
00434142357;UNID PRICING E VENDAS;11;108
00434142358;UNID DE VENDAS;22;108
00434142359;UNID DE PRICING;22;108
00434142360;UNID DE GESTAO;22;108
00434142361;COORD VENDAS CC;22;108
00434142362;COORDENACAO NOVOS SERVICOS I;11;108
00434142363;COORD PRICING CC;11;108
00434142364;GESTAO TARIFAS E PORTABILIDADE;11;108
00434142366;COORD DE PRODUTOS DIGITAIS;55;108
00434142368;GER JUR DADOS TEC E OP BANKING;66;108
00434142369;UNID JUR PODER PUBLICO;11;108
00434142370;UNID QUALIDADE ATIVOS PJ;22;108
00434142371;UNID JORNADA GERENTE ROTATIVOS;22;108
00434142372;UNID JORNADA CLIENTE ROTATIVOS;55;108
00434142373;UNID PORTFOLIO E REGULAT DESC;11;108
00434142374;UNID JORNADA CLIENTE DESCONTOS;11;108
00434142376;UNID OTIMIZ DE VENDAS GIRO;33;108
00434142377;UNID JORNADA CLIENTE GIRO;22;108
00434142378;UNID PRICING ROTAT E PREVENT;44;108
00434142379;UNID OPERACOES MESA;44;108
00434142380;UNID GESTAO DA GARANTIA;33;108
00434142381;UNID MESA PRECOS ATIVOS E2 E3;66;108
00434142382;UNID PRICING CLIENTE;55;108
00434142383;COORD PROJETOS REDE;11;108
00434142384;UNID PRICING GIRO E DESCONTOS;11;108
00434142386;DIR RECUP CREDITO DGA;22;108
00434142387;PROJETO NOVO MIDDLE;99;108
00434142389;COORD CONTROLE GAR INCLUS ATEN;11;108
00434142390;GOVERNANCA DE PENDENCIAS;22;108
00434142392;GER ENG INTEGRACAO I;11;108
00434142394;GER MIGRACAO CLOUD E EFICIENCI;374;108
00434142397;UNID GESTAO PRO CHEQUES;22;108
00434142399;GER OPER CENTRALIZADAS PF;1177;108
00434142400;CEL CONFERENCIA CHEQUES RJ - 1;11;108
00434142403;CEL CONFERENCIA CHEQUES 2;11;108
00434142405;CEL CONFERENCIA CHEQUES 4;11;108
00434142409;UNID DE PROJETOS ESPECIAIS;33;108
00434142410;UNID PROJ PERSON MATER E ESPEC;11;108
00434142412;CEL GESC CIVEL MASSIFICADO RJ;165;108
00434142413;GER VERTICAIS IUPP;11;108
00434142414;COORD AQUISICAO SELLERS IUPP;110;108
00434142415;COORD GEST TARIFAS;33;108
00434142417;GER PLAT PESADOS POA FLORIPA;11;108
00434142418;SUP RO VAREJO;55;108
00434142419;GER PLAT FIAT PR INT;11;108
00434142420;UNID DE FUNC BANCARIO;77;108
00434142421;GER PLAT CONC LI RS;11;108
00434142422;DIR EXEC DE SIST E ARQ;13662;108
00434142424;GER JORNADA ONBOARDING CARTOES;44;108
00434142426;COORD PLAN EXP CLIENTE CART;44;108
00434142428;SUP TEC PROD SERV DE TESOURARI;121;108
00434142430;GER ATEND DIG E PLAT;143;108
00434142434;GER EQUITIES LATAM SALES BMF;22;108
00434142439;GER PRODUTOS DERIVATIVOS;44;108
00434142441;DIR EXEC OPER E ATENDIMENTO;33;108
00434142442;DIR PLANEJ ESTRATEGIA E FRANQ;44;108
00434142445;DIR OPERACOES ATACADO;1144;108
00434142446;SUP CONTR ATIVOS MN GARAN FORM;11;108
00434142448;GER CONTRATACAO DER. E RF;22;108
00434142449;SUP OPERACOES TESOURARIA;11;108
00434142451;DIRETORIA GERAL DE ATACADO;11;108
00434142477;UNID EXT IBBA INTERN ASIA;33;108
00434142478;DIR EXEC CORP & IB;11;108
00434142480;DIR COMERCIAL ULTRA 1;11;108
00434142482;GER PROD CAPTACAO DOMESTICA;99;108
00434142486;SUPT AGRO;77;108
00434142488;GER RELAC TI - COM E CADASTRO;66;108
00434142490;GER ESC G PATR PERSON DIG III;44;108
00434142491;CENTRALIZADOR IU;24101;108
00434142493;GER DE GESTAO CORBANS;22;108
00434142494;GER ESC G PATR DF/SSA/REC;11;108
00434142500;GER JORNADA ENGAJAMENTO CARTAO;99;108
00434142501;COORD PROD AGREGADOS;22;108
00434142502;DIR CREDICARD;154;108
00434142503;GER ESC G PATR CTB/POA;11;108
00434142505;CEL RESIDENTE BELO HORIZONTE;11;108
00434142508;PLAT ITAU-EMP 3 3812 CURITIBA;154;108
00434142509;GER REGULATORIA DE OPERACOES;22;108
00434142515;SUP TEC CANAIS PF;506;108
00434142516;GER PLAT 7329 CONSORCIO SPAULO;11;108
00434142517;GER PLAT 7334 CONSORCIO SUL;22;108
00434142518;GER PLAT FIAT CUIABA;22;108
00434142519;GER PLAT 7345 SE/CO/NO/NE;22;108
00434142520;GER PLAT FIAT MG INTERIOR I;11;108
00434142521;GER PLAT CONC RJ;22;108
00434142522;GER PLAT FIAT RJ CAPITAL II;22;108
00434142523;SUP TEC SECURITIES SERVICES;374;108
00434142525;GER PLAT CONC FIAT VITORIA;11;108
00434142526;GER PLAT FIAT CAMPINAS I;22;108
00434142527;GER PLAT MANAUS FIAT;22;108
00434142528;GER PLAT LI UBERLANDIA MG INT;33;108
00434142529;GER PLAT LI BRASILIA;33;108
00434142530;GER PLAT REVENDA RJ INTERIOR E;22;108
00434142531;GER PLAT FIAT BH;22;108
00434142532;GER PLAT CONC GOIANIA;11;108
00434142533;GER PLAT FIAT GOIANIA;33;108
00434142535;GER PLAT PESADOS SP CAMPINAS;11;108
00434142536;GER PLAT 7353 PESADOS RECIFE;11;108
00434142537;GER PLAT PESADOS BELEM RECIFE;22;108
00434142538;GER PLAT RIB PRETO;11;108
00434142541;GER PLAT PESADOS CASCAV CURIT;44;108
00434142542;GER PLAT PESADOS CUIABA GOIANI;22;108
00434142543;GER PLAT 6478 PESADOS BH;22;108
00434142545;GER PLAT 6552 PESADOS GOIANIA;11;108
00434142546;GER PLAT FIAT SP II;55;108
